Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,544.16,565.32,547.47,514.11,515.1,531.96,498.39,500.64,511.24,496.09,518.82,515.56,514.7,471.46,421.23,402.66,440.52,364.8,312.36,227.92,306.44,360.75,364.62,356.65,434.0,426.81,421.58,1219.86,1162.09,987.3,953.59,935.99,860.86,782.9,770.76,832.02,854.57,859.69,852.81,880.4,982.02,888.39,955.53,920.11,1009.67,827.91,709.59,739.95,801.6,739.73
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,544.16,565.32,547.47,514.11,515.1,531.96,498.39,500.64,511.24,496.09,518.82,515.56,514.7,471.46,421.23,402.66,440.52,364.8,312.36,227.92,306.44,360.75,364.62,356.65,434.0,426.81,421.58,1219.86,1162.09,987.3,953.59,935.99,860.86,782.9,770.76,832.02,854.57,859.69,852.81,880.4,982.02,888.39,955.53,920.11,1009.67,827.91,709.59,739.95,801.6,739.73
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,303.71,307.01,307.76,271.31,263.07,282.53,257.68,294.55,283.26,288.92,316.88,333.06,294.36,274.49,249.58,251.72,258.87,223.81,165.69,117.73,194.35,196.43,210.87,139.25,277.34,275.26,288.36,558.71,517.14,419.0,422.91,487.1,459.94,338.88,321.48,307.47,306.39,349.65,362.36,362.04,350.22,293.69,297.02,297.44,330.98,298.83,219.73,218.19,268.83,287.88
Purchase of Traded Goods,2.77,2.1,2.23,2.05,5.79,2.76,2.16,1.43,1.8,1.03,-0.62,10.11,11.29,5.47,16.24,25.31,8.0,6.88,7.17,4.26,4.31,5.63,11.75,1.44,1.56,1.14,1.51,0.98,1.03,1.51,1.2,1.4,0.8,11.53,40.3,0.7,-0.15,4.44,25.05,0.97,1.59,1.67,1.63,52.86,14.94,1.09,0.83,1.02,1.08,0.89
Increase/Decrease in Stocks,-0.18,-5.66,-7.13,-0.38,7.53,6.01,9.47,-9.24,10.75,4.92,6.0,-26.25,17.61,9.71,-5.59,-33.75,1.99,-3.29,14.19,10.92,-21.61,12.28,6.01,79.44,-2.76,5.52,-16.8,-26.45,37.27,87.84,56.7,11.33,-17.55,8.0,-55.3,67.37,125.85,35.78,17.27,8.91,38.98,-86.69,19.25,-37.59,103.31,-97.85,-56.39,-36.42,10.43,-62.1
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,80.41,85.11,82.98,77.25,60.73,85.77,81.61,64.25,118.36,106.38,92.24,83.33,100.36,85.67,83.36,98.98,105.31
Employees Cost,41.21,38.19,43.16,42.79,41.52,41.31,40.05,40.17,37.16,35.18,33.03,33.51,33.2,31.82,31.79,29.82,32.11,29.66,28.84,26.81,28.8,31.61,33.7,33.4,28.05,33.33,29.71,66.5,55.46,60.11,60.59,61.94,60.24,58.17,58.41,58.05,54.45,57.81,57.96,60.95,60.49,60.91,58.32,60.16,52.68,52.37,50.67,49.99,47.09,44.02
Depreciation,12.96,12.5,11.33,10.4,10.76,7.88,7.15,6.95,6.52,6.53,6.78,6.68,7.7,7.85,7.96,7.89,7.52,7.96,7.64,7.52,7.19,6.9,6.88,6.8,6.94,7.08,7.07,71.08,70.65,66.54,68.82,67.56,67.66,67.61,67.7,65.61,66.16,62.76,53.74,91.12,100.46,94.09,80.96,107.49,83.95,80.47,73.51,65.58,63.65,58.67
