headline,link,date_str,parsed_date_iso,sentiment_score
"Breakthrough pill for expectant mothers granted patent, provides rapid relief from nausea",https://www.financialexpress.com/business/healthcare-breakthrough-pill-for-expectant-mothers-granted-patent-provides-rapid-relief-from-nausea-3833232/,2025-05-05T17:43:03+05:30,2025-05-05T12:13:03,0.6249
Q3FY25: Alembic Pharma’s profit dips 23.29 percent to Rs 138.42 crore,https://www.financialexpress.com/business/healthcare-q3fy25-alembic-pharmas-profit-dips-23-29-percent-to-rs-13842-crore-3736421/,2025-02-03T15:50:36+05:30,2025-02-03T10:20:36,0.4404
USFDA gives nod to Alembic Pharma’s anti-epileptic drug,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-anti-epileptic-drug-3696359/,2024-12-20T14:13:49+05:30,2024-12-20T08:43:49,0.0
USFDA gives nod to Alembic Pharma’s generic formulation to treat itchy eyes,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-itchy-eyes-2-3683904/,2024-12-04T13:47:12+05:30,2024-12-04T08:17:12,0.1531
USFDA gives nod to Alembic Pharma for its generic formulation to treat hypertension,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharma-for-its-generic-formulation-to-treat-hypertension-3661864/,2024-11-11T13:08:32+05:30,2024-11-11T07:38:32,0.4019
USFDA gives nod to Alembic Pharma’s generic formulation to treat heart disorder,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-heart-disorder-3645359/,2024-10-21T11:25:30+05:30,2024-10-21T05:55:30,0.0
USFDA gives nod to Alembic Pharma’s generic formulation to treat itchy eyes,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-itchy-eyes-3630484/,2024-10-04T14:25:25+05:30,2024-10-04T08:55:25,0.1531
USDA gives nod to Alembic Pharma’s generic formulation to treat seizures,https://www.financialexpress.com/business/healthcare-usda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-seizures-3629411/,2024-10-03T14:17:20+05:30,2024-10-03T08:47:20,0.4019
Alembic Q1 Results: Net profit jumps 12 percent to Rs 135 crore; US business grows by 18 percent,https://www.financialexpress.com/business/healthcare-alembic-q1-results-net-profit-jumps-12-percent-to-rs-135-crore-us-business-grows-by-18-percent-3577444/,2024-08-08T15:01:43+05:30,2024-08-08T09:31:43,0.4404
USFDA gives nod to Alembic Pharma’s generic formulation to treat leukemia,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-leukemia-3571941/,2024-08-02T12:27:52+05:30,2024-08-02T06:57:52,0.4019
USFDA gives nod to Alembic Pharma’s generic formulation to treat high blood pressure in lungs,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-alembic-pharmas-generic-formulation-to-treat-high-blood-pressure-in-lungs-3554252/,2024-07-15T16:17:55+05:30,2024-07-15T10:47:55,0.128
