Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,9938.65,10210.78,10463.21,10143.73,9519.3,9723.73,9445.42,8767.27,8306.78,8030.98,9075.35,8392.54,7421.73,7883.27,8453.4,5487.07,8685.97,9775.77,9367.34,2971.54,6238.39,6996.73,7570.7,8030.27,7884.96,7864.82,9090.94,8809.82,8564.04,7305.49,8361.99,7971.58,6915.2,6245.9,7669.53,7398.91,7505.17,7102.03,6715.76,6805.13,6695.19,6792.51,6863.5,6999.4,6455.7,6845.91,5696.46,6126.84,6072.47,6151.31
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,118.7,126.75,--,--,121.48,93.5,99.63,98.68,46.74,51.84,37.44,57.26,30.87,29.75,32.68,73.28,36.31
Total Income From Operations,9938.65,10210.78,10463.21,10143.73,9519.3,9723.73,9445.42,8767.27,8306.78,8030.98,9075.35,8392.54,7421.73,7883.27,8453.4,5487.07,8685.97,9775.77,9367.34,2971.54,6238.39,6996.73,7570.7,8030.27,7884.96,7864.82,9090.94,8809.82,8564.04,7305.49,8361.99,7971.58,6915.2,6364.6,7796.28,7398.91,7505.17,7223.51,6809.26,6904.76,6793.87,6839.25,6915.34,7036.84,6512.96,6876.78,5726.21,6159.52,6145.75,6187.62
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,6393.83,6598.86,6916.54,6618.52,6103.25,6488.57,6480.81,6035.28,5804.52,5620.45,6516.65,6078.11,4958.6,5545.1,6069.65,4134.72,6331.65,6983.14,6689.09,1871.45,4059.92,4756.82,5378.71,5671.74,5335.59,5475.0,6403.82,6131.69,5721.05,5016.73,5625.83,5466.79,4568.72,4227.2,5119.06,5033.66,4900.84,4921.28,4630.17,4869.43,4760.84,4961.29,5005.44,5056.31,4658.09,4978.67,4114.48,4470.29,4415.54,4401.57
Purchase of Traded Goods,135.68,144.87,145.81,121.55,126.6,2.31,5.08,9.76,17.16,15.7,0.99,13.58,0.63,17.07,13.83,14.42,30.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-22.64,-28.52,-82.87,127.09,95.0,56.16,-7.92,35.87,-175.39,-61.83,12.49,15.69,183.21,32.15,26.88,-169.53,-244.84,-91.96,-29.14,222.48,260.03,-97.02,-252.97,-79.82,102.94,-60.48,-104.14,33.3,72.03,-94.71,72.23,-72.7,167.4,-99.22,64.19,-68.25,62.73,-37.97,36.02,-58.9,8.75,-58.89,-34.68,54.85,21.72,20.27,-18.95,-14.68,23.98,183.83
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,671.14,662.22,653.52,608.32,643.74,601.67,576.77,580.16,557.06,545.58,549.01,538.18,476.33,518.0,505.44,435.67,488.44,516.67,511.24,382.37,435.42,469.73,468.88,467.67,447.28,435.71,434.13,413.12,380.86,401.94,383.66,373.67,328.07,374.27,357.48,336.19,351.47,343.08,308.41,312.98,303.97,316.11,284.98,267.81,235.69,243.86,228.99,221.5,225.9,198.24
Depreciation,192.07,196.9,193.69,193.2,185.05,182.51,174.88,168.97,168.58,162.0,163.39,162.99,158.46,164.44,163.87,162.98,163.12,169.84,173.15,170.76,174.7,203.73,203.43,236.1,150.23,151.83,151.78,148.17,148.34,138.28,136.03,132.95,135.3,124.85,119.25,115.24,114.74,113.94,109.05,102.96,89.74,83.75,74.96,291.52,272.84,273.24,286.91,274.38,265.53,283.23
