headline,link,date_str,parsed_date_iso,sentiment_score
"Euler Motors secures Rs 638 cr to scale up, with Hero MotoCorp as new backer",https://www.financialexpress.com/business/start-ups/euler-motors-secures-rs-638-cr-to-scale-up-with-hero-motocorp-as-new-backer/3850101/,2025-05-19T17:29:45+05:30,2025-05-19T11:59:45,0.7096
Can Hero MotoCorp bounceback after 14% YTD slump? 4 factors to watch,https://www.financialexpress.com/market/can-hero-motocorp-bounceback-after-14-ytd-slump-4-factors-to-watch-3782489/,2025-03-20T13:16:34+05:30,2025-03-20T07:46:34,0.5574
Light up your ride: Top Diwali deals on popular electric scooters,https://www.financialexpress.com/auto/bike-news/light-up-your-ride-top-diwali-deals-on-popular-electric-scooters/3649376/,2024-10-25T14:12:19+05:30,2024-10-25T08:42:19,0.5574
"Hero launches Vida Advantage— offers benefits, services worth Rs. 27,000",https://www.financialexpress.com/auto/bike-news/hero-launches-vida-advantage-offers-benefits-services-worth-rs-27000/3434235/,2024-03-22T17:11:00+05:30,2024-03-22T11:41:00,0.7964
Hero Electric to enter premium e-bike segment under A2B brand,https://www.financialexpress.com/auto/electric-vehicles/hero-electric-to-enter-premium-e-bike-segment-under-a2b-brand/3228938/,2023-08-31T17:27:52+05:30,2023-08-31T11:57:52,0.5574
"April EV sales impacted by seasonality, new battery norms; FAME subsidies a key near-term risk",https://www.financialexpress.com/business/express-mobility-april-ev-sales-impacted-by-seasonality-new-battery-norms-fame-subsidies-a-key-near-term-risk-3079135/,2023-05-08T17:44:25+05:30,2023-05-08T12:14:25,0.368
Reducing tailpipe emissions a big step in decarbonisation of road transport,https://www.financialexpress.com/business/express-mobility-reducing-tailpipe-emissions-a-big-step-in-decarbonisation-of-road-transport-3071777/,2023-05-11T11:34:48+05:30,2023-05-11T06:04:48,0.0
Hero Electric sells 1 lakh EVs for second year in a row,https://www.financialexpress.com/auto/car-news/hero-electric-sells-1-lakh-evs-for-second-year-in-a-row/3031771/,2023-04-03T16:55:54+05:30,2023-04-03T11:25:54,0.5574
"Hero Electric Optima CX and NYX launched starting at Rs. 85,000",https://www.financialexpress.com/auto/bike-news/hero-electric-optima-cx-and-ntx-launched-starting-at-rs-85000/3010475/,2023-03-16T11:38:46+05:30,2023-03-16T06:08:46,0.6249
"Battrixx, Hero Electric get AIS 156 Amendment III Phase 2 certification",https://www.financialexpress.com/business/express-mobility-battrixx-hero-electric-get-ais-156-amendment-iii-phase-2-certification-2970670/,2023-02-03T15:27:52+05:30,2023-02-03T09:57:52,0.5574
Hero Electric partners Maxwell Energy Systems for BMS,https://www.financialexpress.com/business/express-mobility-hero-electric-partners-maxwell-energy-systems-for-bms-2957206/,2023-01-23T13:08:59+05:30,2023-01-23T07:38:59,0.6908
"Ola Electric, TVS Motor gain market share, among the top three EV sellers in December along with Hero Electric",https://www.financialexpress.com/business/express-mobility-ola-electric-tvs-motor-gain-market-share-among-the-top-three-ev-sellersnbspin-decembernbspalong-with-hero-electric-2935656/,2023-01-03T20:18:54+05:30,2023-01-03T14:48:54,0.875
"Hero Electric, Ola, and Okinawa surpass 1 lakh mark in 2022",https://www.financialexpress.com/auto/electric-vehicles/hero-electric-ola-and-okinawa-surpass-1-lakh-mark-in-2022/2933439/,2023-01-02T00:56:22+05:30,2023-01-01T19:26:22,0.5574
Hero Electric partners NP Technology and Financial Advisor to drive EV adoption for gig workers,https://www.financialexpress.com/business/express-mobility-hero-electric-partners-np-technology-and-financial-advisor-to-drive-ev-adoption-for-gig-workers-2926873/,2022-12-26T15:58:21+05:30,2022-12-26T10:28:21,0.7739
"Hero Electric, Battrixx launch Ultra Safe battery packs for electric two-wheelers",https://www.financialexpress.com/business/express-mobility-hero-electric-battrixx-launch-ultra-safe-battery-packs-for-electricnbsptwo-wheelers-2867424/,2022-11-21T14:13:55+05:30,2022-11-21T08:43:55,0.7579
