Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,11456.75,11426.33,11124.79,10848.52,10636.49,10349.16,10029.78,9603.41,8850.24,8552.19,7433.67,7105.05,6678.27,6859.63,6668.7,6764.62,6024.52,7132.95,7148.07,7149.08,4036.77,4050.43,3994.1,3851.74,3659.13,3553.17,3392.03,3379.54,3097.48,3029.46,2902.34,2827.87,2758.57,2854.94,2919.51,2928.31,2892.91,2932.76,3033.47,3065.09,3011.42,3027.25,3066.76,2969.04,2936.41,2875.01,2818.44,2785.65,2700.19,2684.59
(b) Income on Investment,3903.52,3884.49,3793.06,3734.32,3549.11,3419.93,3346.94,3085.87,3066.23,2917.85,2895.95,2767.14,2751.71,2797.19,2644.13,2771.79,2788.63,2808.64,2794.74,2774.88,1402.55,1366.34,1266.68,1243.25,1254.63,1221.7,1277.25,1289.84,1342.86,1296.47,1210.45,1263.37,1215.69,1055.12,1039.22,1113.92,1062.6,1022.78,1045.83,1024.97,912.98,887.7,896.81,925.4,944.83,958.15,953.94,871.21,846.97,845.18
(c) Int. on balances With RBI,387.02,408.32,388.54,401.55,416.5,376.13,325.37,268.21,221.67,178.5,248.07,229.29,369.95,258.0,149.82,73.57,76.89,68.8,99.52,180.25,49.95,46.49,42.71,38.28,49.82,44.69,27.09,17.93,19.03,23.35,40.67,38.6,35.73,40.02,28.53,21.31,20.85,38.66,57.56,28.91,31.96,48.77,40.5,34.33,29.46,36.6,28.94,8.94,14.84,16.69
(d) Others,108.6,40.32,41.19,54.84,22.39,52.4,41.17,91.92,106.28,185.69,132.21,52.18,32.48,10.88,11.86,13.61,13.88,14.14,15.04,15.74,3.45,3.74,4.19,4.3,4.3,4.37,4.48,4.86,4.53,4.94,6.12,6.12,6.52,7.48,7.13,7.75,7.88,5.19,4.33,--,--,--,--,--,--,--,--,--,--,--
Other Income,2743.27,2152.57,2422.1,1905.54,2262.53,1901.64,1992.97,1709.58,1993.87,1716.45,1828.11,1604.63,1572.76,1556.1,1965.91,1876.61,1743.95,1396.81,1611.74,1326.75,841.64,1038.63,737.65,694.54,569.59,445.18,428.32,439.8,490.32,548.85,714.59,652.07,585.39,599.7,584.62,441.67,538.49,445.19,410.09,375.57,454.12,357.75,336.25,215.24,324.14,242.57,276.92,529.67,460.46,240.23
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,9466.55,9344.74,9153.36,8861.14,8609.09,8383.43,8003.07,7345.9,6736.1,6335.04,6025.93,5619.68,5577.25,5530.57,5391.02,5629.43,5569.59,5711.25,5913.34,6245.66,3489.97,3511.81,3444.63,3352.14,3204.42,3107.21,2969.91,2885.18,2826.17,2731.53,2615.91,2676.49,2631.6,2710.98,2716.14,2834.98,2849.62,2888.58,3060.77,2998.64,2848.44,2858.7,2827.71,2856.81,2833.0,2779.11,2707.67,2569.01,2454.62,2403.02
Employees Cost,2701.31,2417.14,2464.44,2301.09,2633.34,2335.76,2176.9,2118.59,2219.89,1991.46,1776.59,1539.29,1949.43,1567.27,1712.96,1466.05,1402.17,1571.67,1750.37,1654.03,624.12,593.0,585.77,670.07,571.93,564.58,532.03,554.32,548.37,531.2,509.7,510.99,514.27,497.45,494.18,485.59,487.24,498.59,490.45,530.11,435.85,417.29,466.48,422.97,441.25,486.34,423.13,576.07,780.84,444.6
Other Expenses,1412.63,1400.73,1423.36,1280.95,1339.61,1282.88,1253.53,1159.85,1266.73,1162.76,1106.24,1034.94,1140.91,1096.0,1060.94,932.94,1127.74,1039.44,1010.46,793.67,517.02,482.01,513.14,435.7,515.71,450.7,436.18,394.91,415.9,431.13,372.95,348.18,385.88,327.65,362.5,289.21,349.33,290.7,291.92,257.15,308.95,250.94,281.21,227.23,257.17,214.62,241.81,191.11,222.43,190.94
