Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,12201.02,11260.95,10264.26,11393.75,10140.11,10216.6,10336.98,8510.88,9506.53,7635.49,6926.64,12612.55,10597.78,93.95,17.59,25.74,346.33,54.51,18.91,27.42,531.31,425.52,16.59,31.9,30.28,116.15,1793.55,464.22,58.87,2183.47,3398.89,2682.07,3165.46,2886.56,2827.85,2866.64,3802.44,3065.77,2939.58,3054.27,2490.32,3043.53,2406.51,2999.38,4379.93,2499.62,2014.44,2107.81,1745.66,1687.11
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.85,5.81,6.15,--,4.48,3.77,4.96,3.18,3.09,2.02,2.16,1.99,2.05,2.34,1.87,1.22,1.07
Total Income From Operations,12201.02,11260.95,10264.26,11393.75,10140.11,10216.6,10336.98,8510.88,9506.53,7635.49,6926.64,12612.55,10597.78,93.95,17.59,25.74,346.33,54.51,18.91,27.42,531.31,425.52,16.59,31.9,30.28,116.15,1793.55,464.22,58.87,2183.47,3398.89,2682.07,3165.46,2891.41,2833.66,2872.79,3802.44,3070.25,2943.35,3059.23,2493.5,3046.62,2408.53,3001.54,4381.92,2501.67,2016.78,2109.68,1746.88,1688.18
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,5861.58,5601.45,6750.13,--,6071.72,4857.12,--,--,--,--,--,--,--,0.29,--,--,--,--,--,--,--,0.3,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,41.77,487.04,355.56,10.73,28.42,87.19,75.42,23.48,57.57,27.83,69.32,54.86,421.64,88.41,--,--,311.11,40.34,--,--,507.88,400.22,--,--,--,45.04,1643.2,529.35,25.71,450.59,306.89,500.47,489.07,346.24,182.98,247.97,501.31,313.6,325.61,225.93,190.48,179.15,192.57,66.43,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,18.43,-18.43,--,--,10.06,-10.06,--,--,--,--,--,--,--,41.86,125.64,-97.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,6664.67,--,--,--,6123.62,--,--,5373.6,7146.42,5447.2,5137.61,6820.75,4117.59,0.27,--,0.26,0.23,0.25,0.32,0.06,0.22,0.27,--,--,0.3,0.26,0.05,0.51,0.19,1713.71,1712.75,1536.61,2141.65,1866.05,1671.5,1511.52,1685.88,1694.55,1667.74,1770.28,1311.1,1794.96,1242.92,1834.65,1647.95,1652.92,1365.44,1489.47,1226.33,1211.08
Employees Cost,159.31,173.16,143.35,187.76,166.06,129.91,128.45,129.77,136.22,131.78,134.45,127.91,129.55,7.66,8.4,7.29,7.33,7.48,6.53,11.54,11.17,9.57,10.05,10.82,9.11,10.14,10.26,11.01,8.1,40.09,36.23,52.87,43.55,41.69,47.22,49.2,35.88,44.67,56.56,52.17,56.13,49.89,49.42,40.94,50.91,38.43,42.23,33.6,33.05,34.2
Depreciation,957.6,824.59,809.62,795.45,789.58,797.35,801.48,787.31,774.75,794.95,790.9,782.19,773.55,7.59,7.62,7.64,7.73,8.04,8.34,8.35,8.4,8.58,8.86,8.93,9.12,9.55,9.68,9.71,9.76,282.74,289.21,278.96,396.24,244.26,240.91,239.31,408.9,257.64,238.12,232.61,-63.8,323.97,374.57,363.27,344.33,361.42,370.85,354.25,339.89,314.93
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1002.09,633.25,545.96,490.5,641.6,460.64,628.93,458.28,555.5,420.84,560.71,533.25,663.86,3.55,4.44,4.35,5.96,5.85,6.82,4.25,33.0,12.49,16.1,31.31,24.0,71.06,6.4,18.47,13.75,404.17,263.91,253.94,285.35,259.25,264.24,313.06,261.31,214.08,203.01,296.38,337.89,294.62,260.99,304.76,320.08,277.86,267.72,284.05,110.86,207.19
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3375.58,3281.33,2808.32,3159.18,2390.83,2669.79,3845.58,1738.44,836.07,812.89,233.65,4293.59,4473.16,4.9,-3.16,6.2,3.91,2.61,-3.1,3.22,-29.36,-5.61,-18.72,-19.49,-12.25,-61.76,-1.68,-7.67,1.36,-707.83,789.9,59.22,-190.4,133.92,426.81,511.73,909.16,545.71,452.31,481.86,661.7,404.03,288.06,391.49,2018.65,171.04,-29.46,-51.69,36.75,-79.22
Other Income,388.83,616.33,766.74,584.33,591.76,431.08,2033.09,7135.92,622.16,559.82,1493.58,1844.42,2750.3,125.85,114.08,108.61,-184.68,98.57,114.6,105.88,216.48,255.21,245.38,193.77,233.28,216.49,375.94,271.46,64.27,72.41,61.48,136.63,230.0,172.56,194.3,138.36,131.5,124.98,134.99,131.27,98.78,103.56,99.99,105.6,156.12,162.1,152.36,119.55,145.38,140.82
