Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1589.0,1432.7,1325.8,1209.5,1224.8,1264.6,1219.2,1140.3,1126.7,1088.0,1043.9,971.9,884.3,879.9,75.2,736.9,615.2,612.3,608.4,576.5,558.1,590.6,544.1,538.2,547.8,521.4,485.2,444.8,410.2,412.2,418.9,404.6,458.5,383.0,385.84,367.82,352.42,381.04,372.62,361.73,363.1,332.15,319.2,331.64,322.11,328.35,333.75,324.27,321.67,286.55
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,1589.0,1432.7,1325.8,1209.5,1224.8,1264.6,1219.2,1140.3,1126.7,1088.0,1043.9,971.9,884.3,879.9,75.2,736.9,615.2,612.3,608.4,576.5,558.1,590.6,544.1,538.2,547.8,521.4,485.2,444.8,410.2,412.2,418.9,404.6,458.5,383.0,385.84,367.82,352.42,381.04,372.62,361.73,363.1,332.15,319.2,331.64,322.11,328.35,333.75,324.27,321.67,286.55
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,0.1,0.2,--,--,36.3,1.0,34.3,-17.4,40.0,7.4,29.8,45.6,34.1,21.5,23.6,3.5,4.9,0.9,2.2,0.3,1.8,1.5,2.4,16.3,0.8,0.6,1.5,0.52,1.72,-15.68,9.66,6.68,21.67,31.54,20.38,6.53,30.21,23.08,24.97,47.57,58.94,44.1,23.06
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.4,-10.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.05,1.45,5.68,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,1052.7,1034.7,967.8,829.9,799.2,799.7,862.0,818.1,806.1,719.5,706.8,654.2,579.6,544.7,23.0,504.6,425.1,401.6,384.3,383.1,352.2,361.2,351.8,352.3,328.2,318.1,300.9,267.4,242.0,254.9,248.6,249.1,238.27,240.5,243.09,228.19,210.26,223.2,211.08,202.17,183.13,182.22,180.61,177.55,177.81,183.07,168.23,161.0,149.71,148.53
Depreciation,41.1,40.6,37.9,31.3,34.4,32.5,31.3,30.1,29.7,24.1,26.8,28.1,20.7,20.6,-1.1,21.8,23.8,24.3,24.5,23.6,22.4,23.2,22.1,22.5,18.7,19.2,20.3,19.9,20.2,19.7,20.9,21.7,22.61,23.0,22.91,22.32,22.59,21.48,19.45,19.32,16.69,16.71,18.23,14.89,10.63,10.87,10.14,10.38,10.98,9.95
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,423.4,311.3,250.5,305.7,267.0,292.3,247.1,253.8,226.2,214.3,225.1,187.4,185.0,165.0,4.2,139.0,126.3,102.7,103.1,89.5,117.7,105.4,106.9,129.3,123.0,122.1,118.1,116.5,114.3,85.7,90.4,90.0,110.34,87.3,88.43,76.01,105.08,67.71,84.51,64.61,104.86,63.01,71.05,66.08,67.89,56.63,54.52,44.71,55.17,47.6
"P/L Before Other Inc. , Int., Excpt. Items & Tax",71.8,46.1,69.6,42.6,124.2,140.1,78.8,38.2,64.5,130.1,85.2,65.9,98.0,115.3,45.1,42.2,32.6,53.9,50.9,46.2,44.3,77.2,59.8,29.2,77.0,59.8,45.6,39.2,32.2,49.5,42.7,43.0,86.68,30.7,30.89,39.58,30.12,57.54,45.22,53.96,26.88,49.83,42.78,42.91,42.7,52.81,53.29,49.24,61.71,57.41
Other Income,88.0,109.4,198.6,89.6,218.4,307.9,36.5,197.0,260.1,159.4,69.8,98.6,98.4,82.0,-73.5,146.8,15.7,7.0,4.8,78.1,83.2,81.6,18.3,101.5,10.5,5.7,25.4,112.6,14.3,2.7,15.3,83.4,8.3,5.6,5.42,14.44,3.64,2.74,2.81,31.91,3.29,5.27,1.25,12.61,-3.77,-1.9,23.21,56.62,-2.85,13.47
"P/L Before Int., Excpt. Items & Tax",159.8,155.5,268.2,132.2,342.6,448.0,115.3,235.2,324.6,289.5,155.0,164.5,196.4,197.3,-28.4,189.0,48.3,60.9,55.7,124.3,127.5,158.8,78.1,130.7,87.5,65.5,71.0,151.8,46.5,52.2,58.0,126.4,94.98,36.3,36.31,54.02,33.76,60.28,48.03,85.87,30.17,55.1,44.03,55.52,38.93,50.91,76.5,105.86,58.86,70.88
Interest,18.5,12.6,5.4,17.2,21.5,18.8,18.1,13.9,13.2,15.9,16.1,13.6,15.0,14.9,4.7,8.6,1.0,1.6,1.9,1.3,2.4,1.6,2.1,1.7,1.5,1.4,1.2,1.3,2.5,1.4,1.9,1.2,1.05,0.6,0.38,0.73,0.27,0.78,0.82,1.57,0.81,0.88,0.88,0.88,0.9,0.26,0.25,0.26,0.26,0.26
P/L Before Exceptional Items & Tax,141.3,142.9,262.8,115.0,321.1,429.2,97.2,221.3,311.4,273.6,138.9,150.9,181.4,182.4,-33.1,180.4,47.3,59.3,53.8,123.0,125.1,157.2,76.0,129.0,86.0,64.1,69.8,150.5,44.0,50.8,56.1,125.2,93.93,35.7,35.93,53.29,33.49,59.5,47.21,84.3,29.36,54.22,43.15,54.64,38.03,50.65,76.25,105.6,58.6,70.62
Exceptional Items,--,--,--,--,--,--,--,--,-52.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.05,--,--,-36.13,--,-0.65,--,--,-38.48,--,25.0,--,--,--,--,--,--,--
P/L Before Tax,141.3,142.9,262.8,115.0,321.1,429.2,97.2,221.3,259.1,273.6,138.9,150.9,181.4,182.4,-33.1,180.4,47.3,59.3,53.8,123.0,125.1,157.2,76.0,129.0,86.0,64.1,69.8,150.5,44.0,50.8,56.1,125.2,107.98,35.7,35.93,17.16,33.49,58.85,47.21,84.3,-9.12,54.22,68.15,54.64,38.03,50.65,76.25,105.6,58.6,70.62
Tax,30.4,37.0,33.3,33.8,27.0,19.2,20.5,10.3,17.9,33.9,21.9,16.3,1.1,16.2,12.3,8.7,9.4,10.3,9.2,14.6,7.7,22.1,17.6,17.4,22.6,16.7,17.1,15.0,7.9,11.3,10.4,20.3,21.42,7.5,7.3,-4.24,2.01,9.78,6.02,12.03,-9.4,9.89,10.0,9.82,6.78,11.03,19.85,24.47,12.31,21.36
P/L After Tax from Ordinary Activities,110.9,105.9,229.5,81.2,294.1,410.0,76.7,211.0,241.2,239.7,117.0,134.6,180.3,166.2,-45.4,171.7,37.9,49.0,44.6,108.4,117.4,135.1,58.4,111.6,63.4,47.4,52.7,135.5,36.1,39.5,45.7,104.9,86.56,28.2,28.63,21.4,31.48,49.07,41.19,72.27,0.28,44.33,58.15,44.82,31.25,39.62,56.4,81.13,46.29,49.26
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,110.9,105.9,229.5,81.2,294.1,410.0,76.7,211.0,241.2,239.7,117.0,134.6,180.3,166.2,-45.4,171.7,37.9,49.0,44.6,108.4,117.4,135.1,58.4,111.6,63.4,47.4,52.7,135.5,36.1,39.5,45.7,104.9,86.56,28.2,28.63,21.4,31.48,49.07,41.19,72.27,0.28,44.33,58.15,44.82,31.25,39.62,56.4,81.13,46.29,49.26
Equity Share Capital,66.9,66.9,66.7,66.7,61.8,61.8,61.5,61.1,61.1,61.1,61.0,60.9,60.9,60.9,60.6,60.6,60.6,60.6,60.6,60.5,62.5,62.5,62.4,61.8,61.8,61.6,61.6,61.5,61.5,61.4,61.4,61.4,61.36,61.4,61.36,61.21,61.19,61.14,61.11,61.06,61.04,61.0,60.82,60.75,60.7,60.64,60.43,60.35,60.24,60.16
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,16.57,15.85,34.41,12.76,47.6,66.55,12.54,34.54,39.49,39.31,19.18,22.1,29.6,27.39,-7.49,28.34,6.26,8.09,7.36,17.4,18.79,21.64,9.42,18.06,10.27,7.7,8.57,22.04,5.87,6.43,7.44,17.09,14.11,4.61,4.67,3.5,5.15,8.03,6.74,11.84,0.04,7.28,9.57,7.38,5.16,6.54,9.34,13.46,7.69,8.19
Diluted EPS,16.42,15.7,34.2,12.67,47.2,65.56,12.54,33.87,38.76,38.56,18.84,21.71,29.04,26.76,--,27.69,6.13,7.94,7.25,17.24,18.77,21.58,9.35,17.89,10.17,7.81,8.46,21.79,5.82,6.39,7.41,17.04,14.09,4.61,4.66,3.48,5.12,7.96,6.7,11.8,0.04,7.24,9.5,7.33,5.13,6.51,9.26,13.35,7.62,8.09
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.23,4.22,4.22,4.22,4.2,4.19,4.19,4.18,4.16,4.15,4.14,4.13
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,69.16,69.13,69.12,69.1,69.01,68.97,68.95,68.92,68.81,68.77,68.71,68.67
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88
