Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,6164.55,6156.76,6586.92,7800.75,9210.18,11246.93,9313.0,11293.12,12727.42,12142.15,22136.67,20318.47,8807.88,8059.9,4966.74,4989.53,4711.73,4078.92,2576.25,1991.84,4000.59,3825.64,2946.11,5436.36,5277.44,4510.16,3078.16,2686.51,2798.87,2890.56,2406.12,3023.85,2784.52,1866.68,1796.17,2133.07,2012.36,1747.73,1967.91,2396.58,3310.67,4221.69,3322.71,4053.94,2692.19,3041.55,3189.63,2776.17,3418.7,3301.06
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.21,1.56,12.8,--,3.08,12.03,9.18,7.24,7.56,6.17,2.87,7.1,77.3,2.59,2.78,3.55,0.06
Total Income From Operations,6164.55,6156.76,6586.92,7800.75,9210.18,11246.93,9313.0,11293.12,12727.42,12142.15,22136.67,20318.47,8807.88,8059.9,4966.74,4989.53,4711.73,4078.92,2576.25,1991.84,4000.59,3825.64,2946.11,5436.36,5277.44,4510.16,3078.16,2686.51,2798.87,2890.56,2406.12,3023.85,2784.52,1866.89,1797.73,2145.87,2012.36,1750.81,1979.94,2405.76,3317.91,4229.25,3328.88,4056.81,2699.29,3118.85,3192.22,2778.95,3422.25,3301.12
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,0.01,2.12,2.54
Purchase of Traded Goods,3999.01,3448.55,4538.66,5375.35,6671.23,9657.12,6626.11,8076.32,9311.81,8442.14,16886.28,22582.19,9158.96,8327.94,4444.75,4676.67,3320.36,3706.56,1713.08,1385.03,3539.59,3048.07,2254.94,3461.12,4712.89,3360.62,3278.77,1886.17,2691.56,2455.03,2303.16,2599.95,2173.44,1711.51,1481.71,1426.13,1634.76,1304.15,1331.34,1822.67,2191.08,3578.09,2608.74,3356.1,2675.84,2643.03,2598.31,2532.69,2559.91,3447.77
Increase/Decrease in Stocks,44.43,897.31,-29.69,193.3,-214.72,-715.69,815.04,1202.97,1193.03,2030.24,2380.4,-4845.73,-1635.09,-918.11,-475.83,-714.28,386.28,-442.3,235.27,254.78,-408.8,-209.49,104.59,889.96,-590.93,393.75,-693.64,285.54,-502.86,-46.62,-228.55,30.64,177.66,-276.57,-71.08,107.83,-131.51,46.0,109.7,27.24,399.67,-118.61,138.92,64.65,-333.81,70.65,154.42,-222.21,415.41,-582.54
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,181.91,161.68,182.81,312.59,171.14,154.01,177.39,199.62,150.04,140.36,125.72,235.78,101.63,99.05,98.02,83.13,63.28,70.91,93.5,84.47,70.53,70.23,69.79,65.32,42.01,64.84,64.7,67.95,52.03,50.49,67.55,65.27,54.66,60.68,64.23,67.5,40.76,64.63,77.12,56.88,33.95,52.71,45.5,42.53,36.88,38.52,38.64,34.1,30.82,29.66
Depreciation,40.98,37.56,38.73,37.57,37.41,35.51,35.28,34.39,33.71,31.9,33.23,32.2,33.39,30.83,30.48,30.03,30.05,30.43,30.55,30.48,30.99,29.97,29.98,30.03,34.36,24.05,21.23,21.55,23.35,22.65,20.83,20.58,20.91,19.76,19.23,18.96,20.12,18.46,20.44,20.34,20.65,18.38,20.47,22.23,14.63,14.91,15.2,14.33,13.65,15.17
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1419.96,1024.1,1156.62,1209.0,1647.32,1360.65,1095.09,1230.33,1591.45,1287.0,2215.33,1784.52,781.99,540.2,448.64,500.56,503.41,408.86,258.86,312.74,912.9,544.99,444.8,604.28,576.91,430.04,355.79,366.13,266.17,202.09,184.69,231.48,265.24,278.2,203.66,300.86,454.29,208.75,419.21,389.8,708.08,623.05,517.98,599.92,492.93,409.15,719.77,646.48,418.84,400.33
"P/L Before Other Inc. , Int., Excpt. Items & Tax",478.26,587.56,699.79,672.94,897.8,755.33,564.09,549.49,447.38,210.51,495.71,529.51,367.0,-20.01,420.68,413.42,408.35,304.46,244.99,-75.66,-144.62,341.87,42.01,385.65,502.2,236.86,51.31,59.17,268.62,206.92,58.44,75.93,92.61,73.31,99.98,224.59,-6.06,108.82,22.13,88.83,-35.52,75.63,-2.73,-28.62,-187.18,-57.41,-334.23,-226.45,-18.49,-11.81
Other Income,494.21,429.92,358.81,321.13,346.48,377.11,587.09,356.53,370.31,373.25,300.78,223.17,156.01,114.71,129.37,103.41,40.98,104.81,136.98,109.15,145.71,81.27,106.71,76.64,91.74,110.75,91.65,88.16,259.17,118.34,117.16,121.8,100.14,152.19,209.16,225.68,252.23,181.82,371.38,172.21,279.32,289.82,456.32,254.19,357.55,221.05,372.27,253.27,164.56,139.5
"P/L Before Int., Excpt. Items & Tax",972.47,1017.48,1058.6,994.07,1244.28,1132.44,1151.18,906.02,817.69,583.76,796.49,752.68,523.01,94.7,550.05,516.83,449.33,409.27,381.97,33.49,1.09,423.14,148.72,462.29,593.94,347.61,142.96,147.33,527.79,325.26,175.6,197.73,192.75,225.5,309.14,450.27,246.17,290.64,393.51,261.04,243.8,365.45,453.59,225.57,170.37,163.64,38.04,26.82,146.06,127.69
Interest,339.58,289.84,206.44,172.72,207.82,167.9,145.98,117.15,142.01,210.5,161.46,151.24,180.66,144.64,131.28,114.75,130.48,150.7,114.55,110.2,114.15,108.63,78.21,80.02,133.74,152.34,142.8,152.19,204.29,154.84,192.0,166.27,184.32,194.33,203.42,209.64,173.82,171.8,184.87,186.65,231.91,236.14,240.34,219.06,179.31,206.29,217.96,157.62,131.79,73.36
P/L Before Exceptional Items & Tax,632.89,727.64,852.16,821.35,1036.46,964.54,1005.2,788.87,675.68,373.26,635.03,601.44,342.35,-49.94,418.77,402.08,318.85,258.57,267.42,-76.71,-113.06,314.51,70.51,382.27,460.2,195.27,0.16,-4.86,323.5,170.42,-16.4,31.46,8.43,31.17,105.72,240.63,72.35,118.84,208.64,74.39,11.89,129.31,213.25,6.51,-8.94,-42.65,-179.92,-130.8,14.27,54.33
Exceptional Items,3870.04,--,--,--,--,--,--,--,-71.67,--,--,--,--,--,--,--,-133.41,-79.44,--,--,--,--,--,315.34,4.18,--,-25.0,--,-181.05,--,--,--,--,--,--,--,-3.52,45.25,--,--,70.99,--,--,--,--,--,--,--,-99.93,--
P/L Before Tax,4502.93,727.64,852.16,821.35,1036.46,964.54,1005.2,788.87,604.01,373.26,635.03,601.44,342.35,-49.94,418.77,402.08,185.44,179.13,267.42,-76.71,-113.06,314.51,70.51,697.61,464.38,195.27,-24.84,-4.86,142.45,170.42,-16.4,31.46,8.43,31.17,105.72,240.63,68.83,164.09,208.64,74.39,82.88,129.31,213.25,6.51,-8.94,-42.65,-179.92,-130.8,-85.65,54.33
Tax,227.54,189.39,218.63,215.33,261.2,246.08,243.41,201.59,163.13,103.55,165.83,158.5,115.65,-13.48,145.07,145.31,58.6,61.96,61.26,4.63,-32.46,106.43,-32.13,228.82,133.19,7.22,--,2.3,51.46,41.11,--,8.49,39.25,56.31,25.03,43.72,-1.67,8.2,-8.15,-2.53,10.08,8.56,0.97,5.48,-111.15,0.09,-77.67,5.1,-12.05,24.48
P/L After Tax from Ordinary Activities,4275.39,538.25,633.53,606.02,775.26,718.46,761.79,587.28,440.88,269.71,469.2,442.94,226.7,-36.46,273.7,256.77,126.84,117.17,206.16,-81.34,-80.6,208.08,102.64,468.79,331.19,188.05,-24.84,-7.16,90.99,129.31,-16.4,22.97,-30.82,-25.14,80.69,196.91,70.5,155.89,216.79,76.92,72.8,120.75,212.28,1.03,102.21,-42.74,-102.25,-135.9,-73.61,29.85
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,-3.66,-5.54,-3.76,1.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.02,--,-29.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
