Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,51.53,2.96,29.13,2.58,51.53,2.85,29.04,2.58,50.85,2.29,28.52,2.1,50.85,2.27,28.27,2.12,50.7,2.3,2.53,2.52,28.64,39.81,18.37,4.06,36.45,3.63,29.53,3.89,35.61,2.79,26.22,--,1027.16,917.24,14.64,1023.95,1012.31,868.35,931.35,970.72,856.19,898.33,958.19,933.07,841.69,825.07,861.39,823.54,789.53,760.97
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62.58,48.83,--,48.4,46.69,33.98,35.72,37.79,47.22,43.47,47.44,43.86,48.73,8.59,2.68,2.6,8.71,4.0
Total Income From Operations,51.53,2.96,29.13,2.58,51.53,2.85,29.04,2.58,50.85,2.29,28.52,2.1,50.85,2.27,28.27,2.12,50.7,2.3,2.53,2.52,28.64,39.81,18.37,4.06,36.45,3.63,29.53,3.89,35.61,2.79,26.22,--,1089.74,966.07,14.64,1072.35,1059.0,902.33,967.07,1008.51,903.41,941.8,1005.63,976.93,890.42,833.66,864.07,826.14,798.24,764.97
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,628.69,633.11,--,610.7,557.21,611.95,526.26,615.92,524.62,573.2,605.42,621.68,534.63,502.63,507.01,472.57,438.23,437.4
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47.08,24.44,--,27.48,20.3,20.29,7.81,30.91,37.29,17.89,20.58,12.74,14.61,14.47,17.52,10.03,9.64,29.78
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.46,-72.92,--,10.79,81.79,-110.6,41.37,-24.96,-16.3,-12.68,-0.98,-19.25,0.66,-20.09,-4.3,18.46,36.98,1.87
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,0.48,0.49,0.48,0.41,0.42,0.47,0.37,0.37,0.37,0.36,0.35,0.32,0.33,0.32,0.32,0.28,0.29,0.26,0.26,0.26,0.27,0.26,0.26,0.24,0.28,0.23,0.21,0.19,0.24,0.24,0.14,--,96.85,102.69,--,96.68,97.13,89.41,86.72,84.13,76.75,82.26,83.57,79.43,72.98,74.63,77.52,74.39,70.81,67.43
Depreciation,0.01,0.01,--,0.01,0.01,--,--,--,--,--,0.01,--,0.01,--,0.01,--,--,--,0.01,--,0.01,--,--,--,--,--,--,--,--,--,--,--,34.23,29.73,--,27.89,29.2,27.55,27.19,26.66,26.9,26.0,22.92,21.19,24.75,19.98,20.3,19.21,22.03,19.58
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1.01,0.17,0.26,0.3,1.07,0.16,0.22,0.27,0.81,0.12,0.24,0.29,0.79,0.15,0.18,0.24,0.85,0.14,0.23,0.23,0.74,0.19,0.31,0.21,0.91,0.29,0.34,0.14,0.59,0.44,1.24,0.34,224.13,204.23,1.12,220.96,209.25,211.15,214.76,216.25,198.63,209.12,211.66,202.82,194.85,185.76,185.83,178.65,181.89,167.8
"P/L Before Other Inc. , Int., Excpt. Items & Tax",50.03,2.29,28.39,1.86,50.03,2.22,28.45,1.94,49.67,1.81,27.92,1.49,49.72,1.8,27.76,1.6,49.56,1.9,2.03,2.03,27.62,39.36,17.8,3.61,35.26,3.11,28.98,3.56,34.78,2.11,24.84,-0.34,48.3,44.79,13.52,77.85,64.12,52.58,62.96,59.6,55.52,46.01,62.46,58.32,47.94,56.28,60.19,52.83,38.66,41.11
Other Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.04,--,--,--,0.02,--,--,--,--,--,--,--,0.02,--,--,--,32.71,8.32,--,10.3,24.06,0.36,8.97,2.01,25.57,1.12,8.96,1.49,31.8,2.19,12.06,1.14,21.86,3.24
"P/L Before Int., Excpt. Items & Tax",50.03,2.29,28.39,1.86,50.03,2.22,28.45,1.94,49.67,1.81,27.92,1.49,49.72,1.8,27.76,1.6,49.6,1.9,2.03,2.03,27.64,39.36,17.8,3.61,35.26,3.11,28.98,3.56,34.8,2.11,24.84,-0.34,81.01,53.11,13.52,88.15,88.18,52.94,71.93,61.61,81.09,47.13,71.42,59.81,79.74,58.47,72.25,53.97,60.52,44.35
Interest,--,--,--,--,0.87,0.92,0.93,0.91,1.74,1.77,1.77,1.75,2.49,2.55,2.57,2.53,5.44,5.38,5.45,5.39,1.48,--,--,--,--,--,--,--,--,--,--,--,15.56,15.23,--,24.53,31.96,33.5,34.9,34.43,33.62,36.27,35.32,33.09,29.25,32.59,31.02,30.41,29.11,30.22
P/L Before Exceptional Items & Tax,50.03,2.29,28.39,1.86,49.16,1.3,27.52,1.03,47.93,0.04,26.15,-0.26,47.23,-0.75,25.19,-0.93,44.16,-3.48,-3.42,-3.36,26.16,39.36,17.8,3.61,35.26,3.11,28.98,3.56,34.8,2.11,24.84,-0.34,65.45,37.88,13.52,63.62,56.22,19.44,37.03,27.18,47.47,10.86,36.1,26.72,50.49,25.88,41.23,23.56,31.41,14.13
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,783.73,1.25,--,--,45.73,-11.73,--,--,0.06,--,--,--,--,-3.81
P/L Before Tax,50.03,2.29,28.39,1.86,49.16,1.3,27.52,1.03,47.93,0.04,26.15,-0.26,47.23,-0.75,25.19,-0.93,44.16,-3.48,-3.42,-3.36,26.16,39.36,17.8,3.61,35.26,3.11,28.98,3.56,34.8,2.11,24.84,-0.34,65.45,37.88,13.52,63.62,839.95,20.69,37.03,27.18,93.2,-0.87,36.1,26.72,50.55,25.88,41.23,23.56,31.41,10.32
Tax,12.43,0.4,4.87,0.47,12.37,0.33,4.33,0.26,12.06,0.01,3.92,--,10.93,0.53,3.77,--,12.19,--,--,--,0.8,0.88,0.87,1.05,1.0,1.06,1.19,1.13,1.18,0.87,--,--,-7.05,10.41,--,21.22,168.11,4.8,12.07,9.26,16.16,-0.43,10.82,7.74,20.15,10.48,9.27,7.25,10.56,2.83
P/L After Tax from Ordinary Activities,37.6,1.89,23.52,1.39,36.79,0.97,23.19,0.77,35.87,0.03,22.23,-0.26,36.3,-1.28,21.42,-0.93,31.97,-3.48,-3.42,-3.36,25.36,38.48,16.93,2.56,34.26,2.05,27.79,2.43,33.62,1.24,24.84,-0.34,72.5,27.47,13.52,42.4,671.84,15.89,24.96,17.92,77.04,-0.44,25.28,18.98,30.4,15.4,31.96,16.31,20.85,7.49
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,37.6,1.89,23.52,1.39,36.79,0.97,23.19,0.77,35.87,0.03,22.23,-0.26,36.3,-1.28,21.42,-0.93,31.97,-3.48,-3.42,-3.36,25.36,38.48,16.93,2.56,34.26,2.05,27.79,2.43,33.62,1.24,24.84,-0.34,72.5,27.47,13.52,42.4,671.84,15.89,24.96,17.92,77.04,-0.44,25.28,18.98,30.4,15.4,31.96,16.31,20.85,7.49
Equity Share Capital,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.77,18.76,18.75,18.75,18.75,18.75,18.75,37.49,18.74,37.47,37.47,37.46,37.44,37.44,37.43,37.41,37.4,37.39,37.38,37.36,37.35,37.35,37.33,37.32
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.0,0.1,1.25,0.07,1.96,0.05,1.23,0.04,1.91,0.0,1.18,-0.01,1.93,-0.07,1.14,-0.05,1.7,-0.19,-0.18,-0.18,1.35,2.05,0.9,0.14,1.83,0.11,1.48,0.13,1.79,0.07,1.33,-0.02,3.87,1.47,0.72,2.26,35.85,0.85,1.33,0.96,4.12,-0.02,1.35,1.02,1.63,0.82,1.72,0.87,1.12,0.4
Diluted EPS,2.0,0.1,1.25,0.07,1.96,0.05,1.23,0.04,1.91,--,1.18,-0.01,1.93,-0.07,1.14,-0.05,1.7,-0.19,-0.18,-0.18,1.35,2.05,0.9,0.14,1.83,0.11,1.48,0.13,1.79,0.07,1.33,-0.02,3.87,1.46,0.72,2.26,35.84,0.85,1.33,0.96,4.11,-0.02,1.35,1.01,1.63,0.82,1.71,0.87,1.12,0.4
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.58,9.57,9.57,9.69,9.69,9.68,9.67,9.66,9.66,9.66,9.66,9.69
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.16,51.16,51.14,51.81,51.79,51.78,51.77,51.74,51.74,51.75,51.74,51.9
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.01,9.01,9.0,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.87,8.84
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98.54,98.54,98.46,98.53,98.53,98.52,98.52,98.52,98.51,98.51,98.51,98.51
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48.13,48.13,48.11,47.48,47.5,47.5,47.52,47.54,47.54,47.54,47.54,47.38
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
