Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,901.34,913.51,955.76,952.31,809.2,800.1,836.76,852.58,699.14,728.94,739.96,716.13,583.58,533.27,526.73,546.3,490.25,500.34,411.78,489.62,416.87,384.95,428.12,410.8,379.15,352.12,404.27,365.97,316.23,304.74,349.93,283.84,306.26,265.62,288.19,300.79,289.49,270.58,280.71,279.15,249.76,256.81,274.86,256.71,223.61,234.22,247.44,229.17,197.73,199.76
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.23,8.37,8.44,9.34,7.77,6.07,5.06,5.34,6.66,5.4,5.89,4.99,5.3,5.75,6.06,7.42,4.53
Total Income From Operations,901.34,913.51,955.76,952.31,809.2,800.1,836.76,852.58,699.14,728.94,739.96,716.13,583.58,533.27,526.73,546.3,490.25,500.34,411.78,489.62,416.87,384.95,428.12,410.8,379.15,352.12,404.27,365.97,316.23,304.74,349.93,283.84,306.26,271.85,296.56,309.23,298.82,278.35,286.78,284.21,255.09,263.47,280.26,262.6,228.6,239.52,253.19,235.23,205.14,204.29
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,188.97,200.18,179.22,251.67,177.16,198.77,221.36,218.75,189.81,198.06,210.05,185.86,160.35,146.56,147.08,147.88,134.98,128.56,152.05,126.58,120.47,99.26,106.2,126.18,117.74,110.5,114.51,111.0,118.51,100.82,80.3,88.19,91.31,82.31,97.92,95.55,89.68,94.98,98.2,90.23,87.05,84.11,87.04,83.39,75.47,78.71,78.35,78.25,62.11,65.1
Purchase of Traded Goods,104.13,94.17,139.14,79.21,153.4,59.63,60.79,68.43,47.82,88.67,68.74,75.2,43.85,23.78,50.32,49.45,24.01,19.33,13.03,42.93,27.68,28.19,44.98,13.65,27.03,23.46,29.08,24.69,8.08,22.79,38.61,24.37,28.58,23.2,23.12,21.35,28.21,10.73,20.04,23.09,19.07,16.3,30.71,24.02,21.7,16.83,15.85,22.39,20.99,19.47
Increase/Decrease in Stocks,10.35,7.88,5.49,-8.19,-53.09,2.29,-0.66,2.24,1.98,-13.87,-7.54,-8.05,-5.54,9.58,-17.52,-12.1,14.76,17.83,-43.87,-4.42,-10.47,1.16,1.77,10.06,0.98,-19.65,1.1,-4.1,-1.6,-16.76,19.31,-1.34,-6.63,-2.77,-6.91,-1.74,-6.51,-3.95,-1.9,6.0,-2.77,2.79,-5.07,4.37,-5.78,-3.33,0.44,-2.07,-1.01,0.11
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,166.12,163.54,160.46,156.67,143.11,141.66,141.44,139.17,123.79,127.44,125.18,123.53,106.44,108.65,95.22,88.76,76.44,74.97,73.03,81.54,79.9,73.55,69.69,70.64,67.58,64.76,66.26,59.38,55.46,53.11,53.0,55.82,49.9,47.03,44.73,46.21,47.1,39.11,40.33,40.97,38.59,35.51,35.53,37.18,32.93,31.95,33.07,33.9,31.35,29.06
Depreciation,44.41,41.18,40.85,40.01,39.72,33.37,31.5,30.65,30.56,28.04,27.71,25.69,21.79,16.62,15.4,17.48,16.19,17.06,17.14,16.97,16.69,16.55,16.22,15.63,11.41,14.49,14.47,14.47,13.04,14.25,14.33,14.33,12.4,11.36,11.18,11.32,10.37,10.23,10.04,9.77,7.58,10.11,10.01,9.9,6.17,6.0,7.5,7.5,6.01,6.25
