Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3659.28,3781.49,3227.83,3378.35,3251.05,3054.25,3623.93,3547.23,3580.71,3656.13,3666.82,2340.15,2996.79,2214.68,2100.63,1677.54,1787.76,1738.16,1528.24,761.77,1323.63,1545.7,1245.97,1589.1,1692.43,1320.31,1324.26,1324.82,1221.29,1054.79,813.68,668.07,828.37,730.64,549.47,719.51,842.45,802.3,666.26,613.34,503.95,503.61,498.93,544.81,558.13,483.89,511.13,504.17,441.83,440.37
Other Operating Income,97.23,--,93.54,122.99,88.42,91.27,100.98,101.68,105.36,105.05,104.54,66.86,--,72.76,--,--,53.32,63.43,53.35,21.93,58.86,57.56,46.84,63.15,55.68,55.41,46.76,48.8,54.97,29.99,20.24,19.16,--,13.24,15.77,22.37,1.49,0.98,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,3756.51,3781.49,3321.37,3501.34,3339.47,3145.52,3724.91,3648.91,3686.07,3761.18,3771.36,2407.01,2996.79,2287.44,2100.63,1677.54,1841.08,1801.59,1581.59,783.7,1382.49,1603.26,1292.81,1652.25,1748.11,1375.72,1371.02,1373.62,1276.26,1084.78,833.92,687.23,828.37,743.88,565.24,741.88,843.94,803.28,666.26,613.34,503.95,503.61,498.93,544.81,558.13,483.89,511.13,504.17,441.83,440.37
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2630.82,2567.96,2449.0,2569.31,2334.88,2502.33,2832.98,2805.28,2992.17,3035.49,2866.21,2128.36,2190.19,1875.33,1490.98,1422.65,1411.06,1312.33,1181.83,569.82,1125.09,1200.53,1028.34,1355.22,1380.49,1212.43,1150.77,1152.97,1054.0,797.92,550.4,514.95,415.88,414.33,368.4,374.43,457.82,357.04,399.57,396.66,358.4,375.89,386.63,407.37,420.07,265.52,327.88,347.9,272.85,256.86
Purchase of Traded Goods,800.51,839.12,532.63,600.53,557.72,387.49,502.27,310.93,393.95,309.72,430.11,281.81,319.5,262.68,232.54,308.5,339.96,265.69,180.73,107.66,141.98,142.86,123.56,192.8,134.13,96.69,100.22,96.69,132.54,100.32,201.71,109.73,285.74,259.57,129.68,267.5,292.26,403.79,222.25,159.52,70.45,67.71,65.45,91.1,106.34,146.99,123.49,134.33,152.62,120.58
Increase/Decrease in Stocks,-74.71,11.35,92.29,-22.06,165.8,-96.66,-25.24,94.89,-149.51,-4.34,72.28,-245.17,166.05,-82.27,158.49,-245.55,-93.89,23.64,34.71,15.3,-57.16,42.17,13.65,-72.26,22.31,-47.06,-23.87,-30.29,-43.0,51.99,-22.48,-32.31,38.56,-19.32,-18.66,19.88,-19.49,-8.75,0.24,15.06,22.74,4.09,-5.55,-4.58,-31.19,18.15,6.2,-32.03,-28.18,10.06
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,35.46,44.96,44.23,42.66,37.17,36.85,39.08,38.39,37.84,39.43,37.61,24.34,23.97,22.25,21.36,20.84,18.31,21.33,19.51,16.97,23.11,23.94,23.38,22.2,20.73,18.13,19.68,19.99,16.27,15.22,10.82,10.54,8.2,8.38,7.99,9.82,9.27,9.87,8.65,8.08,7.97,6.42,4.55,4.39,6.16,5.23,5.31,4.44,4.37,5.58
Depreciation,30.42,24.72,23.28,23.13,23.52,27.51,25.46,23.8,30.54,24.11,23.85,17.61,17.81,17.63,18.18,17.52,17.93,17.55,16.63,16.07,16.49,19.2,16.7,16.52,13.57,13.35,13.54,12.68,12.56,11.41,7.48,7.22,7.99,6.04,10.69,4.99,6.52,4.38,3.88,3.89,1.57,4.07,3.24,3.13,2.46,2.62,2.39,2.4,2.38,2.25
