Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1197.13,903.16,1016.65,971.53,1245.38,1081.88,1222.13,1393.04,1460.47,1219.46,1254.65,1446.23,1391.99,1108.46,1190.17,1022.49,1449.62,1160.3,1069.72,757.03,1151.9,1191.12,1245.72,1468.8,1563.99,1316.3,1387.05,1360.65,1397.81,1213.08,1268.26,1461.57,1522.58,1267.85,1307.52,1202.49,1305.65,1058.69,1225.8,1221.29,1025.02,1035.91,1131.68,1226.24,1080.06,1036.54,1085.93,1238.35,1190.64,1082.36
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.64,5.18,1.71,3.1,6.92,3.23,6.95,7.44,3.3,4.41,18.08,4.31,4.03,2.17,44.61,1.1,7.85,2.37,8.39,1.52
Total Income From Operations,1197.13,903.16,1016.65,971.53,1245.38,1081.88,1222.13,1393.04,1460.47,1219.46,1254.65,1446.23,1391.99,1108.46,1190.17,1022.49,1449.62,1160.3,1069.72,757.03,1151.9,1191.12,1245.72,1468.8,1563.99,1316.3,1387.05,1360.65,1397.81,1213.08,1274.9,1466.75,1524.29,1270.95,1314.44,1205.72,1312.6,1066.13,1229.1,1225.7,1043.1,1040.22,1135.71,1228.41,1124.67,1037.64,1093.78,1240.72,1199.03,1083.88
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,252.42,200.92,196.41,182.37,226.44,181.34,218.01,256.78,258.97,250.33,211.56,227.06,242.41,171.33,197.41,173.72,220.91,190.13,174.88,115.58,228.77,218.76,230.2,248.15,304.09,230.29,255.63,254.39,253.46,222.66,218.18,207.08,229.36,196.27,195.4,177.68,206.85,155.3,153.21,170.96,152.05,145.2,173.63,153.32,159.11,137.66,149.65,159.03,155.04,141.92
Purchase of Traded Goods,1.06,1.36,0.52,0.07,0.32,0.35,0.09,0.35,1.78,11.21,25.73,0.1,--,0.03,--,--,--,0.03,--,--,0.18,0.03,0.14,0.05,0.15,0.03,0.1,0.1,-2.79,6.0,3.91,4.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-26.49,17.05,29.02,3.97,-0.12,14.64,-0.62,27.64,29.59,-55.25,-2.48,-21.77,13.44,14.12,-3.38,-52.33,28.25,-12.55,0.03,41.11,-48.58,12.76,0.49,10.67,-3.17,16.71,-14.07,-21.04,-3.7,9.85,7.1,15.07,-15.39,-18.2,15.04,0.03,-23.24,14.43,-14.45,13.31,-7.88,15.07,-15.85,43.12,-7.12,1.3,-10.58,-14.66,-2.12,-12.69
Power & Fuel,475.37,399.25,424.2,358.13,460.62,369.78,460.28,--,615.69,--,610.55,--,--,351.81,--,--,372.98,297.98,232.29,154.03,337.47,306.58,333.77,377.27,430.63,402.63,407.33,400.4,349.23,306.47,297.35,285.83,322.73,240.54,207.39,201.93,258.88,202.89,247.57,235.23,273.54,262.03,296.26,304.52,344.97,296.07,305.08,330.12,341.17,297.41
Employees Cost,89.39,87.22,94.36,104.65,97.93,86.2,98.55,92.01,81.88,96.6,88.89,90.95,79.05,82.18,88.28,82.68,103.36,79.04,73.65,74.98,77.39,86.65,87.14,98.71,90.68,85.45,87.24,93.77,99.63,76.39,106.39,114.69,99.31,91.88,89.27,79.34,96.0,73.8,82.26,91.04,84.83,78.34,76.83,78.15,104.92,83.07,79.36,83.96,91.93,82.67
Depreciation,74.86,55.24,54.0,55.33,56.58,56.59,53.49,52.97,53.35,53.82,53.64,52.18,54.33,54.59,56.4,54.47,61.32,60.46,60.12,60.0,64.18,61.5,61.29,59.88,64.79,63.18,61.72,61.62,66.4,63.33,63.23,62.98,63.92,51.6,52.12,51.13,52.98,55.42,55.67,55.39,58.95,66.42,66.33,66.21,71.61,68.62,68.21,67.95,72.04,70.76
