Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,34136.0,34915.0,34257.0,33283.0,32001.0,32491.0,32629.0,31811.0,30531.0,32389.0,31567.0,29527.0,27426.0,27337.0,25462.0,23714.0,22497.0,22043.0,21046.0,20325.0,20187.0,20064.0,19666.0,19131.0,18935.0,18819.0,18297.0,17056.0,15984.0,15631.0,15356.0,14971.0,14920.0,14949.0,15000.0,14420.0,14158.0,13562.0,13525.0,12738.0,11926.0,12192.0,11863.0,11319.0,11366.0,11534.0,11482.0,9959.0,9329.0,9398.0
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,34136.0,34915.0,34257.0,33283.0,32001.0,32491.0,32629.0,31811.0,30531.0,32389.0,31567.0,29527.0,27426.0,27337.0,25462.0,23714.0,22497.0,22043.0,21046.0,20325.0,20187.0,20064.0,19666.0,19131.0,18935.0,18819.0,18297.0,17056.0,15984.0,15631.0,15356.0,14971.0,14920.0,14949.0,15000.0,14420.0,14158.0,13562.0,13525.0,12738.0,11926.0,12192.0,11863.0,11319.0,11366.0,11534.0,11482.0,9959.0,9329.0,9398.0
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,17259.0,16849.0,16864.0,16495.0,16047.0,16304.0,16435.0,16353.0,15581.0,16395.0,15873.0,14914.0,13464.0,13275.0,12734.0,12191.0,11532.0,11371.0,11053.0,11222.0,10666.0,10783.0,10604.0,10380.0,10198.0,9784.0,9489.0,8826.0,8418.0,8287.0,8015.0,7752.0,7667.0,7733.0,7939.0,7605.0,7297.0,7115.0,6987.0,6807.0,6183.0,6358.0,6340.0,6234.0,6053.0,6158.0,6572.0,5567.0,5199.0,5086.0
Depreciation,590.0,661.0,670.0,698.0,722.0,738.0,738.0,746.0,714.0,713.0,682.0,643.0,620.0,631.0,601.0,576.0,578.0,589.0,608.0,546.0,548.0,544.0,542.0,510.0,429.0,406.0,390.0,374.0,363.0,354.0,347.0,343.0,336.0,339.0,338.0,319.0,315.0,275.0,272.0,252.0,241.0,229.0,251.0,192.0,409.0,285.0,257.0,250.0,256.0,248.0
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,8498.0,9512.0,8992.0,8624.0,8239.0,8073.0,8200.0,7524.0,7002.0,8122.0,7751.0,7682.0,6993.0,6622.0,5844.0,4992.0,4818.0,4060.0,3773.0,3626.0,4399.0,4102.0,3973.0,4106.0,3994.0,4443.0,3909.0,3790.0,3449.0,2879.0,2963.0,2883.0,2867.0,2799.0,2674.0,2797.0,2614.0,2556.0,2488.0,2410.0,2223.0,2176.0,1936.0,1888.0,1819.0,1968.0,1948.0,1629.0,1499.0,1495.0
"P/L Before Other Inc. , Int., Excpt. Items & Tax",7789.0,7893.0,7731.0,7466.0,6993.0,7376.0,7256.0,7188.0,7234.0,7159.0,7261.0,6288.0,6349.0,6809.0,6283.0,5955.0,5569.0,6023.0,5612.0,4931.0,4574.0,4635.0,4547.0,4135.0,4314.0,4186.0,4509.0,4066.0,3754.0,4111.0,4031.0,3993.0,4050.0,4078.0,4049.0,3699.0,3932.0,3616.0,3778.0,3269.0,3279.0,3429.0,3336.0,3005.0,3085.0,3123.0,2705.0,2513.0,2375.0,2569.0
Other Income,1323.0,1001.0,1737.0,721.0,3483.0,1582.0,1350.0,1001.0,766.0,1177.0,1267.0,648.0,590.0,1013.0,1052.0,570.0,504.0,903.0,582.0,478.0,585.0,798.0,604.0,713.0,639.0,756.0,742.0,716.0,636.0,1811.0,849.0,723.0,733.0,805.0,763.0,761.0,773.0,737.0,775.0,721.0,891.0,823.0,833.0,790.0,802.0,708.0,503.0,563.0,647.0,481.0
"P/L Before Int., Excpt. Items & Tax",9112.0,8894.0,9468.0,8187.0,10476.0,8958.0,8606.0,8189.0,8000.0,8336.0,8528.0,6936.0,6939.0,7822.0,7335.0,6525.0,6073.0,6926.0,6194.0,5409.0,5159.0,5433.0,5151.0,4848.0,4953.0,4942.0,5251.0,4782.0,4390.0,5922.0,4880.0,4716.0,4783.0,4883.0,4812.0,4460.0,4705.0,4353.0,4553.0,3990.0,4170.0,4252.0,4169.0,3795.0,3887.0,3831.0,3208.0,3076.0,3022.0,3050.0
Interest,51.0,50.0,61.0,59.0,62.0,82.0,89.0,43.0,43.0,41.0,40.0,34.0,31.0,33.0,32.0,32.0,33.0,32.0,31.0,31.0,31.0,28.0,28.0,27.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,9061.0,8844.0,9407.0,8128.0,10414.0,8876.0,8517.0,8146.0,7957.0,8295.0,8488.0,6902.0,6908.0,7789.0,7303.0,6493.0,6040.0,6894.0,6163.0,5378.0,5128.0,5405.0,5123.0,4821.0,4953.0,4942.0,5251.0,4782.0,4390.0,5922.0,4880.0,4716.0,4783.0,4883.0,4812.0,4460.0,4705.0,4353.0,4553.0,3990.0,4170.0,4252.0,4169.0,3795.0,3887.0,3831.0,3208.0,3076.0,3022.0,3050.0
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,412.0,--,--,--,--,--,--,--
P/L Before Tax,9061.0,8844.0,9407.0,8128.0,10414.0,8876.0,8517.0,8146.0,7957.0,8295.0,8488.0,6902.0,6908.0,7789.0,7303.0,6493.0,6040.0,6894.0,6163.0,5378.0,5128.0,5405.0,5123.0,4821.0,4953.0,4942.0,5251.0,4782.0,4390.0,5922.0,4880.0,4716.0,4783.0,4883.0,4812.0,4460.0,4705.0,4353.0,4553.0,3990.0,4170.0,4252.0,4581.0,3795.0,3887.0,3831.0,3208.0,3076.0,3022.0,3050.0
Tax,2433.0,2486.0,2594.0,2360.0,1934.0,2324.0,2272.0,2190.0,2053.0,2085.0,2235.0,2001.0,1731.0,1919.0,1840.0,1770.0,1581.0,1811.0,1666.0,1370.0,1059.0,1329.0,1294.0,1252.0,1133.0,1441.0,1372.0,1279.0,1233.0,-82.0,1301.0,1301.0,1221.0,1284.0,1336.0,1280.0,1314.0,1190.0,1305.0,1099.0,1146.0,1197.0,1216.0,1075.0,1004.0,1096.0,882.0,826.0,717.0,785.0
P/L After Tax from Ordinary Activities,6628.0,6358.0,6813.0,5768.0,8480.0,6552.0,6245.0,5956.0,5904.0,6210.0,6253.0,4901.0,5177.0,5870.0,5463.0,4723.0,4459.0,5083.0,4497.0,4008.0,4069.0,4076.0,3829.0,3569.0,3820.0,3501.0,3879.0,3503.0,3157.0,6004.0,3579.0,3415.0,3562.0,3599.0,3476.0,3180.0,3391.0,3163.0,3248.0,2891.0,3024.0,3055.0,3365.0,2720.0,2883.0,2735.0,2326.0,2250.0,2305.0,2265.0
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,6628.0,6358.0,6813.0,5768.0,8480.0,6552.0,6245.0,5956.0,5904.0,6210.0,6253.0,4901.0,5177.0,5870.0,5463.0,4723.0,4459.0,5083.0,4497.0,4008.0,4069.0,4076.0,3829.0,3569.0,3820.0,3501.0,3879.0,3503.0,3157.0,6004.0,3579.0,3415.0,3562.0,3599.0,3476.0,3180.0,3391.0,3163.0,3248.0,2891.0,3024.0,3055.0,3365.0,2720.0,2883.0,2735.0,2326.0,2250.0,2305.0,2265.0
Equity Share Capital,2076.0,2076.0,2076.0,2076.0,2075.0,2075.0,2075.0,2075.0,2074.0,2091.0,2104.0,2104.0,2103.0,2102.0,2102.0,2128.0,2130.0,2129.0,2129.0,2129.0,2129.0,2129.0,2129.0,2145.0,2178.0,2184.0,2184.0,1092.0,1092.0,1092.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,1148.0,574.0,572.0,286.0,286.0,286.0,286.0,287.0,287.0,287.0,287.0
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,65671.0,--,--,--,67203.0,69401.0,69401.0,69401.0,69401.0,60105.0,60105.0,60105.0,60105.0,--,60533.0,60533.0,60533.0,62410.0,62410.0,62410.0,62410.0,66869.0,66869.0,66869.0,66869.0,59934.0,59934.0,59934.0,59934.0,51617.0,51617.0,--,47494.0,41806.0,41806.0,41806.0,35772.0,35772.0,35772.0,35772.0,29470.0,29470.0
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.96,15.31,16.41,13.9,20.43,15.79,15.05,14.36,14.2,14.77,14.86,11.65,12.31,13.96,12.99,11.08,10.47,11.94,10.56,9.41,9.55,9.57,8.97,8.26,8.75,8.01,8.88,16.04,14.45,26.27,15.58,14.87,15.51,15.67,15.13,13.85,14.76,13.77,14.14,12.59,26.33,26.73,58.89,47.6,50.44,47.87,40.5,39.19,40.14,39.46
Diluted EPS,15.93,15.29,16.38,13.87,20.41,15.78,15.04,14.34,14.19,14.76,14.85,11.64,12.3,13.94,12.92,11.07,10.46,11.93,10.55,9.41,9.55,9.57,8.96,8.25,8.74,8.01,8.88,16.03,14.45,26.26,15.58,14.86,15.51,15.67,15.13,13.85,14.76,13.77,14.14,12.59,26.33,26.73,58.89,47.6,50.44,47.87,40.5,39.19,40.14,39.46
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,80.65,81.18,39.67,38.98,39.03,39.26,39.57,41.01,41.13,42.37
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.23,70.68,69.08,67.89,67.96,68.37,68.9,71.41,71.62,73.78
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.02,15.02,9.14,9.15,9.15,9.15,9.15,9.21,9.21,9.21
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.08,13.08,15.92,15.94,15.94,15.94,15.94,16.04,16.04,16.04
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
