headline,link,date_str,parsed_date_iso,sentiment_score
RBI approves hike of Rs 2 for financial transactions,https://www.financialexpress.com/business/banking-finance/rbi-hikes-atm-interchange-fee-transactions-may-get-costly/3786010/,2025-03-23T21:10:21+05:30,2025-03-23T15:40:21,0.4019
"Trump says ‘not looking for EU deal’, tariff set at 50%",https://www.financialexpress.com/world-news/trump-says-not-looking-for-eu-deal-tariff-set-at-50/3855624/,2025-05-24T07:54:55+05:30,2025-05-24T02:24:55,0.0
Wall Street rattles after Trump’s EU and Apple tariff threats; S&P 500 heads for worst week,https://www.financialexpress.com/business/investing-abroad-wall-street-rattles-after-trumps-eu-and-apple-tariff-threats-sampp-500-heads-for-worst-week-3855319/,2025-05-23T20:58:37+05:30,2025-05-23T15:28:37,-0.7845
"Trump pressures EU to slash tariffs, warns of fresh US duties: Report",https://www.financialexpress.com/world-news/trump-pressures-eu-to-slash-tariffs-warns-of-fresh-us-duties-report/3854639/,2025-05-23T13:23:43+05:30,2025-05-23T07:53:43,-0.3612
Early harvest deal for India-EU FTA by July,https://www.financialexpress.com/policy/economy-early-harvest-deal-for-india-eu-fta-by-july-3852617/,2025-05-21T20:53:23+05:30,2025-05-21T15:23:23,0.0
Artificial Intelligence challenge for competition law,https://www.financialexpress.com/opinion/artificial-intelligence-challenge-for-competition-law/3850531/,2025-05-20T01:00:00+05:30,2025-05-19T19:30:00,0.5267
A chance to rethink climate accounting,https://www.financialexpress.com/opinion/a-chance-to-rethink-climate-accounting/3849386/,2025-05-19T05:00:00+05:30,2025-05-18T23:30:00,0.25
"Albanian PM kneels before Giorgia Meloni, folds hands for namaste | Watch",https://www.financialexpress.com/trending/albanian-pm-kneels-before-giorgia-meloni-folds-hand-for-namaste-watch/3847890/,2025-05-17T12:34:30+05:30,2025-05-17T07:04:30,0.0
Fortify agriculture export framework,https://www.financialexpress.com/opinion/fortify-agriculture-export-framework/3847736/,2025-05-17T01:00:00+05:30,2025-05-16T19:30:00,0.0
India-US BTA talks to get a fresh political push,https://www.financialexpress.com/policy/economy-india-us-bta-talks-to-get-a-fresh-political-push-3847575/,2025-05-16T22:12:17+05:30,2025-05-16T16:42:17,0.3182
"Balancing sustainability reporting: India finds middle path as US, EU retreat",https://www.financialexpress.com/opinion/balancing-sustainability-reporting-india-finds-middle-path-as-us-eu-retreat/3845121/,2025-05-15T01:00:00+05:30,2025-05-14T19:30:00,0.2023
"India, EU to resume FTA talks today",https://www.financialexpress.com/policy/economy-india-eu-to-resume-fta-talks-today-3840832/,2025-05-12T00:57:38+05:30,2025-05-11T19:27:38,0.0
The Trump effect in global polls,https://www.financialexpress.com/opinion/the-trump-effect-in-global-polls/3839150/,2025-05-10T01:00:00+05:30,2025-05-09T19:30:00,0.0
FTA should also address non-tariff barriers: Piyush Goyal tells EU,https://www.financialexpress.com/policy/economy-fta-should-also-address-non-tariff-barriers-piyush-goyal-tells-eu-3830710/,2025-05-02T21:31:05+05:30,2025-05-02T16:01:05,0.0
‘Meaningful’ trade deal with India under works: EU,https://www.financialexpress.com/policy/economy-meaningful-trade-deal-with-india-under-works-eu-3829344/,2025-05-01T20:13:07+05:30,2025-05-01T14:43:07,0.0
"”Chinese dumping could wipe out our industry, we have to be wary,” says Arvind Virmani",https://www.financialexpress.com/policy/economy-chinese-dumping-could-wipe-out-our-industry-we-have-to-be-wary-says-arvind-virmani-3825733/,2025-04-28T22:42:42+05:30,2025-04-28T17:12:42,-0.3182
"Piyush Goyal meets UK counterpart, push FTA talks",https://www.financialexpress.com/policy/economy-piyush-goyal-meets-uk-counterpart-push-fta-talks-3825626/,2025-04-28T22:03:21+05:30,2025-04-28T16:33:21,0.0
"Piyush Goyal to visit Europe next week, to speed up FTAs",https://www.financialexpress.com/policy/economy-piyush-goyal-to-visit-europe-next-week-to-speed-up-ftas-3815874/,2025-04-20T20:12:54+05:30,2025-04-20T14:42:54,0.0
FTA talks with UK on the verge of conclusion,https://www.financialexpress.com/policy/economy-fta-talks-with-uk-on-the-verge-of-conclusion-3815183/,2025-04-19T22:40:43+05:30,2025-04-19T17:10:43,0.0
US offers sanctions relief for Russia as part of Ukraine ceasefire deal,https://www.financialexpress.com/world-news/us-offers-sanctions-relief-for-russia-as-part-of-ukraine-ceasefire-deal/3814508/,2025-04-19T07:48:36+05:30,2025-04-19T02:18:36,0.4767
"‘Success in trade talks with regional blocs will require flexibility,’ says Montek Singh Ahluwalia",https://www.financialexpress.com/india-news/success-in-trade-talks-with-regional-blocs-will-require-flexibility-says-montek-singh-ahluwalia/3809741/,2025-04-15T12:37:23+05:30,2025-04-15T07:07:23,0.0
India-EU FTA soon with tariff cuts on merchandise,https://www.financialexpress.com/policy/economy-india-eu-fta-soon-with-tariff-cuts-on-merchandise-3803385/,2025-04-08T20:47:59+05:30,2025-04-08T15:17:59,-0.296
"Donald Trump announces 90-day tariff pause; DOW shoots up 2,400 points, NASDAQ 1,400",https://www.financialexpress.com/world-news/donald-trump-tariff-live-updates-china-india-us-asian-market-global-markets/3802671/,2025-04-10T11:08:26+05:30,2025-04-10T05:38:26,0.0
"After Trump, EU seeks zero tariff from India on car imports: Report",https://www.financialexpress.com/auto/car-news/after-trump-eu-seeks-zero-tariff-from-india-on-car-imports-report/3801939/,2025-04-07T16:01:52+05:30,2025-04-07T10:31:52,0.0
India-EU to restart discussions on US tariff,https://www.financialexpress.com/policy/economy-india-eu-to-restart-discussions-on-us-tariff-say-sources-3798628/,2025-04-04T13:54:30+05:30,2025-04-04T08:24:30,0.0
US criticises NPCI for ‘favouring’ local players,https://www.financialexpress.com/world-news/us-criticises-npci-for-favouring-local-players/3796821/,2025-04-02T21:25:51+05:30,2025-04-02T15:55:51,-0.3182
"UK, Australia, EU to raise visa fees by up to 13% for Indians from April",https://www.financialexpress.com/business/investing-abroad-uk-australia-eu-to-raise-visa-fees-by-up-to-13-for-indians-from-april-3794774/,2025-03-31T22:59:46+05:30,2025-03-31T17:29:46,0.0
"French far-right leader Marine Le Pen convicted in  EU funds embezzlement case, faces ban on running for presidency",https://www.financialexpress.com/world-news/french-far-right-leader-marine-le-pen-convicted-in-nbspeu-funds-embezzlement-case-faces-ban-on-running-for-presidency/3794444/,2025-03-31T17:54:34+05:30,2025-03-31T12:24:34,-0.5574
Trade War: Why is EU delaying retaliatory tariffs against US until mid-April?,https://www.financialexpress.com/world-news/trade-war-why-is-eu-delaying-retaliatory-tariffs-against-us-until-mid-april/3783328/,2025-03-20T20:40:11+05:30,2025-03-20T15:10:11,-0.5994
"Audi cuts 7,500 jobs in Germany: Are EV plans under fire?",https://www.financialexpress.com/auto/car-news/audi-cuts-7500-jobs-in-germany-are-ev-plans-under-fire/3780576/,2025-03-18T13:03:49+05:30,2025-03-18T07:33:49,-0.5574
Designing a carbon market,https://www.financialexpress.com/opinion/designing-a-carbon-market/3774874/,2025-03-12T04:00:00+05:30,2025-03-11T22:30:00,0.0
"India-EU FTA negotiations resume on Monday, with year-end deadline to wrap up deal",https://www.financialexpress.com/policy/economy/india-eu-fta-negotiations-resume-today-with-year-end-deadline-to-wrap-up-deal/3772373/,2025-03-09T21:12:13+05:30,2025-03-09T15:42:13,0.0
Partnering EU,https://www.financialexpress.com/opinion/indian-telecom-partnering-eu/3764843/,2025-03-03T14:26:56+05:30,2025-03-03T08:56:56,0.0
