Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3808.7,3174.7,5978.5,4768.5,5247.8,4435.8,5381.5,4407.0,4400.5,3596.2,4331.4,3914.8,3628.5,3239.9,3941.1,2658.3,3298.3,2901.1,3519.0,1260.0,2738.1,2611.1,4018.0,3109.6,3461.4,2734.2,3802.0,2964.4,3163.1,2363.2,3044.72,2587.05,2860.47,2234.38,2990.3,2563.13,2725.43,2265.3,3231.3,2322.01,2588.89,2140.81,3111.27,2318.74,2657.74,2360.51,3187.9,2588.39,2907.72,2450.86
Other Operating Income,--,--,--,--,66.0,--,--,66.1,64.7,49.1,--,--,--,--,58.6,49.7,56.0,--,--,59.5,82.0,57.5,110.8,88.8,88.2,72.9,137.2,108.6,120.3,66.3,97.12,63.78,68.35,58.9,100.29,57.27,58.15,48.94,68.19,56.37,64.09,45.16,76.66,55.68,48.58,33.38,70.99,54.25,47.84,34.78
Total Income From Operations,3808.7,3174.7,5978.5,4768.5,5313.8,4435.8,5381.5,4473.1,4465.2,3645.3,4331.4,3914.8,3628.5,3239.9,3999.7,2708.0,3354.3,2901.1,3519.0,1319.5,2820.1,2668.6,4128.8,3198.4,3549.6,2807.1,3939.2,3073.0,3283.4,2429.5,3141.84,2650.83,2928.82,2293.27,3090.59,2620.4,2783.58,2314.25,3299.49,2378.38,2652.98,2185.97,3187.93,2374.42,2706.32,2393.9,3258.88,2642.64,2955.56,2485.64
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,706.3,586.5,1097.8,1007.0,770.3,1077.5,927.9,851.8,877.0,795.0,825.6,621.8,865.9,553.9,876.2,532.1,661.2,454.0,619.9,204.8,671.6,567.5,916.1,700.1,809.7,529.5,797.0,1431.5,1524.5,1174.7,1559.23,1323.67,1433.06,992.61,1381.26,1022.78,1122.1,1007.33,1487.47,972.79,964.37,1065.26,1808.1,1073.37,1169.72,1210.44,1834.74,1460.1,1493.73,1355.06
Purchase of Traded Goods,1250.4,1051.1,1460.7,1230.1,1347.6,1471.5,1325.8,1462.5,1362.0,1417.0,1052.0,1272.8,1101.0,1225.4,863.4,994.1,970.5,1096.4,503.0,247.8,604.6,842.8,820.8,734.2,794.6,846.6,860.8,724.8,738.9,551.3,397.3,507.73,466.56,587.99,607.82,764.69,730.92,705.87,500.5,609.84,776.82,593.06,417.97,759.92,625.92,637.52,566.32,645.95,608.05,542.6
Increase/Decrease in Stocks,-5.3,-81.8,113.9,-57.0,358.5,-472.1,292.7,-176.1,-71.0,-342.0,93.7,76.4,-189.1,-158.9,157.5,-239.2,-98.3,-132.2,365.9,100.4,-121.3,-242.1,239.0,9.9,-15.3,-237.9,156.0,-117.5,-9.0,-121.6,173.93,-84.24,96.36,-103.75,111.24,-50.93,-7.92,-213.96,297.95,-15.72,49.54,-225.57,70.13,-109.09,80.99,-190.71,77.81,-89.72,152.83,-113.31
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,378.6,358.0,597.8,547.6,455.7,519.5,473.4,455.5,472.4,451.8,438.5,409.8,409.4,431.1,435.3,403.9,368.1,396.8,390.8,367.6,431.4,396.1,344.0,397.3,423.5,438.8,363.7,379.9,365.3,339.8,370.02,352.22,333.88,336.51,383.71,366.85,345.82,344.19,397.0,339.97,327.76,329.44,395.35,339.57,339.62,337.27,336.69,380.72,328.87,340.76
Depreciation,42.4,42.9,60.0,60.4,55.6,54.1,54.3,63.9,53.8,51.5,52.3,51.9,53.5,53.8,54.0,54.5,58.1,61.6,63.0,72.2,70.8,61.1,55.8,51.2,57.1,53.2,50.7,50.0,49.0,47.0,50.25,47.99,50.17,48.26,46.18,62.5,58.99,58.61,47.49,56.44,55.29,56.41,56.96,56.98,58.83,56.35,67.79,62.64,61.01,56.08
