Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,186.78,204.33,222.98,239.93,263.59,262.82,238.46,247.25,255.1,286.03,284.27,323.32,361.46,364.08,294.36,226.97,248.66,251.03,195.57,196.6,239.75,271.77,276.94,271.92,265.7,213.69,173.33,156.69,179.26,173.22,167.36,172.09,154.09,152.89,108.21,83.52,65.43,64.27,78.03,72.2,64.75,31.59,27.14,9.14,5.67,5.68,8.84,5.51,7.52,5.29
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,186.78,204.33,222.98,239.93,263.59,262.82,238.46,247.25,255.1,286.03,284.27,323.32,361.46,364.08,294.36,226.97,248.66,251.03,195.57,196.6,239.75,271.77,276.94,271.92,265.7,213.69,173.33,156.69,179.26,173.22,167.36,172.09,154.09,152.89,108.21,83.52,65.43,64.27,78.03,72.2,64.75,31.59,27.14,9.14,5.67,5.68,8.84,5.51,7.52,5.29
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160.59,156.47,145.01,152.38,131.42,140.28,98.32,71.41,49.85,53.81,70.82,65.63,55.02,24.52,23.12,5.54,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,14.25,12.32,11.4,8.98,9.75,9.52,10.33,11.01,9.59,10.83,13.84,12.45,10.43,16.94,13.29,7.55,6.77,4.98,5.43,4.35,4.39,5.06,4.51,4.79,8.92,5.21,3.85,3.85,2.92,3.17,3.24,3.67,3.21,3.29,2.64,2.74,1.85,1.96,2.09,1.89,2.07,1.54,1.54,1.49,1.43,1.35,1.41,1.28,1.42,1.36
Depreciation,2.06,2.08,2.09,2.03,2.04,2.05,1.81,1.75,1.71,1.76,1.73,1.68,1.69,1.7,1.56,1.48,1.43,1.44,1.76,2.49,46.64,55.62,66.82,151.62,19.23,20.36,17.96,10.53,16.72,10.72,10.69,10.79,2.75,3.66,3.89,0.75,0.76,0.76,0.73,0.74,1.46,4.39,2.27,2.26,2.7,2.67,2.67,2.67,2.66,2.76
