Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,4720.41,4824.49,5257.52,4424.03,4761.95,4328.02,4018.8,4861.89,3841.92,3458.77,3232.04,2803.9,3181.38,2784.56,2735.62,3398.54,2901.88,2915.66,2945.12,3058.63,3453.47,3092.04,3358.68,3197.33,3503.15,3563.65,3437.99,3876.11,3319.87,4045.57,4260.15,4067.96,4755.68,4392.21,5101.4,5061.04,4991.72,5066.74,5353.36,5310.54,5396.96,5288.62,5118.28,5024.54,5079.53,5014.93,5065.87,5096.99,4939.85,4833.51
(b) Income on Investment,2075.23,2062.49,2022.73,2094.43,2067.96,2004.97,1872.47,1792.21,1609.98,1497.46,1426.91,1414.61,1168.69,1148.68,1145.38,1166.14,1197.29,1255.08,1324.92,1383.93,1370.88,1457.41,1443.1,1509.25,1623.25,1634.77,1619.47,1565.73,1505.26,1458.07,1428.67,1507.22,1793.54,1844.51,1568.03,1659.61,1571.99,1376.98,1373.76,1651.58,1963.95,1850.39,1709.32,1686.15,1546.57,1500.06,1442.92,1585.17,1377.22,1315.02
(c) Int. on balances With RBI,132.89,80.04,121.2,81.24,85.36,45.04,76.63,136.63,184.61,147.41,113.95,119.81,110.52,193.7,115.48,182.14,179.19,175.09,151.71,138.2,182.55,101.59,108.86,60.55,76.64,43.1,34.7,34.93,25.64,10.31,35.51,161.39,158.91,13.83,17.27,20.17,32.6,8.68,11.37,7.41,7.39,19.34,22.11,20.51,18.73,19.49,26.6,38.52,63.34,46.19
(d) Others,50.11,848.55,40.35,66.3,75.2,162.83,66.91,69.26,89.66,127.8,205.34,302.5,139.08,498.0,157.96,169.31,1503.39,218.15,267.46,316.66,591.55,286.2,287.72,323.97,259.94,251.3,263.73,282.78,363.37,283.25,279.99,274.31,278.47,302.51,306.1,562.39,331.74,331.16,331.37,291.75,43.78,0.45,0.41,0.42,70.76,83.34,0.32,7.71,16.48,5.64
Other Income,2056.65,749.35,1312.74,805.25,896.17,973.41,889.37,851.96,1287.67,856.87,1087.27,1140.17,844.41,1147.92,846.2,1638.82,1180.84,1368.27,1071.85,1003.6,1326.49,1278.36,1032.66,832.83,1153.08,698.12,806.25,642.95,2699.68,848.61,2293.28,720.0,1061.52,551.15,1394.4,916.22,1346.53,578.3,843.78,642.09,1970.29,777.19,760.4,499.75,1150.93,532.06,578.73,717.03,1146.89,869.83
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,3688.71,3587.35,3566.33,3433.18,3302.58,3106.39,2968.32,2862.4,2446.59,2306.09,2240.13,2153.3,2179.2,2242.42,2300.79,2410.4,2541.68,2754.46,2994.08,3123.98,3242.18,3404.88,3566.88,3633.37,3853.71,4135.95,4055.03,4120.93,4298.67,4131.69,4346.87,4608.98,5353.31,5702.68,5387.01,5596.71,5500.81,5228.02,5458.03,5766.95,5751.82,5728.25,5443.95,5482.07,5141.13,5129.44,5052.11,5253.35,4956.91,4787.18
Employees Cost,984.79,1037.85,1096.25,952.34,1305.87,1092.78,907.09,948.71,1220.61,811.25,784.21,717.35,861.56,859.52,698.33,687.1,732.52,796.28,789.3,772.15,924.0,772.61,938.28,610.6,615.94,608.36,526.88,451.66,453.23,406.91,430.15,504.29,472.15,529.92,687.09,546.32,458.35,467.69,361.15,426.33,565.34,508.14,497.31,395.47,358.39,315.8,360.49,490.06,533.56,333.01
Other Expenses,1166.98,1137.8,1085.63,1010.2,1103.08,988.55,977.1,882.12,921.66,919.6,833.49,858.53,890.11,903.27,792.52,681.38,809.1,742.25,731.48,678.87,884.96,760.27,716.42,729.01,750.53,721.38,730.22,748.82,800.0,687.22,722.35,740.53,832.86,689.43,773.46,609.57,720.05,548.41,575.65,571.94,576.05,585.79,472.38,426.93,516.52,465.18,427.01,385.39,459.18,397.54
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,3194.81,2801.92,3006.33,2075.53,2175.11,2326.55,2071.67,3018.72,2424.98,2051.37,2207.68,2051.81,1513.21,1767.65,1209.0,2776.07,2879.29,1639.26,1246.2,1326.02,1873.8,1277.84,1009.44,950.95,1395.88,725.25,850.01,1081.09,2361.92,1419.99,2798.23,877.08,1389.8,182.18,1539.64,1466.83,1595.37,1117.74,1518.81,1138.15,2489.16,1113.81,1196.88,926.9,1850.48,1239.46,1274.83,1316.62,1594.13,1552.46
Provisions And Contingencies,233.06,165.6,555.19,-443.46,113.82,319.85,-227.46,1190.43,983.63,784.28,770.72,959.23,669.23,801.81,434.47,1751.8,2456.65,796.31,581.15,888.05,1584.14,521.95,5641.32,6332.05,8532.78,6530.73,6579.83,5236.07,10544.34,4179.12,3256.6,2069.7,6209.58,3205.52,1349.09,2432.24,4450.15,3722.67,1289.31,878.7,1717.9,956.25,990.47,776.16,1198.5,1033.36,878.72,829.67,869.12,962.95
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,2961.75,2636.32,2451.14,2518.99,2061.29,2006.7,2299.13,1828.29,1441.35,1267.09,1436.96,1092.58,843.98,965.84,774.53,1024.27,422.64,842.95,665.05,437.97,289.66,755.89,-4631.88,-5381.1,-7136.9,-5805.48,-5729.82,-4154.98,-8182.42,-2759.13,-458.37,-1192.62,-4819.78,-3023.34,190.55,-965.41,-2854.78,-2604.93,229.5,259.45,771.26,157.56,206.41,150.74,651.98,206.1,396.11,486.95,725.01,589.51
Tax,910.57,728.05,614.69,799.72,432.83,548.52,975.86,604.11,307.98,339.82,608.87,336.22,153.38,387.59,207.41,420.97,-89.56,464.53,340.65,293.54,154.27,6518.93,-1173.04,-1580.26,-2218.46,-1620.0,-2127.33,-1745.09,-2519.66,-1234.82,-260.53,-339.61,-1620.02,-768.38,135.03,-1206.51,-1118.97,-421.25,110.0,124.27,225.32,54.77,87.92,45.93,133.75,102.14,203.84,180.0,170.56,172.75
P/L After Tax from Ordinary Activities,2051.18,1908.27,1836.45,1719.27,1628.46,1458.18,1323.27,1224.18,1133.37,927.27,828.09,756.36,690.6,578.25,567.12,603.3,512.2,378.42,324.4,144.43,135.39,-5763.04,-3458.84,-3800.84,-4918.44,-4185.48,-3602.49,-2409.89,-5662.76,-1524.31,-197.84,-853.01,-3199.76,-2254.96,55.52,241.1,-1735.81,-2183.68,119.5,135.18,545.94,102.79,118.49,104.81,518.23,103.96,192.27,306.95,554.45,416.76
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
