Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1213.37,1256.1,1244.23,1206.22,1203.4,1092.31,1125.21,1149.6,1094.69,1077.2,1078.26,1054.74,1039.01,966.98,966.37,693.53,847.53,818.72,703.24,301.24,610.21,707.34,747.2,776.83,748.44,767.65,766.04,754.95,703.64,700.49,679.81,666.47,653.74,656.8,654.55,643.61,579.8,601.87,591.54,603.33,579.02,605.9,603.8,592.63,570.31,591.17,566.04,560.27,528.96,513.37
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.68,7.56,7.59,8.01,6.38,7.14,7.02,6.61,9.53,8.99,8.75,9.16,8.42,6.6,7.17,9.35,4.53
Total Income From Operations,1213.37,1256.1,1244.23,1206.22,1203.4,1092.31,1125.21,1149.6,1094.69,1077.2,1078.26,1054.74,1039.01,966.98,966.37,693.53,847.53,818.72,703.24,301.24,610.21,707.34,747.2,776.83,748.44,767.65,766.04,754.95,703.64,700.49,679.81,666.47,653.74,664.48,662.11,651.2,587.81,608.25,598.68,610.35,585.63,615.43,612.79,601.38,579.47,599.59,572.64,567.44,538.31,517.9
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,321.41,310.6,312.99,302.27,333.19,282.38,285.24,272.5,264.03,257.11,257.45,263.09,265.47,215.42,223.86,195.95,201.79,189.52,156.2,47.3,146.06,135.18,155.96,165.6,185.35,172.29,192.72,183.91,172.93,167.89,157.41,158.16,152.03,151.99,152.54,146.72,134.07,139.85,143.14,140.14,163.52,154.09,164.35,166.72,157.52,129.63,164.74,163.59,148.34,145.8
Purchase of Traded Goods,357.23,515.25,579.88,495.01,419.52,339.97,443.71,438.93,397.04,414.99,377.16,364.47,349.14,402.91,368.97,396.69,385.47,251.91,173.98,145.02,290.07,277.06,336.62,299.47,276.85,290.49,240.92,277.64,273.92,232.45,153.14,239.05,253.91,271.99,287.94,275.43,261.96,237.85,235.38,223.96,233.14,246.13,215.31,211.82,211.07,245.34,193.59,196.95,197.12,200.69
Increase/Decrease in Stocks,-59.65,11.68,-64.54,-65.58,-45.61,36.82,13.98,-19.51,10.21,-41.55,-12.15,13.97,35.24,4.61,1.03,-214.09,-87.87,-5.1,111.46,-8.45,-56.29,51.75,-14.68,3.72,-18.25,-8.28,1.44,-18.63,-43.09,1.17,70.4,-1.43,-4.87,-22.12,-29.08,-11.24,-41.74,0.49,1.42,28.11,-29.54,-7.58,-6.77,-6.92,-10.48,10.29,-0.06,-7.11,-9.53,-10.71
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,100.46,87.74,84.75,86.83,89.14,83.09,84.29,86.84,75.81,67.35,78.78,77.7,75.93,69.59,72.22,67.95,64.56,67.17,57.86,56.72,58.11,57.61,59.64,64.3,63.06,63.97,69.78,61.47,59.56,60.36,58.76,58.11,55.13,57.42,54.88,54.75,54.62,45.1,48.96,52.44,51.0,62.91,51.72,49.54,51.37,41.47,44.04,46.56,53.2,46.66
Depreciation,21.83,21.38,20.09,19.78,18.88,18.88,19.29,17.53,16.89,17.02,16.85,16.08,15.18,15.58,12.32,14.02,13.71,15.25,14.52,14.47,14.66,14.46,14.14,13.86,11.55,11.48,11.65,11.71,11.52,11.26,11.42,11.54,11.54,11.92,12.16,12.26,12.52,12.94,13.43,13.89,15.65,13.7,13.53,13.5,13.22,13.11,12.78,11.88,11.67,11.49
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,209.31,209.6,207.32,194.03,193.79,177.57,176.52,167.97,180.59,195.24,162.46,151.79,153.79,151.27,140.54,133.27,135.33,134.83,111.92,61.28,110.39,113.19,114.65,123.72,130.44,127.54,138.49,134.54,134.19,115.6,129.03,119.01,118.0,116.1,111.83,101.89,96.09,103.37,102.09,101.1,107.46,107.26,105.86,103.71,97.77,103.2,102.92,102.52,89.78,91.54
"P/L Before Other Inc. , Int., Excpt. Items & Tax",262.78,99.85,103.74,173.88,194.49,153.6,102.18,185.34,150.12,167.04,197.71,167.64,144.26,107.6,147.43,99.74,134.54,165.14,77.3,-15.1,47.21,58.09,80.87,106.16,99.44,110.16,111.04,104.31,94.61,111.76,99.65,82.03,68.0,77.18,71.84,71.39,70.29,68.65,54.26,50.71,44.4,38.92,68.79,63.01,59.0,56.55,54.63,53.05,47.73,32.43
Other Income,12.5,47.51,23.47,40.06,34.94,23.68,20.26,22.54,19.77,13.03,10.16,8.91,2.14,16.2,9.25,6.41,4.66,8.52,7.78,15.27,46.44,17.11,23.22,17.15,29.16,33.82,21.43,22.53,18.81,20.03,16.49,17.13,19.6,24.58,21.19,21.83,10.21,21.7,22.48,20.2,33.51,21.56,20.0,18.85,16.04,17.01,15.97,15.53,14.66,15.09
"P/L Before Int., Excpt. Items & Tax",275.28,147.36,127.21,213.94,229.43,177.28,122.44,207.88,169.89,180.07,207.87,176.55,146.4,123.8,156.68,106.15,139.2,173.66,85.08,0.17,93.65,75.2,104.09,123.31,128.6,143.98,132.47,126.84,113.42,131.79,116.14,99.16,87.6,101.76,93.03,93.22,80.5,90.35,76.74,70.91,77.91,60.48,88.79,81.86,75.04,73.56,70.6,68.58,62.39,47.52
Interest,0.14,0.15,0.18,0.23,0.24,0.25,0.48,0.29,0.32,0.36,0.35,0.48,0.73,0.45,0.55,0.35,0.5,0.01,0.8,0.5,1.82,2.48,2.45,2.63,1.82,2.07,2.07,1.7,1.7,1.61,1.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,275.14,147.21,127.03,213.71,229.19,177.03,121.96,207.59,169.57,179.71,207.52,176.07,145.67,123.35,156.13,105.8,138.7,173.65,84.28,-0.33,91.83,72.72,101.64,120.68,126.78,141.91,130.4,125.14,111.72,130.18,114.48,99.16,87.6,101.76,93.03,93.22,80.5,90.35,76.74,70.91,77.91,60.48,88.79,81.86,75.04,73.56,70.6,68.58,62.39,47.52
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-22.1,--
