Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,19601.0,18814.0,18003.0,16715.0,17461.0,17526.0,19011.0,15907.0,16944.0,15592.0,16878.0,17779.0,18841.0,16187.0,14975.0,12883.0,12305.0,9605.0,8521.0,6689.0,8343.0,8953.0,9599.0,8522.0,9099.0,10007.0,9690.0,9690.0,14036.0,12185.0,10375.0,8928.0,11102.51,8501.63,6606.77,8145.0,8682.93,6792.88,7241.76,7852.23,8018.35,8592.95,8693.5,7068.04,8892.92,8219.57,10898.66,359.23,283.41,226.71
Other Operating Income,497.0,380.0,285.0,--,320.0,307.0,225.0,--,393.0,240.0,120.0,134.0,168.0,--,148.0,75.0,--,56.0,85.0,--,113.0,132.0,101.0,95.0,157.0,--,--,--,--,--,--,--,--,39.18,41.96,--,--,25.88,35.52,27.02,12.6,38.6,41.75,67.76,40.21,55.09,59.36,6.53,7.17,8.0
Total Income From Operations,20098.0,19194.0,18288.0,16715.0,17781.0,17833.0,19236.0,15907.0,17337.0,15832.0,16998.0,17913.0,19009.0,16187.0,15123.0,12958.0,12305.0,9661.0,8606.0,6689.0,8456.0,9085.0,9700.0,8617.0,9256.0,10007.0,9690.0,9690.0,14036.0,12185.0,10375.0,8928.0,11102.51,8540.81,6648.73,8145.0,8682.93,6818.76,7277.28,7879.25,8030.95,8631.55,8735.25,7135.8,8933.13,8274.66,10958.02,365.76,290.58,234.71
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,9319.0,8448.0,8567.0,7352.0,6769.0,8024.0,7418.0,7089.0,7199.0,6923.0,6478.0,6593.0,7378.0,6195.0,5228.0,4950.0,4521.0,3460.0,3278.0,2731.0,3356.0,3177.0,2883.0,3077.0,4063.0,4292.0,4127.0,3026.0,7137.0,6824.0,6337.0,4911.0,5626.73,5084.88,3935.57,4141.0,4416.2,4193.82,4075.29,4477.49,4527.3,5099.89,5198.03,4024.47,5564.0,6476.65,6688.12,216.99,261.89,253.32
Purchase of Traded Goods,28.0,112.0,107.0,2.0,202.0,293.0,170.0,126.0,91.0,27.0,8.0,47.0,54.0,9.0,3.0,162.0,76.0,48.0,4.0,76.0,21.0,197.0,9.0,--,1.0,107.0,89.0,308.0,153.0,145.0,--,128.0,240.33,155.26,13.86,170.0,142.54,378.94,322.13,155.33,171.88,232.97,254.12,339.49,143.94,79.16,596.15,--,-0.05,-0.29
Increase/Decrease in Stocks,196.0,-64.0,-375.0,-1018.0,593.0,-425.0,56.0,84.0,442.0,-93.0,712.0,-480.0,-470.0,-223.0,67.0,-546.0,92.0,118.0,60.0,-200.0,-65.0,-223.0,1506.0,212.0,-124.0,29.0,-103.0,506.0,602.0,-15.0,-291.0,-307.0,122.21,-396.46,77.16,-216.0,108.6,-415.76,211.65,212.04,392.54,-39.12,-36.2,-22.28,458.86,-477.07,-528.76,67.67,-17.43,-109.56
Power & Fuel,2814.0,2805.0,2880.0,--,3155.0,3104.0,3074.0,--,3564.0,3712.0,4794.0,5375.0,3621.0,--,2384.0,2056.0,--,1577.0,1687.0,--,1564.0,1630.0,2403.0,2131.0,2223.0,2610.0,2318.0,2028.0,2046.0,1865.0,1476.0,1256.0,1416.13,1152.82,990.95,1022.0,978.74,979.19,1091.26,1312.23,993.78,1125.55,1224.69,1089.03,1050.77,644.05,1895.47,--,--,--
Employees Cost,253.0,295.0,308.0,312.0,213.0,286.0,292.0,289.0,242.0,233.0,220.0,231.0,233.0,222.0,214.0,198.0,217.0,329.0,181.0,176.0,121.0,207.0,206.0,231.0,227.0,206.0,224.0,205.0,208.0,200.0,200.0,194.0,174.0,168.42,171.76,230.0,173.19,147.62,131.44,163.54,190.1,145.08,166.58,148.37,135.67,140.34,242.35,40.72,46.24,43.16
Depreciation,1025.0,929.0,1051.0,1026.0,937.0,996.0,975.0,881.0,816.0,1040.0,950.0,873.0,742.0,772.0,727.0,704.0,654.0,633.0,636.0,596.0,820.0,802.0,848.0,794.0,766.0,893.0,800.0,784.0,655.0,752.0,729.0,706.0,692.78,310.51,317.46,785.0,1059.47,273.66,271.57,262.84,-197.28,407.08,402.42,399.45,401.53,403.87,668.88,30.51,72.37,27.46
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,3303.0,3315.0,3077.0,6303.0,3526.0,3372.0,3949.0,6519.0,3065.0,3086.0,2921.0,3250.0,2953.0,6202.0,2537.0,2370.0,4423.0,1652.0,1479.0,2795.0,1766.0,1769.0,1879.0,1974.0,1602.0,1858.0,1602.0,1662.0,1481.0,1430.0,1392.0,1459.0,1572.5,1000.33,663.61,1398.0,1427.82,596.42,586.38,588.38,764.21,616.68,627.47,670.28,617.11,429.73,1572.72,165.01,48.46,156.68
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3160.0,3354.0,2673.0,2738.0,2386.0,2183.0,3302.0,919.0,1918.0,904.0,915.0,2024.0,4498.0,3010.0,3963.0,3064.0,2322.0,1844.0,1281.0,515.0,873.0,1526.0,-34.0,198.0,498.0,12.0,633.0,1171.0,1754.0,984.0,532.0,581.0,1257.83,1065.05,478.36,615.0,376.37,664.87,587.56,707.4,1188.42,1043.42,898.14,486.99,561.25,577.93,-176.91,-155.14,-120.9,-136.06
Other Income,672.0,454.0,6963.0,3418.0,185.0,2366.0,2893.0,107.0,10806.0,4393.0,5889.0,174.0,1218.0,5040.0,690.0,1399.0,178.0,6015.0,115.0,4819.0,184.0,158.0,2338.0,190.0,193.0,5733.0,179.0,107.0,2172.0,703.0,347.0,568.0,7899.75,584.79,218.11,432.0,7077.32,1128.08,340.58,741.52,248.25,67.53,1024.5,668.58,115.0,773.56,923.44,5.06,6.77,189.36
"P/L Before Int., Excpt. Items & Tax",3832.0,3808.0,9636.0,6156.0,2571.0,4549.0,6195.0,1026.0,12724.0,5297.0,6804.0,2198.0,5716.0,8050.0,4653.0,4463.0,2500.0,7859.0,1396.0,5334.0,1057.0,1684.0,2304.0,388.0,691.0,5745.0,812.0,1278.0,3926.0,1687.0,879.0,1149.0,9157.58,1649.84,696.47,1047.0,7453.69,1792.95,928.14,1448.92,1436.67,1110.95,1922.64,1155.57,676.25,1351.49,746.53,-150.08,-114.13,53.3
Interest,1651.0,1471.0,1622.0,1584.0,1530.0,1409.0,1405.0,1335.0,1272.0,1197.0,1057.0,858.0,868.0,840.0,716.0,722.0,813.0,756.0,824.0,800.0,728.0,819.0,900.0,881.0,885.0,892.0,1049.0,1078.0,946.0,887.0,888.0,1103.0,1020.36,1000.31,971.12,870.0,992.66,840.73,900.17,839.49,822.61,851.57,996.42,985.33,966.26,946.31,1504.55,147.84,137.58,101.49
P/L Before Exceptional Items & Tax,2181.0,2337.0,8014.0,4572.0,1041.0,3140.0,4790.0,-309.0,11452.0,4100.0,5747.0,1340.0,4848.0,7210.0,3937.0,3741.0,1687.0,7103.0,572.0,4534.0,329.0,865.0,1404.0,-493.0,-194.0,4853.0,-237.0,200.0,2980.0,800.0,-9.0,46.0,8137.22,649.53,-274.65,177.0,6461.03,952.22,27.97,609.43,614.06,259.38,926.22,170.24,-290.01,405.18,-758.02,-297.92,-251.71,-48.19
Exceptional Items,-217.0,--,3122.0,--,-877.0,204.0,2037.0,3709.0,3382.0,487.0,502.0,--,-96.0,-24.0,--,--,-232.0,--,--,--,-12697.0,129.0,--,--,--,-48.0,320.0,52.0,4973.0,-38.0,472.0,--,3521.44,--,--,-1255.0,-21518.47,-0.33,-3.02,-20.43,--,--,-2.43,--,-130.88,--,--,--,--,--
