Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,7283.33,7057.33,6925.81,6783.67,6936.41,6792.47,6752.83,6746.51,6415.11,5870.84,5085.54,5285.46,5299.66,5054.29,4708.01,4857.11,4967.69,4906.72,4969.03,5003.71,4920.17,4996.46,4972.86,4807.2,4655.14,4438.78,4198.22,4018.95,3900.95,3738.1,3687.42,3633.2,3642.87,3512.53,3428.31,3326.33,3246.4,3101.76,3026.03,2917.4,2800.21,2667.8,2596.08,2482.59,2407.41,2311.96,2223.71,2130.26,2028.13,1904.98
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.4,28.14,33.35,--,37.46,38.62,28.48,32.29,32.36,31.49,26.54,35.9,30.74,22.8,18.61,26.61,29.71
Total Income From Operations,7283.33,7057.33,6925.81,6783.67,6936.41,6792.47,6752.83,6746.51,6415.11,5870.84,5085.54,5285.46,5299.66,5054.29,4708.01,4857.11,4967.69,4906.72,4969.03,5003.71,4920.17,4996.46,4972.86,4807.2,4655.14,4438.78,4198.22,4018.95,3900.95,3738.1,3687.42,3633.2,3642.87,3527.93,3456.45,3359.69,3246.4,3139.22,3064.65,2945.89,2832.49,2700.16,2627.57,2509.13,2443.31,2342.7,2246.51,2148.87,2054.74,1934.69
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,176.12,204.36,170.32,151.1,198.49,140.09,138.31,133.1,143.6,139.5,111.67,97.44,103.31,97.64,147.14,215.23,59.22,75.88,78.5,79.58,87.66,73.19,76.95,61.28,73.39,69.26,57.14,47.29,63.1,48.34,52.02,54.08,56.83,61.52,59.18,68.26,39.32,43.17,36.16,31.7,35.59,36.36,29.31,28.05,25.53,24.03,27.97,26.31,26.23,21.87
Depreciation,25.42,23.95,22.94,21.62,17.41,17.35,12.22,18.44,18.61,16.28,15.98,14.69,14.21,13.21,12.78,12.25,12.26,12.63,12.39,12.16,12.94,12.74,12.17,10.22,3.18,2.98,2.94,2.63,2.65,2.46,2.42,2.45,2.48,2.42,2.3,2.23,2.48,2.46,2.45,2.33,2.32,2.48,2.13,2.45,1.85,1.82,1.99,1.96,1.97,1.93
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.67,1.3,1.28,--,7.72,2.62,1.01,10.34,2.3,13.14,2.99,11.07,5.35,2.81,0.34,7.62,2.77
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,109.38,-43.98,77.34,143.09,427.87,435.83,419.21,360.81,306.76,762.61,373.81,307.71,176.93,355.56,625.34,830.41,977.19,180.95,103.02,56.45,27.25,390.68,281.47,--,--,-3.14,217.95,160.75,28.13,48.45,57.83,104.46,89.29,45.27,30.31,116.46,37.63,34.43,30.05,44.35,10.32,6.8,-19.03,9.16,-22.25,-7.45,34.07,17.1,-3.49,31.86
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,252.03,128.1,117.27,89.4,166.98,104.04,108.93,90.98,113.69,131.84,325.31,90.74,147.97,95.18,114.82,58.25,170.83,89.84,78.48,47.16,168.14,59.3,50.59,292.23,194.22,180.64,40.9,26.95,158.43,96.93,85.77,78.85,137.23,69.08,73.58,66.39,115.97,68.03,64.75,48.51,76.35,47.1,51.89,36.41,65.87,42.07,41.61,32.67,58.78,40.71
"P/L Before Other Inc. , Int., Excpt. Items & Tax",6720.38,6744.9,6537.94,6378.46,6125.66,6095.16,6074.16,6143.18,5832.45,4820.61,4258.77,4774.88,4857.24,4492.7,3807.93,3740.97,3748.19,4547.42,4696.64,4808.36,4624.18,4460.55,4551.68,4443.47,4384.35,4189.04,3879.29,3781.33,3648.63,3541.92,3489.39,3393.34,3357.04,3341.97,3289.79,3105.07,3050.99,2983.41,2928.61,2817.99,2697.57,2605.12,2550.13,2430.06,2361.23,2276.88,2138.06,2070.49,1963.63,1835.54
Other Income,0.04,0.02,6.0,0.02,0.43,0.03,5.92,0.04,0.06,5.19,6.48,5.52,8.93,16.1,6.99,1.93,-3.32,17.27,12.81,-26.22,-33.23,--,6.19,--,--,0.43,4.37,32.0,33.16,29.48,29.21,21.39,18.99,20.79,33.46,20.17,27.54,17.48,24.71,19.57,28.1,35.63,31.12,34.46,34.64,33.67,55.9,29.07,20.01,20.28
"P/L Before Int., Excpt. Items & Tax",6720.42,6744.92,6543.94,6378.48,6126.09,6095.19,6080.08,6143.22,5832.51,4825.8,4265.25,4780.4,4866.17,4508.8,3814.92,3742.9,3744.87,4564.69,4709.45,4782.14,4590.95,4460.55,4557.87,4443.47,4384.35,4189.47,3883.66,3813.33,3681.79,3571.4,3518.6,3414.73,3376.02,3362.75,3323.25,3125.24,3078.53,3000.9,2953.32,2837.56,2725.67,2640.75,2581.25,2464.52,2395.87,2310.55,2193.96,2099.56,1983.64,1855.82
Interest,4950.84,4951.48,4879.58,4750.05,4649.91,4646.5,4600.02,4494.23,4387.73,4232.79,3886.4,3640.04,3551.76,3546.95,3505.97,3549.97,3392.87,3595.05,3700.19,3764.47,3764.23,3715.23,3701.81,3602.58,3398.11,3329.88,3138.32,3024.93,2843.05,2814.81,2770.54,2696.25,2569.93,2597.15,2562.6,2501.81,2384.26,2354.88,2309.08,2258.54,2150.38,2119.23,2064.27,1976.36,1874.29,1854.3,1770.31,1675.54,1567.32,1535.32
P/L Before Exceptional Items & Tax,1769.58,1793.44,1664.36,1628.43,1476.18,1448.69,1480.06,1648.99,1444.78,593.01,378.85,1140.36,1314.41,961.85,308.95,192.93,352.0,969.64,1009.26,1017.67,826.72,745.32,856.06,840.89,986.24,859.59,745.34,788.4,838.74,756.59,748.06,718.48,806.1,765.6,760.64,623.43,694.27,646.02,644.24,579.02,575.29,521.51,516.98,488.16,521.58,456.25,423.66,424.02,416.32,320.5
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
