Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2536.0,2297.0,2302.0,2063.0,2259.0,1808.0,1868.0,1730.0,1908.17,1689.83,1823.38,2203.92,2495.03,2466.77,1967.86,1950.16,1718.39,1656.48,1713.78,1709.96,1376.24,1390.49,1403.92,1139.92,1256.43,1342.92,1285.0,995.31,1087.95,1037.88,890.2,821.2,1063.14,973.44,1003.07,1005.97,1101.42,858.65,969.24,806.91,814.69,788.08,829.77,639.76,738.01,687.41,565.88,515.88,649.61,533.33
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.53,3.04,2.36,2.11,1.97,1.1,2.45,1.85,2.4,3.04,3.37,2.9,2.59,1.86,1.07,1.27,1.67,1.03
Total Income From Operations,2536.0,2297.0,2302.0,2063.0,2259.0,1808.0,1868.0,1730.0,1908.17,1689.83,1823.38,2203.92,2495.03,2466.77,1967.86,1950.16,1718.39,1656.48,1713.78,1709.96,1376.24,1390.49,1403.92,1139.92,1256.43,1342.92,1285.0,995.31,1087.95,1037.88,890.2,821.2,1066.67,976.48,1005.43,1008.08,1103.39,859.75,971.69,808.76,817.09,791.12,833.14,642.66,740.6,689.27,566.95,517.15,651.28,534.36
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,910.0,1015.0,953.0,882.0,910.0,771.0,706.0,823.0,792.65,596.6,815.93,774.31,928.43,885.08,862.53,763.75,696.17,674.23,535.61,459.49,542.24,529.45,606.99,503.98,577.18,551.57,555.63,397.67,480.71,408.53,313.52,321.52,436.2,345.46,410.38,371.15,363.12,332.58,421.06,355.67,391.86,346.72,410.97,296.72,221.78,244.73,281.49,283.89,233.17,260.8
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.14
Increase/Decrease in Stocks,59.0,-87.0,1.0,-56.0,-10.0,-63.0,94.0,-148.0,22.73,151.15,-144.08,20.36,-59.53,-59.08,-211.85,-119.53,-146.47,-161.37,30.65,177.19,-32.36,18.07,-29.56,-50.25,-74.22,-71.38,-82.39,-16.23,-73.08,-0.15,43.78,10.07,-15.17,5.16,-25.64,14.04,107.99,-15.12,-35.71,-35.13,-94.57,-28.08,-60.4,-47.78,82.47,11.51,-101.33,-106.4,20.91,-39.72
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,341.0,288.0,296.0,285.0,290.0,261.0,260.0,256.0,251.94,232.84,226.73,241.54,251.49,239.72,219.08,216.26,210.43,229.19,188.71,180.35,169.73,153.1,147.58,137.95,138.28,136.45,134.66,121.33,125.77,114.98,104.82,95.34,99.94,98.12,165.04,96.05,98.69,90.57,85.35,78.34,78.9,74.59,69.48,60.18,59.15,57.1,56.15,53.03,53.86,45.52
Depreciation,107.0,99.0,98.0,97.0,94.0,95.0,94.0,93.0,86.63,86.54,85.48,83.42,80.75,79.7,77.09,73.01,69.84,67.95,60.89,55.97,49.54,46.69,45.91,43.81,42.34,42.48,42.39,41.6,38.79,37.39,33.93,32.31,31.44,30.95,30.75,30.12,29.23,29.88,30.07,28.92,44.54,28.79,29.26,33.26,25.39,23.27,22.52,20.88,20.27,20.36
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,345.0,334.0,323.0,331.0,352.0,348.0,334.0,308.0,352.15,299.82,315.54,330.13,278.67,301.15,279.51,238.21,258.91,235.98,226.42,193.95,247.99,193.0,193.55,169.63,204.1,202.95,162.97,140.68,168.05,188.38,150.88,149.45,183.7,146.94,164.44,123.09,134.38,128.24,124.84,108.04,125.78,110.8,106.29,98.37,115.38,88.14,81.92,89.45,90.96,85.31
