Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2563.4,2388.97,2270.19,2106.41,2083.54,1860.22,1900.14,1766.01,1787.72,1645.27,1588.05,1558.59,1407.25,1446.23,1351.88,953.82,1022.1,703.3,564.8,235.69,465.41,558.12,957.36,1188.59,1417.34,1370.3,1388.12,1179.84,1430.85,1179.38,1208.5,1260.68,1284.49,1160.12,1208.13,1042.93,1205.29,1053.02,1150.33,769.98,2147.62,1858.21,1923.48,1904.69,2036.65,1867.65,1765.85,1819.42,2059.87,1746.05
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,2563.4,2388.97,2270.19,2106.41,2083.54,1860.22,1900.14,1766.01,1787.72,1645.27,1588.05,1558.59,1407.25,1446.23,1351.88,953.82,1022.1,703.3,564.8,235.69,465.41,558.12,957.36,1188.59,1417.34,1370.3,1388.12,1179.84,1430.85,1179.38,1208.5,1260.68,1284.49,1160.12,1208.13,1042.93,1205.29,1053.02,1150.33,769.98,2147.62,1858.21,1923.48,1904.69,2036.65,1867.65,1765.85,1819.42,2059.87,1746.05
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1771.02,1629.23,1558.22,1481.14,1388.28,1247.42,1258.59,1264.63,1130.9,1112.36,1004.16,1134.68,929.71,1001.45,995.23,675.32,755.4,465.3,400.02,141.27,304.67,249.87,573.97,818.83,997.55,966.68,893.52,870.81,980.66,877.12,806.37,788.84,877.34,747.58,777.13,766.37,762.14,684.59,691.78,642.45,988.69,900.99,908.77,839.14,985.93,925.89,827.14,878.56,979.81,855.63
Purchase of Traded Goods,104.21,86.32,71.32,97.47,74.85,57.85,59.44,79.43,77.32,63.1,50.69,77.5,50.79,41.5,36.91,35.67,42.63,21.58,14.55,5.93,9.97,5.95,26.15,18.85,13.75,12.45,3.91,4.68,6.84,11.52,12.03,16.26,107.44,26.91,36.15,56.25,44.7,25.16,20.86,27.89,594.73,483.88,497.21,582.93,513.27,485.06,452.13,542.75,552.62,453.45
Increase/Decrease in Stocks,-49.03,-22.83,-5.89,-111.87,-16.26,1.56,4.42,-90.82,61.39,-29.08,47.16,-77.66,50.01,-18.18,-48.75,-17.0,-59.61,-18.11,-43.3,23.94,-3.32,134.62,65.36,-25.37,-45.23,-9.31,56.75,-74.56,80.93,-28.75,70.77,56.12,-109.65,-0.22,1.39,-60.36,-15.45,-1.43,53.7,-101.1,53.28,-11.06,3.23,-18.79,23.16,-22.29,38.03,-51.67,41.61,6.8
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,129.0,123.18,114.44,113.6,111.87,102.14,97.74,94.58,83.0,79.46,80.32,88.57,78.47,75.53,66.19,67.33,64.33,65.79,64.4,64.38,71.58,78.65,85.9,86.8,103.26,87.2,102.55,100.56,97.44,91.93,88.62,85.45,85.67,88.08,91.14,97.18,94.43,88.86,89.53,95.0,133.21,125.2,130.28,131.97,126.42,121.72,115.23,113.17,107.62,101.17
Depreciation,22.64,21.56,21.29,20.88,19.59,19.09,18.99,20.17,18.68,18.63,18.68,18.7,17.71,18.5,18.66,18.85,19.64,19.97,20.6,21.0,21.38,22.79,25.85,25.87,26.19,26.12,25.87,25.72,26.42,26.23,26.53,22.92,21.73,23.53,20.19,24.23,21.37,24.98,27.05,27.48,23.66,24.22,23.96,23.89,24.53,21.95,21.69,21.18,19.3,18.01
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
