Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,38848.8,36802.0,37202.8,33875.3,36697.5,31860.0,35535.1,30845.2,30821.8,27849.2,28543.5,25286.3,25514.0,22187.6,19297.8,17770.7,22958.6,22236.7,17689.3,3677.5,17185.7,19649.1,16120.4,18735.2,20737.5,18926.4,21551.9,21810.7,20594.3,18940.0,21438.1,17132.4,18005.2,16623.6,17594.6,14654.5,14964.7,14784.4,15438.5,13078.3,13272.55,12263.14,11996.33,11073.51,11818.13,10619.68,10211.83,9995.12,13056.26,10956.95
Other Operating Income,1825.0,1690.1,--,1656.1,1537.4,1448.7,1527.0,1481.7,1226.2,1195.1,1387.3,1213.5,1226.0,1058.4,1241.1,--,1065.1,1221.1,1055.2,429.0,1013.0,1057.7,864.9,984.6,721.9,741.9,881.3,648.7,571.3,343.2,330.1,413.3,328.2,241.2,248.2,272.8,279.1,228.8,261.2,298.6,352.29,312.63,307.45,296.13,283.26,274.16,256.23,242.22,247.75,243.39
Total Income From Operations,40673.8,38492.1,37202.8,35531.4,38234.9,33308.7,37062.1,32326.9,32048.0,29044.3,29930.8,26499.8,26740.0,23246.0,20538.9,17770.7,24023.7,23457.8,18744.5,4106.5,18198.7,20706.8,16985.3,19719.8,21459.4,19668.3,22433.2,22459.4,21165.6,19283.2,21768.2,17545.7,18333.4,16864.8,17842.8,14927.3,15243.8,15013.2,15699.7,13376.9,13624.84,12575.77,12303.78,11369.64,12101.39,10893.84,10468.06,10237.34,13304.01,11200.34
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,14470.9,12991.1,13341.1,12124.0,12104.5,11095.0,12257.1,10483.1,10981.7,10212.5,13238.1,12237.7,11937.2,10042.5,9215.8,8543.2,12066.2,11043.1,8862.3,1325.3,8313.6,8410.6,8371.0,9541.4,9673.7,10802.4,12544.5,12003.3,11929.8,10649.4,11863.8,10498.3,11617.7,10926.6,10951.9,9042.0,9408.7,8614.3,9260.1,8151.0,8642.12,7887.46,8566.99,7702.09,8066.32,7020.36,6896.79,6876.21,8225.73,8376.04
Purchase of Traded Goods,15471.8,13885.6,13372.5,13704.1,14709.9,12524.8,14727.0,13148.2,12541.0,11078.3,8796.4,7561.5,7871.0,7078.3,6502.3,4938.9,6050.5,5754.2,4514.4,928.1,4771.5,5675.0,4405.5,4744.6,4847.7,3212.6,3520.9,3438.3,3083.0,2436.4,2327.1,2146.5,1678.6,991.7,931.5,880.3,866.1,792.0,834.3,714.3,684.2,655.42,695.31,630.26,651.63,617.62,598.09,564.07,440.35,566.84
Increase/Decrease in Stocks,-707.4,680.0,32.3,-895.2,474.0,-2.2,-815.1,-99.6,-35.3,-185.0,-154.4,-29.0,-141.5,382.3,-141.1,-191.6,-365.8,218.3,-262.4,683.0,-293.7,927.4,-677.1,-194.7,902.2,28.7,-780.5,60.4,-636.5,246.5,787.1,-356.4,-529.4,-244.5,190.7,203.1,-206.1,886.9,-822.7,148.7,-103.57,283.19,-487.44,-148.04,160.3,163.4,-230.52,-74.67,63.45,-158.73
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,1569.1,1541.5,1468.8,1557.6,1366.2,1338.6,1312.7,1460.9,1113.0,1201.0,1132.7,1158.4,1025.8,969.9,962.2,1064.3,900.3,945.5,826.8,730.3,819.4,867.0,838.4,859.1,816.9,881.1,791.7,765.2,828.2,686.9,666.6,652.1,616.0,616.9,519.1,579.0,597.8,502.1,411.2,467.7,508.2,375.02,369.82,353.51,401.01,299.66,372.33,295.11,387.45,241.23
Depreciation,872.4,805.0,750.9,731.0,729.0,751.7,794.1,747.5,739.2,710.1,722.6,651.4,647.2,640.0,756.1,743.2,741.0,741.3,765.9,783.3,823.0,858.0,926.1,918.6,810.2,767.7,721.2,719.8,702.5,689.0,682.5,683.9,701.0,634.9,630.0,638.9,759.9,722.1,669.4,671.6,660.0,627.84,598.85,583.64,563.69,541.38,499.17,480.16,815.89,358.33
