Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,712.74,446.32,418.64,293.42,485.33,383.3,406.67,324.38,330.54,304.22,305.05,257.19,245.81,184.79,235.17,219.29,273.47,228.04,205.04,89.81,201.69,212.14,205.67,213.31,250.41,209.15,259.7,234.48,369.75,195.34,178.3,167.88,346.3,218.07,183.04,110.67,188.84,119.45,110.51,96.35,174.6,112.06,116.32,94.8,161.9,111.1,119.37,103.96,180.27,199.11
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.62,2.84,1.19,0.69,0.85,0.89,1.26,1.35,1.43,1.5,1.12,1.14,1.14,1.26,1.37,1.16,2.63
Total Income From Operations,712.74,446.32,418.64,293.42,485.33,383.3,406.67,324.38,330.54,304.22,305.05,257.19,245.81,184.79,235.17,219.29,273.47,228.04,205.04,89.81,201.69,212.14,205.67,213.31,250.41,209.15,259.7,234.48,369.75,195.34,178.3,167.88,346.3,219.69,185.89,111.86,189.54,120.3,111.4,97.61,175.96,113.49,117.82,95.92,163.04,112.24,120.63,105.33,181.43,201.74
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,322.61,218.48,215.84,137.69,197.84,171.56,171.73,162.23,146.43,133.62,150.07,110.6,117.44,105.09,111.48,114.9,108.42,102.41,86.36,22.45,21.13,131.45,91.3,76.34,125.01,103.64,115.39,104.56,137.92,83.31,73.87,83.53,124.9,94.64,77.15,47.95,83.98,83.68,60.36,67.29,88.78,56.23,62.71,56.33,64.86,55.39,59.22,63.85,114.92,148.47
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,49.08,-25.93,-6.04,-16.86,16.96,1.02,15.15,-25.36,14.5,3.49,-10.81,0.33,1.29,-20.98,3.92,-15.53,18.03,10.87,5.75,8.93,45.07,-50.45,2.34,9.51,-8.05,-10.29,-2.92,-2.97,5.57,7.7,12.18,-2.38,23.91,10.39,-6.18,-8.73,30.12,-19.18,-11.47,-20.42,7.1,3.27,6.86,-4.34,31.47,2.41,-1.6,-5.34,12.01,-27.08
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,47.88,29.33,25.81,26.52,38.25,23.29,24.33,24.65,16.58,22.69,21.26,22.93,17.0,13.28,12.98,15.24,19.16,14.5,11.96,18.06,19.87,17.64,16.51,17.43,15.14,20.2,18.3,18.46,12.76,16.48,16.54,19.56,22.27,20.93,20.57,14.2,12.78,12.03,13.8,9.89,8.17,9.87,9.95,8.92,6.79,10.76,12.89,12.78,9.62,19.36
Depreciation,16.62,13.05,10.59,10.33,10.14,10.25,10.93,9.94,10.81,9.76,9.62,9.09,9.23,9.51,9.83,9.68,10.42,10.65,10.72,10.52,11.71,10.64,10.99,10.36,10.87,11.07,10.9,10.74,13.42,11.81,11.72,11.13,10.74,12.47,12.5,10.05,11.88,11.85,11.76,11.6,14.92,12.05,10.62,13.99,11.21,11.48,11.35,11.38,12.11,12.04
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,119.49,97.83,92.27,73.53,114.65,85.99,87.7,76.17,73.83,73.15,69.35,68.36,59.34,53.78,55.85,54.64,70.08,62.69,47.72,44.9,102.75,84.28,63.91,81.35,84.14,74.69,105.15,86.06,142.54,62.97,54.99,83.14,88.46,76.95,76.23,31.94,27.26,25.15,21.0,17.91,29.88,16.44,19.11,17.4,26.55,19.05,25.61,16.47,20.24,29.23
"P/L Before Other Inc. , Int., Excpt. Items & Tax",157.06,113.56,80.17,62.21,107.49,91.19,96.83,76.75,68.4,61.51,65.56,45.88,41.5,24.12,41.11,40.36,47.36,26.92,42.54,-15.05,1.16,18.58,20.62,18.31,23.3,9.84,12.89,17.62,57.55,13.06,9.01,-27.1,76.02,4.31,5.62,16.45,23.52,6.77,15.94,11.34,27.1,15.63,8.58,3.62,22.15,13.14,13.16,6.2,12.54,19.73
Other Income,16.15,13.11,10.51,13.1,9.96,12.58,10.86,6.4,9.25,3.85,1.68,1.63,2.98,1.55,1.47,2.46,2.4,4.96,2.35,1.08,1.61,5.93,3.82,0.88,2.77,9.51,8.96,2.5,5.12,2.16,1.85,1.43,1.43,1.41,3.28,5.27,7.82,25.63,3.25,2.34,13.12,1.34,2.38,5.84,3.02,1.37,7.94,5.22,2.29,0.82
"P/L Before Int., Excpt. Items & Tax",173.21,126.67,90.68,75.31,117.45,103.77,107.69,83.15,77.65,65.35,67.24,47.51,44.48,25.66,42.57,42.82,49.75,31.87,44.89,-13.97,2.77,24.5,24.44,19.19,26.07,19.35,21.85,20.13,62.67,15.22,10.86,-25.68,77.44,5.72,8.9,21.72,31.34,32.4,19.19,13.68,40.22,16.96,10.96,9.45,25.17,14.51,21.1,11.42,14.83,20.54
Interest,4.3,2.82,1.37,1.44,0.99,1.46,1.62,1.87,3.71,1.93,2.05,3.6,5.13,4.35,10.54,11.9,12.57,13.01,14.13,14.56,16.4,18.25,17.79,17.19,18.01,12.53,14.02,14.97,15.07,14.64,15.06,13.21,14.78,15.29,15.56,8.45,9.18,9.2,9.06,7.94,7.85,7.46,7.03,7.61,9.38,8.59,8.79,6.48,5.93,12.44
P/L Before Exceptional Items & Tax,168.91,123.85,89.31,73.87,116.46,102.31,106.07,81.28,73.94,63.42,65.19,43.91,39.35,21.32,32.03,30.92,37.18,18.87,30.76,-28.53,-13.63,6.26,6.65,2.01,8.06,6.82,7.83,5.15,47.6,0.58,-4.2,-38.89,62.66,-9.57,-6.66,13.27,22.16,23.2,10.13,5.73,32.37,9.5,3.93,1.85,15.79,5.92,12.31,4.93,8.9,8.11
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,168.91,123.85,89.31,73.87,116.46,102.31,106.07,81.28,73.94,63.42,65.19,43.91,39.35,21.32,32.03,30.92,37.18,18.87,30.76,-28.53,-13.63,6.26,6.65,2.01,8.06,6.82,7.83,5.15,47.6,0.58,-4.2,-38.89,62.66,-9.57,-6.66,13.27,22.16,23.2,10.13,5.73,32.37,9.5,3.93,1.85,15.79,5.92,12.31,4.93,8.9,8.11
Tax,43.43,31.87,22.21,18.77,29.51,26.0,27.09,20.38,14.55,15.22,17.57,10.97,5.83,5.55,8.92,7.79,14.75,6.44,10.61,-9.79,-75.87,1.91,2.15,0.67,5.69,4.05,4.33,1.72,-2.57,0.1,-0.39,-0.15,33.57,-2.06,-3.63,3.5,6.62,6.06,3.22,2.17,9.58,3.02,1.25,0.6,4.88,1.49,3.48,1.68,-2.26,1.06
P/L After Tax from Ordinary Activities,125.48,91.98,67.1,55.1,86.95,76.31,78.98,60.9,59.39,48.21,47.61,32.94,33.52,15.77,23.11,23.13,22.43,12.42,20.15,-18.74,62.23,4.34,4.5,1.34,2.38,2.76,3.5,3.43,50.17,0.48,-3.82,-38.75,29.1,-7.51,-3.03,9.77,15.54,17.14,6.91,3.57,22.79,6.48,2.67,1.25,10.91,4.43,8.83,3.26,11.17,7.05
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,125.48,91.98,67.1,55.1,86.95,76.31,78.98,60.9,59.39,48.21,47.61,32.94,33.52,15.77,23.11,23.13,22.43,12.42,20.15,-18.74,62.23,4.34,4.5,1.34,2.38,2.76,3.5,3.43,50.17,0.48,-3.82,-38.75,29.1,-7.51,-3.03,9.77,15.54,17.14,6.91,3.57,22.79,6.48,2.67,1.25,10.91,4.43,8.83,3.26,11.17,7.05
Equity Share Capital,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,22.44,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,18.57
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,517.33,--,499.08,--,--,--,473.83,--,469.91,--,466.44,--,454.35,--
