Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,265.67,241.43,235.26,248.95,232.5,242.76,240.17,234.87,231.98,233.17,237.19,218.51,194.37,185.87,189.04,188.86,197.03,193.08,209.14,182.15,221.78,230.18,216.11,208.77,219.07,211.99,205.83,192.45,179.62,180.28,179.16,149.43,150.01,148.6,153.78,139.08,143.55,124.56,118.61,117.62,126.03,124.33,114.6,101.17,93.92,89.53,83.78,65.59,61.64,57.22
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.46,0.35,0.33,0.2,0.1,0.11,0.07,0.16,0.27,0.1,0.21,0.31,0.25,0.21,0.1,0.19,0.5
Total Income From Operations,265.67,241.43,235.26,248.95,232.5,242.76,240.17,234.87,231.98,233.17,237.19,218.51,194.37,185.87,189.04,188.86,197.03,193.08,209.14,182.15,221.78,230.18,216.11,208.77,219.07,211.99,205.83,192.45,179.62,180.28,179.16,149.43,150.01,149.05,154.13,139.41,143.75,124.65,118.72,117.68,126.19,124.6,114.7,101.38,94.24,89.78,83.99,65.69,61.83,57.72
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,0.35,0.41,0.6,0.77,15.07,14.57,16.31,29.44,26.08,20.28,30.5,25.5,17.95,22.48,27.73,26.52,15.97,13.57,16.03,15.16,15.6,18.03,15.09,14.8,11.62,11.04,10.73,13.12,8.56,15.03,15.01,6.32,5.21,3.66,14.17,3.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-0.02,--,--,--,--,0.01,0.08,-0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.43,0.26,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,208.44,201.04,189.05,176.97,164.7,166.59,168.7,170.25,152.47,139.87,127.21,123.95,114.87,104.12,95.13,100.89,112.03,108.74,99.47,93.1,120.8,118.98,116.07,111.22,107.12,103.45,104.05,92.05,92.24,93.05,94.13,84.46,76.33,79.35,76.6,74.53,70.89,70.43,73.87,71.24,68.68,69.3,62.58,58.16,53.47,41.82,45.58,38.18,31.43,34.59
Depreciation,5.29,5.42,5.36,5.22,5.5,5.28,5.43,4.92,4.71,4.86,4.52,4.42,4.37,4.31,4.25,4.64,4.62,4.72,4.76,4.8,5.28,5.21,5.09,5.03,1.6,1.6,1.56,1.36,1.41,1.29,1.25,1.05,1.22,1.16,1.12,1.07,1.39,1.05,0.93,1.0,1.11,1.23,1.06,1.83,1.3,1.91,1.97,2.21,2.31,2.51
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,32.36,34.59,37.3,32.88,32.6,32.27,36.87,31.15,50.39,34.82,31.26,28.57,28.22,30.97,24.79,22.18,20.68,13.52,19.24,19.77,44.06,31.54,34.53,33.01,40.03,37.19,38.47,33.05,31.85,27.83,28.63,29.98,31.97,20.96,21.98,18.46,23.53,20.23,20.06,17.4,15.98,17.52,18.78,16.48,19.35,26.52,27.06,22.77,18.79,20.78
