Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,5284.82,5463.7,5241.96,5026.14,4741.89,4597.57,4355.48,4039.58,3797.43,3584.87,3222.72,2886.82,2754.46,2729.27,2674.9,2671.12,2658.44,2713.21,2717.49,2705.98,2724.35,2702.78,2637.66,2606.08,2413.05,2386.62,2210.51,2079.44,1951.06,1940.97,1859.0,1787.75,1736.44,1716.22,1568.8,1524.22,1469.49,1385.54,1400.05,1414.23,1385.06,1398.96,1362.94,1299.87,1237.94,1266.22,1264.86,1242.06,1168.42,1150.91
(b) Income on Investment,1150.42,1147.42,1135.73,1108.25,1032.55,950.24,893.97,814.86,778.02,720.69,667.37,629.49,592.9,574.02,581.16,590.59,576.69,573.61,592.52,606.12,565.29,536.11,527.44,555.23,536.38,505.58,488.34,507.15,516.95,482.2,450.0,468.29,483.82,451.22,435.52,430.84,459.96,446.38,423.56,483.77,475.89,449.08,452.76,458.19,480.8,461.2,437.78,397.05,397.03,358.23
(c) Int. on balances With RBI,119.84,112.55,107.92,102.69,98.37,79.29,90.28,70.93,51.51,49.77,60.17,44.8,56.14,60.89,66.62,36.62,66.2,114.69,116.61,70.67,46.86,35.27,38.11,19.72,11.78,15.57,20.89,25.23,18.4,27.88,25.86,23.67,35.98,34.94,15.85,12.16,7.25,16.57,19.05,13.09,5.98,20.6,23.27,12.51,17.46,10.54,11.12,13.24,15.39,11.48
(d) Others,93.28,85.06,91.67,93.8,105.54,103.0,115.55,99.16,93.78,77.92,70.52,67.75,79.74,78.38,56.57,57.38,65.01,58.01,61.28,61.38,60.34,56.2,51.04,48.27,71.11,46.64,45.18,55.56,61.56,50.15,44.74,44.38,59.71,79.04,46.08,46.55,89.97,54.76,59.6,2.06,41.35,1.46,30.61,0.93,102.51,1.71,0.68,0.91,2.62,1.15
Other Income,1005.95,916.17,963.95,915.18,753.88,862.56,730.42,732.41,733.86,534.0,609.52,452.62,465.0,484.19,444.36,650.15,465.37,481.84,509.33,488.37,711.11,407.86,420.92,391.52,411.72,345.55,322.89,270.86,314.17,228.63,287.22,329.1,282.11,263.33,261.54,237.04,236.27,182.82,182.27,193.94,306.0,219.91,195.86,156.54,178.41,156.25,143.4,215.79,196.85,203.85
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,4270.92,4377.39,4210.05,4038.9,3783.24,3606.74,3398.86,3105.94,2811.45,2476.72,2258.95,2024.35,1958.03,1903.66,1899.83,1937.28,1945.96,2022.48,2108.05,2147.71,2180.83,2175.43,2130.47,2075.13,1935.79,1877.12,1742.45,1687.32,1614.75,1551.2,1480.69,1523.42,1473.56,1490.03,1340.06,1321.1,1340.58,1297.56,1293.92,1308.39,1285.05,1282.94,1263.78,1207.28,1213.63,1194.1,1166.09,1143.65,1103.7,1024.42
Employees Cost,783.84,783.16,777.67,738.02,886.89,693.15,626.31,616.74,597.22,560.83,515.63,499.32,637.25,583.07,571.93,528.3,525.23,525.64,487.46,495.85,519.06,414.76,440.7,397.84,370.15,353.66,308.93,345.02,330.81,300.47,312.74,298.45,263.03,319.72,291.59,289.41,293.04,258.59,248.93,252.29,248.66,235.07,203.8,204.43,200.9,176.7,170.43,173.51,151.15,163.49
Other Expenses,1134.15,994.89,988.15,968.23,951.75,855.44,836.08,731.91,711.36,655.49,643.48,584.44,554.76,525.73,487.06,405.1,475.43,430.34,395.19,356.58,448.74,404.21,385.2,365.09,383.35,361.35,338.83,302.98,328.01,316.76,290.18,273.47,312.26,260.1,221.21,214.44,234.8,204.44,205.11,179.2,211.42,174.65,188.1,164.8,182.55,169.22,167.41,151.35,155.99,143.77
