Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1079.45,1057.19,1085.96,1057.4,1018.41,994.64,1080.87,1044.96,1029.74,983.74,993.26,903.96,923.1,811.75,781.22,593.81,797.52,733.6,625.5,221.02,586.83,675.59,635.53,698.45,706.63,666.59,750.72,728.57,731.42,623.94,619.08,588.51,587.31,572.69,659.84,567.75,567.41,524.53,549.92,526.13,518.85,485.19,536.04,517.13,545.58,527.96,534.57,496.97,491.98,508.31
Other Operating Income,26.56,-2.97,2.56,5.46,11.45,4.27,0.17,7.6,3.65,3.28,0.9,--,2.5,--,--,0.02,5.51,5.16,4.29,0.98,4.23,0.03,-1.27,1.28,0.38,--,3.12,2.97,-3.1,8.44,-2.59,4.48,18.14,0.26,0.08,0.01,2.84,0.01,--,--,0.81,--,--,--,0.12,0.42,0.21,0.02,4.05,0.08
Total Income From Operations,1106.01,1054.22,1088.52,1062.86,1029.86,998.91,1081.04,1052.56,1033.39,987.02,994.16,903.96,925.6,811.75,781.22,593.83,803.03,738.76,629.79,222.0,591.06,675.62,634.26,699.73,707.01,666.59,753.84,731.54,728.32,632.38,616.49,592.99,605.45,572.95,659.92,567.76,570.25,524.54,549.92,526.13,519.66,485.19,536.04,517.13,545.7,528.38,534.78,496.99,496.03,508.39
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,411.52,412.2,407.98,367.39,351.05,388.29,412.01,382.52,362.51,381.08,352.06,299.55,262.64,226.93,228.86,197.91,243.84,210.87,208.99,43.55,207.54,225.16,215.22,219.88,216.21,219.31,267.17,252.89,231.35,227.27,212.87,203.76,202.13,200.29,216.91,195.91,186.02,188.36,194.13,177.89,169.07,167.14,173.77,174.39,175.29,168.93,177.31,154.68,154.87,165.92
Purchase of Traded Goods,11.02,4.71,5.92,3.16,3.02,5.36,2.15,4.64,6.03,4.16,2.49,4.73,7.12,2.17,4.41,3.39,8.51,3.04,1.75,2.07,2.04,1.68,1.23,2.23,6.05,1.85,1.26,2.31,4.33,5.31,12.54,11.75,11.92,8.07,13.75,11.54,3.9,11.92,9.01,7.16,4.89,13.77,6.94,1.41,1.66,0.99,1.5,1.0,2.28,2.38
Increase/Decrease in Stocks,-22.13,-27.88,-29.72,42.09,26.67,-29.56,-5.86,6.71,42.76,-43.36,-27.93,-44.64,24.44,-21.45,-1.2,-39.13,22.46,25.24,6.86,51.64,-39.1,3.42,-17.25,13.62,19.17,-25.47,-27.34,-24.5,6.49,-28.45,33.78,-5.75,5.78,-24.98,-10.98,-1.68,27.96,-21.45,-4.68,1.87,20.55,-13.34,19.96,-7.97,2.44,2.39,-12.2,18.25,7.74,16.09
Power & Fuel,163.32,163.54,166.53,154.32,153.67,160.33,162.54,154.36,144.49,157.13,157.68,--,125.73,--,--,91.81,91.46,91.69,76.99,42.97,85.15,104.57,101.52,105.03,107.28,115.01,119.33,112.62,101.37,86.21,69.79,69.18,--,68.05,66.39,59.82,56.37,64.47,69.86,67.96,66.16,82.55,86.21,117.0,120.25,126.31,113.14,109.44,110.64,109.03
Employees Cost,95.69,87.28,84.3,84.29,77.62,80.74,79.84,77.89,78.55,73.32,72.66,69.64,65.57,69.35,68.81,65.37,70.12,60.65,62.95,50.49,63.6,63.49,58.47,65.18,63.86,65.1,66.97,64.96,65.75,63.97,62.57,60.16,60.64,56.72,54.0,53.57,53.15,46.35,46.57,43.9,46.21,42.37,40.84,41.34,44.24,40.36,40.12,39.96,44.0,36.75
Depreciation,43.78,43.43,43.0,42.29,43.59,42.28,40.46,38.4,38.63,38.04,38.34,38.73,38.39,41.97,38.61,36.2,33.81,32.62,32.19,28.83,35.03,33.08,32.36,31.59,28.66,29.7,28.76,28.14,27.91,22.54,20.06,21.27,24.84,27.6,26.48,26.2,26.24,26.51,26.43,26.14,28.81,25.08,19.63,33.66,30.74,34.85,36.37,35.11,37.96,37.39
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
