Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,447.9,401.6,436.9,431.6,405.25,326.94,351.95,361.79,316.64,350.25,334.51,333.86,222.43,260.67,217.82,222.02,225.73,188.58,204.88,175.88,170.24,224.02,222.31,206.08,195.78,180.96,213.95,218.44,224.8,203.62,216.69,178.22,208.3,217.13,95.95,173.03,179.91,160.29,178.09,157.84,172.8,171.22,195.35,132.6,164.48,164.76,154.64,127.22,157.12,164.03
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.68,4.06,0.23,0.47,0.59,--,--,--,--,--,--,--,--,--,--,0.49,0.47
Total Income From Operations,447.9,401.6,436.9,431.6,405.25,326.94,351.95,361.79,316.64,350.25,334.51,333.86,222.43,260.67,217.82,222.02,225.73,188.58,204.88,175.88,170.24,224.02,222.31,206.08,195.78,180.96,213.95,218.44,224.8,203.62,216.69,178.22,208.3,225.81,100.01,173.26,180.38,160.88,178.09,157.84,172.8,171.22,195.35,132.6,164.48,164.76,154.64,127.22,157.6,164.5
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,270.31,214.57,247.32,225.14,224.99,196.35,189.02,180.4,195.25,184.04,187.27,163.45,123.72,137.92,110.65,124.63,38.05,133.39,90.11,82.65,87.53,95.76,130.71,104.1,94.25,101.45,116.11,147.66,141.61,121.95,137.39,113.08,112.01,109.48,58.22,105.03,96.02,93.81,111.39,94.24,102.58,105.66,118.82,84.08,101.27,96.46,87.4,72.13,88.85,105.33
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-29.17,21.55,2.98,20.01,-17.07,-35.57,-3.3,19.95,-46.15,24.53,-3.17,27.85,-34.06,3.3,-6.18,-17.96,42.18,-52.57,12.83,10.75,-30.47,6.96,-9.03,3.28,16.06,-3.06,0.59,-13.56,0.59,-4.88,-6.61,-5.87,1.85,3.33,-1.42,-8.02,8.12,-0.66,-4.45,2.16,1.86,-3.64,5.01,-2.68,-2.56,4.09,2.18,-5.78,11.41,-12.99
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.48,4.71,8.72,8.48,9.42,8.6,6.01,8.58,9.76,10.34,7.85,11.48,10.44,9.2,7.59,9.39,13.09
Employees Cost,30.55,29.8,26.82,25.34,27.96,26.08,23.53,17.32,23.79,16.0,15.36,13.12,19.7,14.66,12.68,11.6,17.48,12.74,11.25,11.05,16.59,11.44,11.56,10.46,10.42,11.34,10.37,9.25,10.38,9.51,9.13,8.23,8.8,12.17,5.32,7.23,7.91,6.8,6.48,5.78,6.63,5.91,5.63,5.07,7.51,4.96,4.67,4.73,4.91,4.79
Depreciation,11.9,12.5,12.25,12.05,19.43,10.56,11.11,9.97,9.53,9.51,8.13,7.9,7.81,7.68,7.66,7.62,6.88,6.77,6.74,6.64,6.47,6.35,6.89,5.72,3.07,3.07,3.09,2.99,2.86,2.81,2.8,2.75,2.7,2.71,2.79,2.46,2.47,2.5,2.53,2.33,2.34,2.34,2.37,2.41,2.41,3.55,3.5,3.49,3.78,4.12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,123.91,88.36,90.71,95.74,116.31,98.54,82.69,87.47,77.68,79.83,79.32,73.09,51.66,62.44,53.64,57.54,59.83,54.77,47.48,36.42,49.48,41.72,50.99,34.85,38.45,30.76,34.33,33.14,30.54,30.84,33.17,29.62,35.86,29.41,15.16,20.71,21.36,18.7,20.78,16.72,20.59,20.76,18.13,13.02,14.49,14.77,17.68,20.86,15.72,19.64
"P/L Before Other Inc. , Int., Excpt. Items & Tax",40.41,34.81,56.82,53.32,33.63,30.99,48.92,46.67,56.53,36.34,47.59,48.45,53.59,34.67,39.36,38.58,61.32,33.5,36.46,28.37,40.65,61.79,31.19,47.67,33.53,37.41,49.47,38.96,38.82,43.38,40.8,30.42,47.09,59.22,15.22,37.12,36.02,30.31,32.76,30.6,30.22,30.43,35.05,22.85,29.88,30.49,30.01,24.2,23.55,30.51
Other Income,7.9,1.93,1.57,2.51,3.86,0.79,0.65,0.38,2.68,37.66,0.32,0.32,29.52,0.89,0.44,0.43,65.15,0.56,0.4,0.38,75.11,0.03,0.03,58.78,29.53,0.16,0.24,0.25,0.88,0.39,0.25,2.49,0.25,0.19,0.36,0.38,0.27,0.18,0.29,0.13,--,0.56,0.39,0.38,0.4,0.2,0.21,0.1,--,--
"P/L Before Int., Excpt. Items & Tax",48.31,36.74,58.39,55.83,37.49,31.78,49.57,47.06,59.21,74.0,47.92,48.77,83.11,35.56,39.8,39.02,126.47,34.06,36.85,28.75,115.75,61.82,31.22,106.45,63.07,37.57,49.7,39.22,39.71,43.78,41.05,32.91,47.34,59.41,15.58,37.5,36.29,30.5,33.04,30.73,30.22,30.99,35.44,23.23,30.27,30.69,30.22,24.3,23.55,30.51
Interest,18.56,18.74,17.63,13.88,13.14,12.08,10.11,9.8,8.43,8.29,5.34,3.92,3.1,3.23,3.42,4.05,4.26,3.34,3.6,4.52,4.27,3.86,4.64,4.14,2.51,2.97,3.14,2.35,1.78,1.56,1.71,1.15,2.93,1.18,1.11,1.6,1.16,1.06,1.18,0.89,1.38,1.21,1.19,1.85,1.41,1.94,1.79,2.14,2.77,3.52
P/L Before Exceptional Items & Tax,29.75,18.0,40.75,41.95,24.35,19.7,39.46,37.26,50.78,65.72,42.58,44.86,80.01,32.33,36.38,34.97,122.21,30.72,33.25,24.23,111.48,57.96,26.58,102.31,60.56,34.6,46.56,36.86,37.93,42.22,39.35,31.76,44.41,58.23,14.47,35.89,35.13,29.43,31.86,29.84,28.84,29.78,34.25,21.38,28.87,28.75,28.43,22.16,20.79,26.99
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,29.75,18.0,40.75,41.95,24.35,19.7,39.46,37.26,50.78,65.72,42.58,44.86,80.01,32.33,36.38,34.97,122.21,30.72,33.25,24.23,111.48,57.96,26.58,102.31,60.56,34.6,46.56,36.86,37.93,42.22,39.35,31.76,44.41,58.23,14.47,35.89,35.13,29.43,31.86,29.84,28.84,29.78,34.25,21.38,28.87,28.75,28.43,22.16,20.79,26.99
Tax,-0.41,8.63,13.13,16.81,4.27,3.56,8.3,8.75,7.92,-1.67,15.66,14.09,14.37,16.01,15.58,10.53,21.79,8.95,13.59,7.4,15.04,21.88,2.42,20.06,11.25,10.77,18.4,12.73,14.51,14.17,13.68,11.13,17.46,20.33,5.3,11.21,13.55,10.47,10.68,9.62,10.81,10.29,12.8,5.68,10.92,10.05,7.12,6.86,6.78,9.89
P/L After Tax from Ordinary Activities,30.15,9.38,27.62,25.14,20.08,16.13,31.16,28.51,42.87,67.39,26.91,30.77,65.64,16.32,20.8,24.44,100.42,21.78,19.66,16.83,96.45,36.08,24.16,82.25,49.31,23.83,28.16,24.13,23.42,28.05,25.67,20.63,26.95,37.9,9.16,24.68,21.58,18.96,21.18,20.21,18.03,19.49,21.45,15.7,17.95,18.7,21.31,15.3,14.0,17.09
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
