Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4382.69,4208.0,3931.73,4084.0,3331.72,4115.75,3560.23,3495.64,2744.56,2861.11,2828.96,2684.19,2503.67,2663.2,2798.76,3314.12,2515.96,2779.1,2990.07,2695.08,2439.12,2664.09,2823.71,2878.91,2898.36,2967.13,2654.07,2512.0,2425.94,2462.11,2528.11,2437.74,2836.37,3218.34,2876.21,3438.92,3198.24,2712.23,2407.6,2539.72,2145.9,2302.52,2207.48,2955.64,2421.46,2391.5,2127.35,1836.87,1579.37,1958.66
Other Operating Income,102.98,--,174.47,83.63,64.16,--,99.0,--,91.71,--,--,48.3,351.72,68.79,71.41,--,--,23.37,52.53,--,44.76,51.81,61.65,61.89,73.5,125.67,58.48,67.11,51.66,69.14,51.89,61.59,90.05,77.18,75.07,112.77,80.88,193.37,132.5,54.15,19.52,25.22,49.81,46.38,46.85,35.45,33.22,46.68,31.95,17.76
Total Income From Operations,4485.67,4208.0,4106.2,4167.63,3395.88,4115.75,3659.23,3495.64,2836.27,2861.11,2828.96,2732.49,2855.39,2731.99,2870.17,3314.12,2515.96,2802.47,3042.6,2695.08,2483.88,2715.9,2885.36,2940.8,2971.86,3092.8,2712.55,2579.11,2477.6,2531.25,2580.0,2499.33,2926.42,3295.52,2951.28,3551.69,3279.12,2905.6,2540.1,2593.87,2165.42,2327.74,2257.29,3002.02,2468.31,2426.95,2160.57,1883.55,1611.32,1976.42
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,923.6,912.78,907.04,973.3,884.81,836.97,855.88,829.64,788.58,827.69,838.81,696.12,675.52,767.27,747.57,626.54,604.8,725.33,747.61,663.48,682.49,711.55,692.12,667.06,633.28,711.21,677.18,671.41,691.7,554.01,494.96,518.86,563.46,563.92,505.65,573.79,544.88,583.4,606.88,602.43,559.09,546.47,586.27,547.49,546.52,533.49,557.25,494.74,427.49,537.77
Purchase of Traded Goods,277.74,331.27,312.43,325.41,344.56,364.47,469.29,455.54,323.85,393.66,373.65,434.54,413.64,471.14,511.73,496.23,314.05,350.3,444.11,414.49,353.72,359.71,378.48,390.86,320.3,343.47,338.43,344.85,273.06,358.4,280.69,218.0,359.02,329.11,318.39,313.69,278.18,256.75,297.6,274.2,220.19,222.41,253.67,246.23,219.35,187.25,183.79,238.8,190.98,175.82
Increase/Decrease in Stocks,-25.65,-87.97,109.75,-34.48,-10.81,132.47,-98.76,-38.83,81.91,-28.92,24.98,42.82,-22.06,-53.39,-168.15,1.22,36.45,13.93,-47.6,-84.64,-35.86,-21.23,-4.45,32.82,-108.06,0.89,-2.66,-37.4,-75.33,-48.76,134.62,74.14,-148.72,-54.08,-11.4,28.94,-33.57,0.8,-70.45,-69.5,-90.34,-20.46,-28.1,-31.9,-2.64,68.98,-48.02,-94.53,-1.15,-67.31
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,552.42,576.37,594.51,588.77,517.07,522.47,532.18,523.79,462.13,477.33,489.73,504.95,450.22,494.57,469.76,503.61,395.07,435.65,423.05,442.09,432.42,422.62,448.87,399.31,408.95,375.13,376.9,354.44,363.2,348.55,371.73,358.16,347.35,370.66,347.11,345.81,305.12,314.64,307.76,290.57,296.86,242.41,271.56,241.72,218.56,222.56,209.05,194.15,194.87,185.89
Depreciation,207.98,152.52,145.77,141.42,290.04,145.18,149.48,140.05,146.2,134.03,137.76,130.35,131.02,127.91,129.9,125.36,125.01,127.08,125.6,125.14,124.78,132.21,132.5,129.26,108.89,108.31,104.59,104.51,100.17,99.17,95.38,95.09,104.97,92.54,86.41,82.19,79.86,75.69,75.02,75.04,79.3,84.53,85.81,87.15,44.03,40.75,38.65,44.2,37.56,38.09
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1011.43,1064.5,1067.72,1114.96,959.9,1042.03,1065.4,1020.48,917.62,976.22,788.13,765.36,837.07,844.17,2708.21,721.6,740.54,869.83,877.65,664.36,815.7,844.43,794.96,759.53,809.87,881.53,830.47,744.46,770.52,820.9,756.49,786.73,1136.2,851.69,887.59,752.79,836.29,700.1,737.68,572.75,643.9,600.24,574.03,541.91,668.05,613.91,571.35,517.28,549.48,495.91
"P/L Before Other Inc. , Int., Excpt. Items & Tax",1538.15,1258.53,968.98,1058.25,410.31,1072.16,685.76,564.97,115.98,81.1,175.9,158.35,369.98,80.32,-1528.85,839.56,300.04,280.35,472.18,470.16,110.63,266.61,442.88,561.96,798.63,672.26,387.64,396.84,354.28,398.98,446.13,448.35,564.14,1141.68,817.53,1454.48,1268.36,974.22,585.61,848.38,456.42,652.14,514.05,1369.42,774.44,760.01,648.5,488.91,212.09,610.25
Other Income,48.79,55.3,32.62,38.22,31.34,23.16,25.6,27.74,55.3,17.1,15.37,6.48,16.15,35.47,74.68,24.63,66.07,22.22,25.29,34.01,209.91,86.8,127.99,57.27,48.11,38.99,202.82,172.53,53.23,23.98,74.33,27.89,39.29,89.81,18.95,74.9,21.1,32.08,58.92,79.57,32.7,78.29,90.54,23.53,3.93,3.61,380.91,99.77,2.67,26.35
"P/L Before Int., Excpt. Items & Tax",1586.94,1313.83,1001.6,1096.47,441.65,1095.32,711.36,592.71,171.28,98.2,191.27,164.83,386.13,115.79,-1454.17,864.19,366.11,302.57,497.47,504.17,320.54,353.41,570.87,619.23,846.74,711.25,590.46,569.37,407.51,422.96,520.46,476.24,603.43,1231.49,836.48,1529.38,1289.46,1006.3,644.53,927.95,489.12,730.43,604.59,1392.95,778.37,763.62,1029.41,588.68,214.76,636.6
Interest,33.85,19.55,17.55,13.55,13.49,11.36,15.32,16.18,29.44,30.75,18.38,19.87,24.58,15.81,18.26,14.82,12.31,10.5,9.13,8.68,11.38,18.91,11.84,10.46,7.99,9.98,10.28,7.22,9.64,6.74,10.64,6.22,7.8,8.84,0.94,4.14,19.78,1.85,1.67,0.82,1.58,1.08,1.02,1.22,10.87,2.6,3.59,3.93,12.41,6.12
P/L Before Exceptional Items & Tax,1553.09,1294.28,984.05,1082.92,428.16,1083.96,696.04,576.53,141.84,67.45,172.89,144.96,361.55,99.98,-1472.43,849.37,353.8,292.07,488.34,495.49,309.16,334.5,559.03,608.77,838.75,701.27,580.18,562.15,397.87,416.22,509.82,470.02,595.63,1222.65,835.54,1525.24,1269.68,1004.45,642.86,927.13,487.54,729.35,603.57,1391.73,767.5,761.02,1025.82,584.75,202.35,630.48
Exceptional Items,--,-77.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-380.03,-379.18,--,2.24,-342.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
