headline,link,date_str,parsed_date_iso,sentiment_score
"Stocks to watch today: From L&T, Lupin to BPCL – Here’s a list of 11 stocks in focus today",https://www.financialexpress.com/market/stocks-to-watch-today-from-lampt-lupin-to-bpcl-heres-a-list-of-11-stocks-in-focus-today-3838054/,2025-05-09T07:27:00+05:30,2025-05-09T01:57:00,0.0
"From Coal India, Dabur India, United Breweries to Lupin- Here are 7 stocks to watch",https://www.financialexpress.com/market/from-coal-india-dabur-india-united-breweries-to-lupin-here-are-7-stocks-to-watch-3836635/,2025-05-08T07:13:45+05:30,2025-05-08T01:43:45,0.4215
"Nomura’s top pharma bets include Dr. Reddy’s, Cipla, Lupin and Zydus",https://www.financialexpress.com/market/nomuras-top-pharma-bets-include-dr-reddys-cipla-lupin-and-zydus-3830378/,2025-05-02T16:05:09+05:30,2025-05-02T10:35:09,0.2023
"Stocks to watch: From Wipro, Infosys, Paytm to UltraTech Cement; List of 11 stocks in news today",https://www.financialexpress.com/market/stocks-to-watch-from-wipro-infosys-paytm-to-ultratech-cement-list-of-11-stocks-in-news-today-3812093/,2025-04-17T06:50:56+05:30,2025-04-17T01:20:56,0.0
Tariff Panic! 3 crucial concerns as pharma stocks plunge on Trump’s big claims,https://www.financialexpress.com/market/tariff-panic-3-crucial-concerns-as-pharma-stocks-plunge-on-trumps-big-claims-3803992/,2025-04-09T12:29:59+05:30,2025-04-09T06:59:59,-0.5562
Trump tariff impact: Pharma stocks surge over 4% on tariff exemption,https://www.financialexpress.com/market/trump-tariff-impact-pharma-stocks-surge-over-4-on-tariff-exemption-3797271/,2025-04-03T10:45:07+05:30,2025-04-03T05:15:07,0.0
"Stocks To Watch: From Tariff impact on auto to Reliance Industries, HDFC, Bharat Dynamic, here’s a list of over 10 stocks in news today",https://www.financialexpress.com/market/stocks-to-watch-from-tariff-impact-on-auto-to-reliance-industries-hdfc-bharat-dynamic-heres-a-list-of-over-10-stocks-in-news-today-3796900/,2025-04-03T07:04:58+05:30,2025-04-03T01:34:58,0.3818
Three reasons why pharma stocks are falling today?,https://www.financialexpress.com/market/three-reasons-why-pharma-stocks-are-falling-today-3787976/,2025-03-25T14:45:39+05:30,2025-03-25T09:15:39,-0.1531
"Stocks To Watch: HCL Tech, Tata Power, HUL, and others",https://www.financialexpress.com/market/stocks-to-watch-hcl-technologies-tata-power-hindustan-unilever-hpcl-ireda-gensol-engineering-lupin-3772561/,2025-03-10T06:40:04+05:30,2025-03-10T01:10:04,0.0
Jefferies bets big on these 3 pharma stocks- Find out why,https://www.financialexpress.com/market/jefferies-bets-big-on-these-3-pharma-stocks-find-out-why-3766798/,2025-03-04T14:31:37+05:30,2025-03-04T09:01:37,0.0
Nuvama’s 4 Buy Recommendations in this down market,https://www.financialexpress.com/market/nuvamas-4-buy-recommendations-in-this-down-market-3748113/,2025-02-13T12:28:25+05:30,2025-02-13T06:58:25,0.0
"Lupin Q3 Results: Profit rises by 38.82% to Rs 858.86 crore, revenue up 10.97% YoY",https://www.financialexpress.com/business/industry-lupin-q3-results-profit-rises-by-38-82-to-rs-85886-crore-revenue-up-1097-yoy-3746855/,2025-02-12T11:38:36+05:30,2025-02-12T06:08:36,0.4404
USFDA gives nod to Lupin’s generic formulation to treat eye issues,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-lupins-generic-formulation-to-treat-eye-issues-3711276/,2025-01-09T17:14:44+05:30,2025-01-09T11:44:44,0.4019
Lupin acquires Huminsulin from Lilly to enhance diabetes portfolio,https://www.financialexpress.com/business/healthcare-lupin-acquires-huminsulin-from-lilly-to-enhance-diabetes-portfolio-3704243/,2024-12-31T12:47:31+05:30,2024-12-31T07:17:31,0.0
USFDA gives nod to Lupin’s generic formulation to treat HIV infection,https://www.financialexpress.com/business/healthcare-usfda-gives-nod-to-lupins-generic-formulation-to-treat-hiv-infection-3694921/,2024-12-19T08:33:00+05:30,2024-12-19T03:03:00,0.4019
Lupin acquires three trademarks from Boehringer Ingelheim to strengthen diabetes portfolio in India,https://www.financialexpress.com/business/healthcare-lupin-acquires-three-trademarks-from-boehringer-ingelheim-to-strengthen-diabetes-portfolio-in-india-3692274/,2024-12-16T08:03:00+05:30,2024-12-16T02:33:00,0.3182
