Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,5447.64,4762.13,5104.0,4813.95,5254.43,4583.63,5036.82,4619.5,4808.4,4233.27,4566.6,4006.86,3980.7,3706.2,3882.57,3476.7,3610.82,3417.52,3525.41,3041.45,3305.78,3130.74,3199.31,2982.83,2982.39,2878.83,2921.99,2678.57,2736.84,2589.64,2500.67,2386.54,2475.68,2261.28,2346.18,2256.09,2276.99,1946.44,1736.2,1933.84,2506.79,2516.1,2557.8,2418.91,2313.46,2252.3,2348.31,2213.21,2248.08,2152.64
Other Operating Income,56.24,17.6,--,--,13.16,16.79,--,39.03,22.13,23.52,24.4,29.71,--,33.12,--,--,--,15.06,16.29,9.03,19.49,18.55,16.5,18.02,20.56,18.44,17.37,19.83,20.4,11.82,13.38,15.67,16.2,24.88,17.31,15.6,6.73,13.02,6.16,23.17,9.69,14.84,12.62,13.06,8.05,10.67,11.71,9.5,7.27,8.48
Total Income From Operations,5503.88,4779.73,5104.0,4813.95,5267.59,4600.42,5036.82,4658.53,4830.53,4256.79,4591.0,4036.57,3980.7,3739.32,3882.57,3476.7,3610.82,3432.58,3541.7,3050.48,3325.27,3149.29,3215.81,3000.85,3002.95,2897.27,2939.36,2698.4,2757.24,2601.46,2514.05,2402.21,2491.88,2286.16,2363.49,2271.69,2283.72,1959.46,1742.36,1957.01,2516.48,2530.94,2570.42,2431.97,2321.51,2262.97,2360.02,2222.71,2255.35,2161.12
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2345.87,2075.82,2025.24,1943.22,2161.93,1977.51,1917.33,1977.46,2182.65,2006.02,1952.75,1847.41,1845.93,1662.89,1499.26,1478.46,1513.49,1488.49,1387.77,1194.2,1483.78,1469.59,1254.74,1217.3,1208.67,1200.86,1080.03,968.73,1116.06,1098.96,1010.69,987.6,1134.41,995.17,903.47,911.03,965.42,869.07,660.5,718.8,1110.5,1124.79,1084.16,1123.47,1150.12,1043.73,982.26,912.79,968.21,972.3
Purchase of Traded Goods,165.59,121.72,105.28,106.72,119.6,107.56,101.76,108.5,99.95,94.95,69.12,78.97,74.09,60.56,58.13,51.65,57.18,45.58,31.69,42.08,69.65,56.73,56.79,52.35,51.94,61.07,66.83,51.43,51.23,57.35,43.66,34.92,38.83,34.5,29.79,22.17,28.92,23.02,20.67,28.51,25.87,21.17,24.67,32.85,30.16,29.34,26.63,28.75,25.32,26.78
Increase/Decrease in Stocks,-99.02,-112.94,83.4,-11.1,-5.67,-180.52,172.51,19.07,-51.07,-179.5,146.05,-68.05,-144.29,-116.76,162.45,-35.35,-73.04,-129.61,64.8,95.61,-100.13,-164.91,53.47,-17.48,-15.27,-72.5,37.26,68.83,-39.6,-87.05,30.31,56.54,-79.36,-70.57,52.7,16.34,-7.15,-83.94,61.68,108.03,-73.8,-23.78,71.4,-5.43,-109.62,-23.71,47.92,58.87,22.24,-34.64
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,521.98,494.66,501.67,505.4,486.88,420.1,517.59,457.24,454.25,406.95,417.92,408.36,396.64,386.64,388.26,378.33,368.07,403.3,369.68,369.6,358.37,322.66,321.97,314.56,303.76,279.89,290.39,284.88,268.99,260.73,257.48,253.13,246.11,269.97,248.52,240.72,212.56,224.74,210.85,188.0,201.28,204.31,191.27,191.85,167.48,185.76,194.93,189.82,170.99,175.0
Depreciation,155.34,132.51,121.6,112.71,108.87,108.69,111.16,107.36,101.7,98.66,98.11,101.55,104.28,105.75,95.53,95.29,93.62,95.5,91.11,92.42,91.35,79.57,78.02,80.82,77.95,78.42,93.01,81.71,82.53,83.76,86.39,85.44,86.66,87.32,88.23,88.94,89.13,89.7,90.55,72.0,95.01,84.82,84.62,84.18,83.92,75.68,83.49,88.66,82.12,83.53
