Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1503.68,1192.15,1297.95,1421.6,1434.26,1230.39,1539.47,1389.62,1491.53,981.16,1113.1,1080.08,1279.61,1212.15,1213.83,1140.44,1019.36,1072.17,1289.8,1430.34,1740.05,1195.78,856.97,948.5,1327.34,940.91,1014.99,1002.54,1025.52,1001.91,1236.84,1078.27,846.09,937.28,887.48,826.83,770.6,848.88,501.07,636.12,658.32,841.69,682.61,804.36,699.98,690.71,568.3,681.62,744.74,949.93
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,1503.68,1192.15,1297.95,1421.6,1434.26,1230.39,1539.47,1389.62,1491.53,981.16,1113.1,1080.08,1279.61,1212.15,1213.83,1140.44,1019.36,1072.17,1289.8,1430.34,1740.05,1195.78,856.97,948.5,1327.34,940.91,1014.99,1002.54,1025.52,1001.91,1236.84,1078.27,846.09,937.28,887.48,826.83,770.6,848.88,501.07,636.12,658.32,841.69,682.61,804.36,699.98,690.71,568.3,681.62,744.74,949.93
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2367.31,1382.95,16.18,344.92,2525.05,1228.97,168.69,657.12,2204.15,944.72,67.48,203.04,2090.68,935.29,43.25,192.52,1894.94,891.82,54.2,670.89,1970.0,900.68,18.5,574.98,1903.74,902.31,20.83,768.53,1917.15,944.17,3.2,200.36,1706.83,820.08,3.12,46.82,1440.59,527.54,3.56,140.85,1346.1,533.46,-42.63,246.61,1641.4,404.17,6.61,223.36,1674.33,661.62
Purchase of Traded Goods,0.58,--,4.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-1499.26,-534.95,1054.75,720.72,-1708.61,-332.79,1001.43,377.07,-1365.33,-231.06,898.91,687.32,-1362.2,8.46,888.67,659.49,-1433.41,-1.48,974.51,404.54,-659.0,42.75,567.54,86.05,-1002.38,-257.68,732.63,-10.94,-1013.83,-175.91,1007.08,592.41,-1287.65,-255.78,633.61,490.3,-1111.18,110.59,422.99,441.37,-916.83,247.78,657.76,437.7,-1318.52,221.09,548.36,339.75,-1184.95,87.49
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,113.29,106.19,93.53,91.9,107.72,109.02,92.9,88.92,101.01,93.83,94.99,73.95,88.92,82.52,70.75,65.62,79.6,73.1,64.76,64.19,72.77,65.94,57.72,57.57,67.3,58.83,54.1,50.23,62.32,53.9,45.59,42.19,65.32,44.16,37.34,34.09,44.99,38.49,33.58,34.37,46.17,37.81,31.91,34.41,45.58,33.57,32.08,29.42,40.35,33.97
Depreciation,43.13,43.62,43.19,42.6,42.58,41.97,41.24,40.57,40.17,32.76,28.35,28.21,28.41,27.99,28.16,29.31,27.77,28.14,28.17,27.8,27.36,24.98,24.82,24.26,23.56,25.39,23.61,23.29,23.32,24.42,23.66,23.82,25.17,25.63,27.36,26.78,26.24,27.45,28.37,28.05,28.03,25.71,39.99,21.87,27.0,27.46,27.49,26.58,26.18,27.13
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,156.52,114.18,79.59,97.93,165.38,111.8,111.56,103.33,147.51,93.99,67.65,71.35,131.17,86.1,76.32,88.78,145.98,72.33,68.58,73.26,114.95,76.2,58.66,54.03,100.26,77.29,66.31,65.34,68.07,70.34,37.25,36.59,96.76,82.53,40.7,69.87,84.57,52.73,37.55,34.76,80.43,49.37,35.48,39.0,93.19,39.95,44.33,40.15,91.35,48.47
"P/L Before Other Inc. , Int., Excpt. Items & Tax",322.11,80.16,5.89,123.54,302.14,71.42,123.65,122.61,364.0,46.91,-44.28,16.2,302.62,71.8,106.69,104.73,304.47,8.26,99.57,189.65,213.98,85.23,129.73,151.61,234.86,134.77,117.51,106.09,-31.51,84.99,120.06,182.9,239.66,220.66,145.35,158.97,285.39,92.08,-24.98,-43.28,74.42,-52.44,-39.9,24.77,211.33,-35.53,-90.57,22.36,97.48,91.25
Other Income,9.42,6.77,8.29,7.68,4.3,19.3,38.2,12.19,16.49,20.07,11.73,14.51,11.76,26.53,4.4,5.21,14.42,11.13,4.57,3.33,21.24,6.82,5.67,4.82,7.7,21.77,7.7,5.57,11.49,5.59,3.74,6.96,5.86,9.69,4.08,5.31,6.59,3.48,30.1,4.38,9.51,2.93,3.95,2.69,8.51,5.58,3.93,7.91,25.9,5.64
"P/L Before Int., Excpt. Items & Tax",331.53,86.93,14.18,131.21,306.45,90.72,161.85,134.8,380.49,66.97,-32.55,30.71,314.39,98.33,111.09,109.94,318.89,19.39,104.14,192.98,235.22,92.05,135.4,156.43,242.56,156.54,125.21,111.66,-20.02,90.58,123.8,189.86,245.52,230.35,149.43,164.28,291.98,95.56,5.12,-38.9,83.93,-49.51,-35.95,27.46,219.84,-29.95,-86.64,30.27,123.38,96.89
Interest,30.45,6.94,20.03,36.03,24.99,7.92,17.2,33.53,21.14,5.89,7.77,13.84,7.78,3.74,6.23,13.11,9.62,5.03,9.03,15.61,17.31,7.55,16.64,22.67,13.75,2.32,8.34,16.53,12.14,0.81,12.71,26.37,19.49,2.8,11.95,21.19,18.8,7.58,19.54,29.68,26.54,16.18,27.95,31.42,22.86,20.81,33.52,40.04,26.65,21.6
P/L Before Exceptional Items & Tax,301.08,79.99,-5.85,95.18,281.46,82.8,144.65,101.28,359.34,61.08,-40.32,16.86,306.6,94.59,104.86,96.83,309.27,14.36,95.12,177.37,217.91,84.5,118.76,133.76,228.81,154.22,116.87,95.13,-32.16,89.77,111.09,163.49,226.03,227.55,137.48,143.09,273.18,87.98,-14.42,-68.58,57.39,-65.69,-63.9,-3.96,196.98,-50.76,-120.16,-9.77,96.73,75.29
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,52.74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-168.94,--,--,-4.16,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,301.08,79.99,-5.85,95.18,281.46,82.8,144.65,101.28,359.34,61.08,-40.32,16.86,359.34,94.59,104.86,96.83,309.27,14.36,95.12,177.37,217.91,84.5,118.76,133.76,228.81,154.22,116.87,95.13,-32.16,89.77,111.09,163.49,226.03,227.55,137.48,143.09,104.24,87.98,-14.42,-72.74,57.39,-65.69,-63.9,-3.96,196.98,-50.76,-120.16,-9.77,96.73,75.29
