Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1219.0,1166.0,1009.0,1047.0,1090.0,1093.0,1066.0,1135.0,1302.0,1218.0,1185.0,1225.0,1114.61,931.48,847.0,827.84,841.2,812.24,717.46,627.98,734.05,759.37,1020.57,1031.44,861.03,1019.04,1013.61,995.81,918.25,911.97,1597.84,925.43,1286.2,1847.09,1549.0,1880.67,1761.82,2354.61,2328.33,2271.47,2075.73,2996.37,2826.1,2096.02,1975.62,2657.99,2309.24,1683.0,1981.75,2531.17
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.2,7.57,8.73,--,14.21,17.41,19.4,37.31,22.91,17.32,20.13,30.06,14.1,45.77,9.48,16.18,14.38
Total Income From Operations,1219.0,1166.0,1009.0,1047.0,1090.0,1093.0,1066.0,1135.0,1302.0,1218.0,1185.0,1225.0,1114.61,931.48,847.0,827.84,841.2,812.24,717.46,627.98,734.05,759.37,1020.57,1031.44,861.03,1019.04,1013.61,995.81,918.25,911.97,1597.84,925.43,1286.2,1851.29,1556.57,1889.4,1761.82,2368.82,2345.74,19.4,2113.04,3019.28,2843.42,2116.15,2005.68,2672.09,2355.01,1692.48,1997.93,2545.55
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,304.0,354.0,252.0,231.0,237.0,294.0,259.0,213.0,291.0,354.0,255.0,238.0,289.6,202.07,165.54,156.93,175.86,186.49,153.89,84.09,121.73,151.55,156.74,126.25,136.07,155.46,138.89,159.62,147.98,148.46,360.62,125.11,308.19,512.9,303.48,438.31,441.16,289.98,609.05,1012.51,858.53,1097.76,983.12,839.14,683.84,961.44,1016.04,532.92,790.07,1073.36
Purchase of Traded Goods,22.0,7.0,8.0,9.0,15.0,9.0,18.0,44.0,20.0,21.0,45.0,44.0,58.81,35.13,21.28,45.13,46.18,38.78,34.41,33.19,36.28,32.6,74.86,74.65,14.97,90.8,79.66,67.85,52.34,50.14,373.26,324.96,49.8,199.36,599.17,608.49,145.41,338.65,1116.65,699.02,669.11,504.8,735.49,803.14,82.81,367.88,569.17,594.24,107.26,244.49
Increase/Decrease in Stocks,54.0,-71.0,3.0,6.0,11.0,-16.0,9.0,20.0,26.0,-97.0,-4.0,-32.0,-29.24,-13.2,29.74,-30.25,11.7,-16.89,-2.7,19.48,-1.59,-27.03,-32.9,3.73,87.61,-22.22,11.15,-36.0,-11.51,12.93,20.78,-191.15,175.16,295.22,-100.45,-182.06,407.92,884.74,-237.61,-496.95,-455.19,256.58,-71.02,-581.21,312.73,324.98,-192.01,-315.51,125.71,252.73
Power & Fuel,248.0,275.0,--,224.0,--,--,--,--,--,318.0,283.0,--,214.71,--,--,--,125.88,136.85,--,98.0,143.17,136.33,132.57,143.13,144.84,143.1,141.6,144.29,125.81,117.56,123.08,117.75,108.56,106.68,97.48,179.49,91.68,94.39,105.03,240.39,248.09,269.91,278.76,238.19,191.69,210.76,227.37,184.93,184.74,190.19
Employees Cost,63.0,79.0,81.0,70.0,76.0,69.0,82.0,72.0,85.0,65.0,58.0,66.0,63.61,62.52,59.02,63.31,60.77,59.81,71.14,58.7,80.57,62.03,69.08,67.67,61.16,67.2,52.98,68.22,65.97,61.58,76.01,74.54,88.89,71.22,73.62,92.92,83.78,70.96,67.85,83.46,86.49,79.74,87.46,76.48,65.24,69.74,61.44,70.63,71.24,64.5
Depreciation,100.0,92.0,90.0,87.0,82.0,76.0,71.0,66.0,63.0,62.0,60.0,60.0,58.17,55.81,54.95,53.48,52.33,48.65,48.78,47.56,41.56,36.44,36.3,36.94,38.74,35.99,36.42,33.19,31.93,31.04,36.31,38.05,38.15,38.0,38.09,50.43,37.72,38.44,38.48,50.68,49.22,47.1,50.32,46.07,38.51,39.5,39.77,41.04,42.93,54.98
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
