Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,268.89,277.58,256.56,208.55,156.18,163.12,139.64,127.22,114.41,123.03,113.2,98.59,96.11,81.17,74.87,77.63,86.47,88.95,106.31,63.13,104.59,88.27,98.8,78.79,78.44,76.17,70.87,72.87,70.58,60.97,67.26,59.19,57.38,63.43,59.56,58.23,55.6,49.81,56.35,51.78,53.7,52.7,49.8,47.38,59.81,55.85,81.23,122.83,120.66,124.56
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.22,5.17,5.69,4.75,4.91,7.15,4.9,4.44,5.27,4.4,5.02,4.21,4.15,5.56,6.8,4.44,6.0,5.37
Total Income From Operations,268.89,277.58,256.56,208.55,156.18,163.12,139.64,127.22,114.41,123.03,113.2,98.59,96.11,81.17,74.87,77.63,86.47,88.95,106.31,63.13,104.59,88.27,98.8,78.79,78.44,76.17,70.87,72.87,70.58,60.97,67.26,59.19,62.61,68.6,65.25,62.98,60.51,56.96,61.25,56.21,58.97,57.1,54.83,51.59,63.96,61.41,88.03,127.27,126.66,129.93
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,38.72,26.37,25.99,25.9,25.2,21.65,21.85,20.65,19.08,18.47,18.64,18.51,14.48,16.67,16.96,17.0,14.66,15.57,17.54,14.67,17.92,15.18,16.96,15.81,15.62,15.26,16.28,18.01,15.5,16.87,17.84,17.76,15.96,19.76,14.37,14.33,10.88,10.48,11.37,9.2,8.72,8.65,9.21,8.35,8.05,7.44,7.84,8.02,6.62,6.78
Depreciation,21.21,13.84,13.57,12.99,13.3,10.9,6.21,3.98,5.51,3.97,5.5,5.49,2.53,6.57,6.48,6.56,6.03,5.77,5.13,4.72,5.5,4.23,4.15,3.95,4.06,3.77,3.79,3.66,3.6,3.46,4.81,4.79,4.91,4.5,4.24,4.92,5.45,6.42,6.45,6.26,6.32,6.44,6.42,6.75,10.7,7.38,7.86,8.37,8.43,8.5
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,103.61,96.2,93.36,81.39,57.76,187.1,137.95,93.85,90.63,78.81,44.28,41.05,38.39,33.64,31.44,32.84,37.99,34.97,38.96,29.82,48.71,36.58,37.56,36.26,38.85,41.02,31.73,29.0,30.99,30.04,28.34,28.21,33.52,29.58,25.71,26.47,31.31,26.43,31.83,28.15,16.89,23.7,27.59,31.8,14.17,36.32,61.49,51.61,50.38,45.49
"P/L Before Other Inc. , Int., Excpt. Items & Tax",105.35,141.17,123.64,88.27,59.92,-56.53,-26.37,8.74,-0.81,21.78,44.78,33.54,40.71,24.29,19.99,21.23,27.79,32.64,44.68,13.92,32.46,32.28,40.13,22.77,19.91,16.12,19.07,22.2,20.49,10.6,16.27,8.43,8.22,14.76,20.93,17.27,12.87,13.63,11.59,12.59,27.04,18.31,11.6,4.69,31.04,10.28,10.84,59.28,61.22,69.16
Other Income,29.3,22.7,24.3,19.49,22.38,20.39,21.28,21.03,21.57,21.08,19.85,9.75,16.36,16.46,17.24,23.39,13.24,26.61,19.5,51.23,24.26,20.13,39.46,27.31,28.23,28.85,19.29,10.0,24.17,13.84,22.56,27.65,24.29,31.17,30.18,30.81,47.38,20.33,28.81,19.96,38.83,19.98,26.68,24.3,33.03,18.18,23.98,24.08,42.38,31.88
"P/L Before Int., Excpt. Items & Tax",134.65,163.87,147.94,107.76,82.3,-36.14,-5.09,29.77,20.76,42.86,64.63,43.29,57.07,40.75,37.23,44.62,41.03,59.25,64.18,65.15,56.72,52.41,79.59,50.08,48.14,44.97,38.36,32.2,44.66,24.44,38.83,36.08,32.51,45.93,51.11,48.07,60.25,33.97,40.4,32.55,65.87,38.29,38.28,28.98,64.07,28.46,34.81,83.37,103.6,101.04
Interest,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.06,0.06,--,0.06,0.07,0.06,0.07,0.06,0.05,0.05,0.06,0.06,0.17,0.01,0.01,0.01,--,--,--,--,--,--,--,--,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.11,-0.12,0.12,1.37,0.0,1.06,0.0,0.0,0.0,0.03,0.0
