Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1138.33,939.92,999.38,1011.81,1385.51,1158.68,1062.33,1017.94,1070.19,984.85,1039.68,963.46,1054.85,1168.61,1022.94,815.93,975.81,859.09,830.71,720.12,774.65,610.66,--,--,845.12,27.21,11.53,17.6,128.52,42.53,33.88,34.41,125.37,36.17,23.98,4.46,42.75,81.97,27.95,46.52,8.43,2.46,90.97,--,70.64,90.53,101.18,104.43,121.68,117.15
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.88,1.06,0.15,7.14,1.57,0.42,3.1,0.21,0.23,1.72,5.02,--,12.97,13.06,5.18,58.67,0.84
Total Income From Operations,1138.33,939.92,999.38,1011.81,1385.51,1158.68,1062.33,1017.94,1070.19,984.85,1039.68,963.46,1054.85,1168.61,1022.94,815.93,975.81,859.09,830.71,720.12,774.65,610.66,--,--,845.12,27.21,11.53,17.6,128.52,42.53,33.88,34.41,125.37,37.05,25.04,4.6,49.89,83.53,28.37,49.62,8.64,2.69,92.69,5.02,70.64,103.5,114.25,109.61,180.35,117.99
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,191.42,196.54,195.99,175.78,175.82,189.06,189.2,169.2,172.55,168.44,168.57,162.84,146.63,132.8,131.45,109.03,97.92,99.38,107.69,102.12,110.61,106.42,0.03,0.1,118.88,3.17,2.52,2.08,0.03,0.08,4.17,1.03,3.55,1.44,1.12,1.07,2.12,1.29,1.31,4.07,1.45,0.24,0.12,0.35,1.84,41.7,35.19,41.67,44.18,43.9
Depreciation,37.42,33.0,33.11,33.46,37.64,32.71,32.09,32.46,34.14,31.66,30.53,28.44,28.64,26.82,26.06,24.91,24.75,22.13,23.83,20.18,22.62,23.29,0.06,0.09,8.08,0.28,0.23,0.23,0.11,0.22,0.21,0.2,0.17,0.17,0.17,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.07,2.19,2.36,2.75,3.4
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.37,0.39,--,1.28,1.88,1.45,1.56,1.0,1.62,0.91,1.83,1.2,2.7,0.66,2.6,1.22,0.71,1.24,0.87,0.64,0.29,0.46,1.23,25.78,38.58,25.57,36.51,33.81
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
