Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,17249.1,12925.36,12086.54,17094.98,17720.18,17375.9,16544.56,14744.8,18008.89,16054.44,19508.82,23162.55,16413.57,9939.29,8856.06,8166.46,8737.24,5879.93,4863.08,2903.06,8584.65,9146.67,9237.66,10147.77,9956.75,9865.83,12004.06,9520.94,9788.07,8587.17,7457.92,6694.13,6819.15,7263.39,7144.44,6442.94,5863.51,5083.93,5980.72,9051.43,8864.28,9413.76,10593.49,12984.95,13309.85,11355.9,13071.98,11521.52,12412.27,11560.63
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.74,3.3,3.61,5.96,6.14,4.31,1.72,2.0,9.96,3.48,0.54,4.49,4.25,4.43,13.21,9.14,6.53,0.82
Total Income From Operations,17249.1,12925.36,12086.54,17094.98,17720.18,17375.9,16544.56,14744.8,18008.89,16054.44,19508.82,23162.55,16413.57,9939.29,8856.06,8166.46,8737.24,5879.93,4863.08,2903.06,8584.65,9146.67,9237.66,10147.77,9956.75,9865.83,12004.06,9520.94,9788.07,8587.17,7457.92,6694.13,6827.89,7266.69,7148.05,6448.9,5869.65,5088.24,5982.44,9053.43,8874.24,9417.24,10594.03,12989.44,13314.1,11360.33,13085.19,11530.66,12418.8,11561.45
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,15458.21,12784.46,11638.58,15466.44,16156.87,15987.96,15397.78,12859.78,14963.91,14850.18,18842.33,18532.35,14590.33,9679.06,8106.9,7668.9,8407.25,5470.08,4451.86,1535.49,9341.04,8432.73,8543.23,9476.34,9479.99,8856.4,11068.39,9063.34,8796.55,7720.8,6288.83,6507.26,5749.33,6235.32,6732.23,5538.91,4856.37,4453.51,5546.11,7958.24,7515.82,8876.35,10485.81,12398.43,13301.15,10338.81,12497.03,10958.66,12359.65,10794.58
Purchase of Traded Goods,6.13,43.61,147.78,9.44,205.8,28.92,9.0,238.05,49.7,34.85,40.11,251.23,7.56,39.34,0.82,--,7.54,15.38,12.49,4.53,205.84,520.46,84.41,85.78,57.6,592.02,411.52,78.37,127.06,120.96,49.37,103.23,59.62,15.06,9.2,75.68,42.29,48.36,88.15,113.88,40.95,75.55,84.35,80.8,64.03,63.61,90.11,156.03,146.55,850.09
Increase/Decrease in Stocks,534.7,-631.88,468.95,483.85,-167.25,234.61,-1165.25,266.21,724.56,210.97,-187.38,230.5,-505.48,-674.01,104.45,-152.31,-606.58,-117.05,-563.04,394.61,712.4,-347.89,247.6,378.3,-75.58,487.22,-263.41,-558.13,40.43,-391.18,159.52,-415.47,253.14,184.93,-110.03,-223.01,169.58,212.78,317.12,-490.91,563.59,723.15,-246.94,281.01,-303.1,743.17,-425.24,-86.94,-146.24,-233.27
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,120.52,121.28,115.88,107.0,133.37,132.27,135.76,145.31,166.3,130.64,127.79,138.28,136.49,133.03,150.59,135.15,164.53,132.12,128.34,139.52,134.91,117.18,127.36,132.18,109.68,109.75,112.8,128.29,195.31,123.42,117.75,145.28,222.25,94.6,93.76,102.27,113.7,81.64,77.02,81.55,114.12,73.51,72.91,78.17,80.22,70.13,68.85,72.66,96.03,85.09
Depreciation,149.62,153.02,153.8,150.27,150.75,151.03,156.55,147.3,156.68,141.43,142.6,132.75,131.58,132.0,121.54,118.77,123.31,113.33,117.37,111.78,118.13,121.62,105.92,122.51,130.81,110.52,107.61,103.59,110.74,85.06,73.03,71.37,77.97,66.41,67.63,66.62,69.44,63.8,72.17,60.24,49.27,57.6,23.73,95.52,97.31,96.81,97.61,97.85,105.38,93.21
