Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,64.64,70.82,1217.11,909.11,43.63,49.4,1011.05,595.21,31.06,32.84,671.33,341.24,29.83,222.03,349.08,22.89,250.7,19.73,25.67,27.63,343.58,30.59,381.39,24.3,30.95,28.85,331.91,29.47,29.72,31.88,150.76,27.4,23.88,22.7,66.69,40.63,82.52,28.16,94.92,36.72,76.55,25.61,75.49,22.59,14.79,20.77,80.48,28.45,24.59,25.17
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,64.64,70.82,1217.11,909.11,43.63,49.4,1011.05,595.21,31.06,32.84,671.33,341.24,29.83,222.03,349.08,22.89,250.7,19.73,25.67,27.63,343.58,30.59,381.39,24.3,30.95,28.85,331.91,29.47,29.72,31.88,150.76,27.4,23.88,22.7,66.69,40.63,82.52,28.16,94.92,36.72,76.55,25.61,75.49,22.59,14.79,20.77,80.48,28.45,24.59,25.17
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,33.53,42.25,41.73,40.57,29.25,32.1,30.94,34.54,22.52,30.38,30.78,30.53,20.91,29.8,32.56,28.5,27.56,25.66,26.19,22.47,21.07,21.28,22.34,20.03,23.15,11.05,10.48,8.85,8.97,6.35,6.08,5.91,5.95,4.72,4.77,4.91,3.99,4.22,4.2,4.64,4.78,4.29,3.76,3.8,4.34,3.56,3.48,3.81,2.93,2.97
Depreciation,1.55,0.91,0.91,0.89,0.88,0.89,0.88,0.83,0.83,0.8,0.79,0.78,0.71,1.07,1.24,1.2,1.25,1.17,1.13,1.13,1.09,0.94,0.44,0.43,0.44,0.38,0.37,0.36,0.35,0.34,0.33,0.34,0.37,0.37,0.36,0.36,0.24,0.38,0.39,0.37,0.4,0.7,0.72,0.72,0.34,0.32,0.32,0.32,0.32,0.32
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,27.18,22.68,18.75,18.84,9.84,16.94,20.66,19.24,14.36,12.53,15.32,13.37,7.02,15.55,16.63,10.59,8.08,9.76,11.38,11.15,10.15,11.2,13.94,10.37,11.6,12.8,26.18,16.91,9.67,11.6,19.26,16.25,8.81,8.14,11.81,10.43,6.44,9.09,10.57,12.11,8.82,8.06,9.2,8.31,6.42,9.86,9.55,9.47,7.62,7.14
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2.38,4.98,1155.72,848.81,3.66,-0.53,958.57,540.6,-6.65,-10.87,624.44,296.56,1.19,175.61,298.65,-17.4,213.81,-16.86,-13.03,-7.12,311.27,-2.83,344.67,-6.53,-4.24,4.62,294.88,3.35,10.73,13.59,125.09,4.9,8.75,9.47,49.75,24.93,71.85,14.47,79.76,19.6,62.55,12.56,61.81,9.76,3.69,7.03,67.13,14.85,13.72,14.74
Other Income,9.28,9.57,10.03,8.63,10.64,7.9,8.02,8.06,20.45,17.0,18.09,15.6,19.32,49.6,18.32,17.93,17.09,26.94,13.96,10.31,9.49,8.94,9.63,7.24,7.7,6.5,7.89,5.29,3.09,3.08,3.31,3.0,2.99,2.68,2.75,2.68,2.32,2.27,2.18,2.36,3.01,2.73,2.73,2.95,3.24,3.65,2.8,3.12,2.82,2.74
"P/L Before Int., Excpt. Items & Tax",11.66,14.55,1165.75,857.44,14.3,7.37,966.59,548.66,13.8,6.13,642.53,312.16,20.51,225.21,316.97,0.53,230.9,10.08,0.93,3.19,320.76,6.11,354.3,0.71,3.46,11.12,302.77,8.64,13.82,16.67,128.4,7.9,11.74,12.15,52.5,27.61,74.17,16.74,81.94,21.96,65.56,15.29,64.54,12.71,6.93,10.68,69.93,17.97,16.54,17.48
Interest,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,11.66,14.55,1165.75,857.44,14.3,7.37,966.59,548.66,13.8,6.13,642.53,312.16,20.51,225.21,316.97,0.53,230.9,10.08,0.93,3.19,320.76,6.11,354.3,0.71,3.46,11.12,302.77,8.64,13.82,16.67,128.4,7.9,11.74,12.15,52.5,27.61,74.17,16.74,81.94,21.96,65.56,15.29,64.54,12.71,6.93,10.68,69.93,17.97,16.54,17.48
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.24,--,-7.24,--,-27.0,--
P/L Before Tax,11.66,14.55,1165.75,857.44,14.3,7.37,966.59,548.66,13.8,6.13,642.53,312.16,20.51,225.21,316.97,0.53,230.9,10.08,0.93,3.19,320.76,6.11,354.3,0.71,3.46,11.12,302.77,8.64,13.82,16.67,128.4,7.9,11.74,12.15,52.5,27.61,74.17,16.74,81.94,21.96,65.56,15.29,64.54,12.71,14.17,10.68,62.69,17.97,-10.46,17.48
Tax,4.09,3.86,258.18,224.4,6.48,2.98,212.25,145.15,4.34,1.2,157.45,79.11,3.64,56.71,78.48,0.16,62.2,1.68,0.29,2.15,2.61,2.92,9.27,0.22,1.65,3.44,11.18,2.55,3.39,5.64,12.42,4.0,5.39,5.83,11.81,10.95,6.69,6.54,10.08,8.37,21.76,1.16,4.51,4.74,3.48,5.33,6.33,6.86,6.82,6.35
P/L After Tax from Ordinary Activities,7.57,10.69,907.57,633.04,7.82,4.39,754.34,403.51,9.46,4.93,485.08,233.05,16.87,168.5,238.49,0.37,168.7,8.4,0.64,1.04,318.15,3.19,345.03,0.49,1.81,7.68,291.59,6.09,10.43,11.03,115.98,3.9,6.35,6.32,40.69,16.66,67.48,10.2,71.86,13.59,43.8,14.13,60.03,7.97,10.69,5.35,56.36,11.11,-17.28,11.13
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.12,--,--,--,--,--
Net Profit/(Loss) For the Period,7.57,10.69,907.57,633.04,7.82,4.39,754.34,403.51,9.46,4.93,485.08,233.05,16.87,168.5,238.49,0.37,168.7,8.4,0.64,1.04,318.15,3.19,345.03,0.49,1.81,7.68,291.59,6.09,10.43,11.03,115.98,3.9,6.35,6.32,40.69,16.66,67.48,10.2,71.86,13.59,43.8,14.13,60.03,7.97,10.57,5.35,56.36,11.11,-17.28,11.13
Equity Share Capital,159.6,159.53,159.53,159.53,159.41,159.26,159.26,159.26,159.26,159.14,159.14,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.57,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.05,0.1,5.7,4.0,0.05,0.03,4.7,2.5,0.1,0.03,3.0,14.6,1.1,10.6,15.0,0.02,10.6,0.5,0.04,0.1,20.0,0.2,21.7,--,0.1,0.5,18.3,0.4,0.7,0.7,7.3,0.2,0.4,0.4,2.6,1.0,4.2,0.6,4.5,0.9,2.8,0.9,3.8,0.5,0.7,0.3,3.5,0.7,-1.1,0.7
Diluted EPS,--,0.1,5.6,3.9,--,--,4.7,2.5,0.1,--,3.0,14.6,1.1,10.6,15.0,--,10.6,0.5,--,0.1,20.0,0.2,21.7,--,0.1,0.5,18.3,0.4,0.7,0.7,7.3,0.2,0.4,0.4,2.6,1.0,4.2,0.6,4.5,0.9,2.8,0.9,3.8,0.5,0.7,0.3,3.5,0.7,-1.1,0.7
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.63,6.63,6.63,6.52,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.65,41.65,41.65,40.98,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.29,9.29,9.29,9.39,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58.35,58.35,58.35,59.02,58.89,58.89,58.89,58.89,58.89,58.89,58.89,58.89
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
