headline,link,date_str,parsed_date_iso,sentiment_score
"Market Watchlist: Nifty eyes 25,000. 9 stocks to track for reversals",https://www.financialexpress.com/market/stock-insights-market-watchlist-nifty-eyes-25000-9-stocks-to-track-for-reversals-3832523/,2025-05-05T05:30:00+05:30,2025-05-05T00:00:00,0.4019
Why CLSA expects Zee Entertainment share price to double in 2 years? 4 reasons…,https://www.financialexpress.com/market/why-clsa-expects-zee-entertainment-share-price-to-double-in-2-years-4-reasons-3784138/,2025-03-21T16:17:40+05:30,2025-03-21T10:47:40,0.6124
Why Zee Entertainment promoters hiking stake is good news?,https://www.financialexpress.com/market/why-zee-entertainment-promoters-hiking-stake-is-good-news-3773423/,2025-03-10T18:05:30+05:30,2025-03-10T12:35:30,0.6908
"Punit Goenka’s wife, son buy 0.29% shares in Zee for Rs 27 crore",https://www.financialexpress.com/business/industry-punit-goenkas-wife-son-buy-0-29-shares-in-zee-for-rs-27-crore-3769931/,2025-03-06T22:46:26+05:30,2025-03-06T17:16:26,0.296
"Zee CEO reaffirms revenue, margin targets at AGM",https://www.financialexpress.com/business/industry-zee-ceo-reaffirms-revenue-margin-targets-at-agm-3679631/,2024-11-29T03:45:00+05:30,2024-11-28T22:15:00,0.0
Archana Anand steps down as ZEE5 Global’s chief business officer after nearly a decade of leadership,https://www.financialexpress.com/business/brandwagon-archana-anand-steps-down-as-zee5-globals-chief-business-officer-after-nearly-a-decade-of-leadership-3645421/,2024-10-21T12:03:50+05:30,2024-10-21T06:33:50,0.0
Zee Entertainment expands broadcast for DP World ILT20 Season 3,https://www.financialexpress.com/business/brandwagon-zee-entertainment-expands-broadcast-for-dp-world-ilt20-season-3-3621802/,2024-09-27T11:22:35+05:30,2024-09-27T05:52:35,0.4939
ZEE shares zoom 3% as NCLT approves recall of merger scheme with Sony Pictures,https://www.financialexpress.com/market/zee-shares-zoom-3-as-nclt-approves-recall-of-merger-scheme-with-sony-pictures-3609975/,2024-09-13T10:54:29+05:30,2024-09-13T05:24:29,0.5994
Subhash Chandra accuses SEBI chairperson Madhabi Puri Buch of bias and corruption,https://www.financialexpress.com/business/brandwagon-subhash-chandra-accuses-sebi-chairperson-madhabi-puri-buch-of-bias-and-corruption-3599363/,2024-09-02T19:26:42+05:30,2024-09-02T13:56:42,-0.4215
Zee Entertainment shares soar 15% after settlement agreement with Sony,https://www.financialexpress.com/market/zee-entertainment-shares-soar-15-after-settlement-agreement-with-sony-3593608/,2024-08-27T15:00:23+05:30,2024-08-27T09:30:23,0.802
Probe against Chandra: Sebi awaits HC green signal; hearing today,https://www.financialexpress.com/business/brandwagon-probe-against-chandra-sebi-awaits-hc-green-signal-hearing-today-3528646/,2024-06-19T10:15:00+05:30,2024-06-19T04:45:00,0.0772
Sony challenges Zee’s plea in NCLT,https://www.financialexpress.com/business/industry-sony-challenges-zees-plea-in-nclt-3411018/,2024-03-02T05:00:00+05:30,2024-03-01T23:30:00,0.0772
"Chandra not cooperating, Sebi tells SAT",https://www.financialexpress.com/business/industry-chandra-not-cooperating-sebi-tells-sat-3405943/,2024-02-27T06:15:00+05:30,2024-02-27T00:45:00,0.0
Zee forms panel to shore up investor confidence,https://www.financialexpress.com/business/industry-zee-forms-panel-to-shore-up-investor-confidence-3403842/,2024-02-24T02:00:00+05:30,2024-02-23T20:30:00,0.5106
"Zee Board forms advisory panel to ‘review’ market rumours, curb ‘erosion of investor wealth’",https://www.financialexpress.com/business/brandwagon-zee-board-forms-advisory-panel-to-review-market-rumours-that-led-to-erosion-of-investor-wealth-bkg-3403847/,2024-02-23T22:33:29+05:30,2024-02-23T17:03:29,0.0
Zee-Sony Merger: NCLT Mumbai agrees to hear Zee’s plea seeking implementation of mega media deal,https://www.financialexpress.com/business/brandwagon/zee-sony-merger-nclt-mumbai-to-agrees-to-hear-zees-plea-seeking-implementation-of-mega-media-deal-bkg/3385567/,2024-02-06T12:24:08+05:30,2024-02-06T06:54:08,0.2023
Will continue to vigorously arbitrate against Zee: Sony,https://www.financialexpress.com/business/industry-will-continue-to-vigorously-arbitrate-against-zee-sony-3385186/,2024-02-06T01:10:00+05:30,2024-02-05T19:40:00,0.128
Zee vs Sony: Can one party force the other into a merger?,https://www.financialexpress.com/business/industry-zee-vs-sony-can-one-party-force-the-other-into-a-merger-3378232/,2024-01-30T02:00:00+05:30,2024-01-29T20:30:00,0.4019
A game of bluff scuttled Sony-Zee’s plans to create $10 billion media giant,https://www.financialexpress.com/business/industry-a-game-of-bluff-scuttled-sony-zees-plans-to-create-10-billion-media-giant-3374566/,2024-01-25T10:20:35+05:30,2024-01-25T04:50:35,0.2732
Zee moves NCLT against Sony Pictures Networks’ termination of $10-billion merger,https://www.financialexpress.com/business/brandwagon/zee-entertainment-enterprises-moves-nclt-against-sony-pictures-networks-termination-of-10-billion-merger-bkg/3374151/,2024-01-24T18:40:04+05:30,2024-01-24T13:10:04,0.0
Sony sends termination letter to Zee over India merger,https://www.financialexpress.com/business/industry-sony-sends-termination-letter-to-zee-over-india-merger-3371158/,2024-01-22T10:10:29+05:30,2024-01-22T04:40:29,0.0
"‘We are evaluating next steps,’ says Zee as Sony calls off $10 bn mega media merger",https://www.financialexpress.com/business/brandwagon/sony-sends-termination-letter-to-zee-over-10-bn-india-merger-says-bloomberg-bkg/3371104/,2024-01-22T14:16:24+05:30,2024-01-22T08:46:24,0.0
"Unaware of Sony board meet, says Zee; Reiterates commitment to mega-merger",https://www.financialexpress.com/business/industry-unaware-of-sony-board-meet-says-zee-reiterates-commitment-to-mega-merger-3369873/,2024-01-20T05:30:00+05:30,2024-01-20T00:00:00,0.2023
Sony is planning to call off $10 billion merger with Zee,https://www.financialexpress.com/business/industry-sony-is-planning-to-call-off-10-billion-merger-with-zee-3358804/,2024-01-08T16:34:10+05:30,2024-01-08T11:04:10,0.0
Sony to stay put! Fresh lifeline for Zee as the merger saga continues…,https://www.financialexpress.com/business/brandwagon/big-relief-for-zeel-sony-pictures-agrees-to-discuss-merger-deadline-extension-bkg/3343772/,2023-12-20T22:35:19+05:30,2023-12-20T17:05:19,0.3802
