Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2004.2,1836.5,1871.0,2000.65,2029.07,1914.2,2299.37,1832.35,1934.22,1931.21,1893.24,1663.24,2113.26,1964.82,1823.67,1609.39,1820.63,2089.24,1580.48,1112.49,1724.56,1852.89,1851.65,1789.89,1687.3,1930.18,1677.12,1563.26,1491.48,1552.94,1351.47,1302.57,1198.9,1275.85,1275.08,1178.54,1082.25,1132.47,1021.59,970.23,913.94,905.42,817.68,789.14,748.47,850.38,769.09,707.73,686.68,644.82
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,2004.2,1836.5,1871.0,2000.65,2029.07,1914.2,2299.37,1832.35,1934.22,1931.21,1893.24,1663.24,2113.26,1964.82,1823.67,1609.39,1820.63,2089.24,1580.48,1112.49,1724.56,1852.89,1851.65,1789.89,1687.3,1930.18,1677.12,1563.26,1491.48,1552.94,1351.47,1302.57,1198.9,1275.85,1275.08,1178.54,1082.25,1132.47,1021.59,970.23,913.94,905.42,817.68,789.14,748.47,850.38,769.09,707.73,686.68,644.82
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,1046.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,193.7,205.5,192.1,196.73,229.85,204.04,223.11,222.45,178.85,162.24,183.75,165.34,177.19,170.92,163.12,179.77,184.7,174.48,159.02,161.21,124.89,164.89,168.16,158.98,165.91,133.38,122.77,119.8,117.34,78.15,74.01,81.91,78.15,75.35,78.15,65.41,73.12,78.7,72.91,85.91,78.83,67.11,65.6,70.09,68.9,53.1,51.05,50.78,49.9,46.74
Depreciation,50.8,52.6,55.5,55.33,56.25,56.21,55.79,54.42,54.12,51.9,44.01,41.7,29.14,25.32,27.86,28.32,30.99,32.9,37.06,44.71,51.69,42.39,34.95,48.61,36.75,40.96,41.09,40.14,36.77,29.53,23.55,21.09,20.93,19.19,18.64,18.35,14.04,16.2,15.04,14.65,14.78,14.52,14.24,14.43,12.43,10.09,5.69,5.62,8.26,6.11
