Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3027.07,2509.88,2272.95,2636.35,3007.88,2449.1,2308.68,2368.54,2598.2,2310.73,2086.58,2205.98,2557.08,1945.12,1928.53,1342.08,2084.59,1843.77,1374.75,1053.88,1430.42,1373.25,1270.82,1436.79,1530.88,1410.33,1316.0,1345.68,1471.26,1278.13,1055.06,1161.57,1282.72,1102.51,878.01,1184.44,1191.57,997.48,769.51,1270.24,1143.67,1053.49,751.59,1256.17,990.7,961.98,695.98,1038.04,903.73,805.81
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.72,4.67,4.69,8.91,4.16,3.23,7.71,8.03,12.16,7.78,20.86,14.53,12.54,9.14,14.92,13.93,9.01
Total Income From Operations,3027.07,2509.88,2272.95,2636.35,3007.88,2449.1,2308.68,2368.54,2598.2,2310.73,2086.58,2205.98,2557.08,1945.12,1928.53,1342.08,2084.59,1843.77,1374.75,1053.88,1430.42,1373.25,1270.82,1436.79,1530.88,1410.33,1316.0,1345.68,1471.26,1278.13,1055.06,1161.57,1282.72,1107.24,882.68,1189.13,1200.48,1001.63,772.74,1277.95,1151.7,1065.65,759.37,1277.03,1005.23,974.52,705.12,1052.96,917.66,814.82
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1783.7,1826.92,1643.87,1776.47,1763.19,1705.22,1602.11,1688.72,1651.21,1617.5,1597.76,1558.13,1787.64,1317.5,1326.41,997.38,1209.9,1078.12,903.12,573.22,879.48,953.22,877.62,995.68,947.17,956.56,959.57,881.36,826.5,809.45,734.87,756.57,795.57,683.86,620.65,732.42,679.27,626.99,610.72,636.31,743.83,676.38,575.83,671.48,709.11,603.81,578.0,628.66,569.25,479.2
Purchase of Traded Goods,64.91,30.25,23.39,16.97,20.01,22.37,31.64,30.97,31.7,27.19,37.39,32.53,37.66,38.78,30.83,29.23,27.18,49.38,39.31,7.67,11.9,9.28,14.26,11.85,49.12,7.2,16.52,11.4,42.29,26.78,29.68,21.91,27.32,26.87,21.06,32.55,15.93,14.86,22.55,48.19,36.92,46.9,37.17,65.43,29.28,42.84,26.64,54.88,33.07,19.67
Increase/Decrease in Stocks,284.56,-128.24,-178.67,2.32,243.03,-87.12,-98.06,-63.69,45.47,1.62,-33.01,31.75,18.55,-33.9,-36.52,-160.4,37.33,33.52,-93.81,173.49,-43.26,-73.48,-53.49,-4.91,64.84,9.55,-113.04,29.51,76.91,12.39,-67.18,15.38,-4.23,-14.47,-96.34,-6.94,73.62,-4.65,-139.15,135.67,-41.34,7.37,-101.79,136.58,-38.69,-9.85,-147.38,9.84,-1.86,38.76
Power & Fuel,84.28,--,--,--,--,--,--,79.28,--,69.85,65.86,56.47,61.47,51.0,--,44.35,54.8,--,53.53,34.88,55.08,54.13,51.93,54.94,54.45,53.05,49.07,48.9,47.71,46.72,41.42,40.75,--,--,--,--,--,--,36.69,36.31,40.7,36.94,32.44,35.11,34.9,34.42,34.91,37.01,36.34,33.8
Employees Cost,130.37,114.82,119.53,120.96,122.75,109.58,105.59,102.98,99.34,95.69,87.81,90.79,90.06,87.7,86.41,80.13,92.77,80.94,72.53,63.11,73.81,68.08,68.3,65.29,71.69,62.49,59.57,59.79,70.28,59.64,57.78,53.58,54.92,54.08,50.69,51.35,61.45,44.57,42.05,52.52,39.83,38.69,36.46,43.02,34.57,33.67,32.09,39.8,30.72,28.57
Depreciation,91.35,91.29,89.94,86.03,77.17,77.24,71.92,72.05,72.1,64.76,64.85,61.68,58.82,57.47,57.13,56.1,54.79,54.92,52.3,50.77,52.86,51.54,51.73,49.54,48.13,45.48,47.25,42.67,41.37,42.76,42.44,40.59,41.18,38.68,37.39,37.04,37.51,33.57,33.49,35.53,35.26,33.33,34.83,27.48,25.64,24.69,23.72,24.43,19.7,19.0
