Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3187.55,3001.67,2847.41,2691.4,1630.9,1669.41,1669.37,1544.53,1483.48,1307.23,1224.77,1102.08,1035.01,928.65,846.99,764.83,684.66,642.63,596.18,556.14,566.14,544.88,501.71,495.4,516.27,487.98,493.63,461.99,438.01,430.01,437.49,427.24,430.55,462.63,422.49,417.3,380.77,383.1,347.75,335.52,326.73,324.0,301.06,290.71,307.81,304.13,307.93,264.26,256.35,255.72
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,3187.55,3001.67,2847.41,2691.4,1630.9,1669.41,1669.37,1544.53,1483.48,1307.23,1224.77,1102.08,1035.01,928.65,846.99,764.83,684.66,642.63,596.18,556.14,566.14,544.88,501.71,495.4,516.27,487.98,493.63,461.99,438.01,430.01,437.49,427.24,430.55,462.63,422.49,417.3,380.77,383.1,347.75,335.52,326.73,324.0,301.06,290.71,307.81,304.13,307.93,264.26,256.35,255.72
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,1271.41,1266.47,2050.86,1973.89,1156.52,1142.98,1123.01,1010.82,935.28,883.9,775.86,695.53,656.13,577.0,510.98,477.88,407.12,369.96,326.51,305.73,294.43,290.59,267.95,249.94,246.85,244.36,231.83,226.08,210.32,225.3,223.9,214.55,217.5,224.15,213.15,213.47,185.02,180.6,175.28,155.34,160.53,172.42,154.9,145.45,147.66,146.14,139.97,124.4,125.67,126.77
Depreciation,47.08,52.15,41.12,35.85,41.4,41.28,40.42,39.27,38.65,34.17,33.22,28.45,25.83,21.87,19.78,16.27,15.55,14.04,13.91,13.18,13.65,14.03,14.11,13.73,11.43,11.35,11.39,11.72,12.28,12.82,13.41,15.27,15.02,15.38,15.13,15.44,15.1,15.3,14.48,13.7,12.95,12.66,11.99,11.56,13.69,14.67,15.13,14.93,15.38,14.65
