Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3413.57,3291.75,3298.13,3168.2,2979.22,2948.97,3043.23,2921.18,2862.74,2711.07,2886.37,2803.08,2576.43,2406.12,2432.32,1897.76,2279.03,2212.48,1965.13,1066.54,1523.63,1708.57,1645.31,1703.6,1717.45,1673.41,1718.16,1674.15,1648.53,1549.93,1511.82,1451.07,1436.87,1371.0,1404.68,1446.63,1382.51,1320.74,1347.97,1407.44,1417.24,1354.99,1369.16,1400.86,1395.8,1375.49,1263.41,1269.46,1297.99,1194.58
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.82,11.34,9.14,9.18,8.9,7.14,8.93,11.49,16.41,10.68,12.48,9.84,12.16,10.34,17.61,10.56,12.65,7.09
Total Income From Operations,3413.57,3291.75,3298.13,3168.2,2979.22,2948.97,3043.23,2921.18,2862.74,2711.07,2886.37,2803.08,2576.43,2406.12,2432.32,1897.76,2279.03,2212.48,1965.13,1066.54,1523.63,1708.57,1645.31,1703.6,1717.45,1673.41,1718.16,1674.15,1648.53,1549.93,1511.82,1451.07,1450.69,1382.34,1413.82,1455.81,1391.41,1327.88,1356.9,1418.93,1433.65,1365.67,1381.64,1410.7,1407.96,1385.83,1281.02,1280.02,1310.64,1201.67
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2175.36,2116.52,2116.06,1910.89,1759.64,1690.89,1727.35,1745.75,1661.19,1650.35,2001.74,2037.46,1768.47,1513.54,1616.78,1288.11,1445.4,1219.79,1048.59,443.51,883.28,1023.06,958.92,950.71,1007.91,1172.08,1096.08,997.57,941.45,950.24,808.84,949.8,894.47,810.46,831.38,772.57,705.0,738.84,775.99,733.95,799.37,813.89,816.57,829.15,925.58,814.29,870.13,841.39,817.98,820.16
Purchase of Traded Goods,1.28,0.88,3.58,3.26,0.61,2.81,1.2,1.52,1.43,1.09,2.93,4.45,2.23,0.99,1.93,2.41,3.2,1.58,4.91,1.05,2.7,5.69,5.23,7.58,8.13,13.61,19.16,20.02,18.83,18.74,10.66,11.65,30.57,34.02,37.44,40.52,42.57,44.17,26.22,25.19,26.07,27.82,28.68,37.2,30.0,34.09,26.73,26.26,16.78,22.76
Increase/Decrease in Stocks,-43.9,-39.06,-56.86,6.02,-41.26,36.86,-3.75,-25.66,52.05,121.93,-53.56,-125.41,-50.14,77.34,-82.85,-126.69,-122.7,-14.86,-4.25,204.21,-38.71,-47.32,11.42,89.19,36.82,-184.01,-57.57,10.51,47.92,-58.57,100.29,3.68,-13.08,-31.03,-52.53,20.49,37.33,-48.91,-43.14,52.4,16.47,-26.52,7.2,59.12,-32.01,56.74,-88.45,-37.51,39.77,-16.9
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,222.02,213.73,217.39,193.39,210.89,213.86,215.45,193.38,211.25,180.72,163.78,169.61,168.97,170.06,169.98,175.25,180.57,178.45,158.88,138.7,130.3,134.02,112.22,124.0,118.61,131.41,131.68,110.25,106.25,105.55,105.15,96.16,98.85,99.77,94.8,90.43,90.1,90.99,91.65,94.43,96.85,89.56,83.29,80.15,69.25,78.33,75.0,66.49,76.59,73.51
Depreciation,152.21,141.41,136.99,131.65,135.69,127.3,124.45,120.92,125.3,117.46,115.11,111.38,109.54,108.55,120.6,96.45,89.87,87.27,83.91,72.97,69.25,64.76,61.94,59.45,45.93,43.43,43.54,41.4,41.19,40.52,40.62,39.34,45.76,34.85,31.44,29.96,28.3,26.21,22.8,23.11,22.22,23.2,21.42,21.02,20.64,20.36,20.03,21.61,19.51,19.92
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,664.21,656.06,651.55,673.11,654.54,587.5,645.6,619.74,566.24,520.38,565.62,552.75,501.58,511.95,510.21,393.15,517.24,501.69,466.47,179.89,356.13,411.96,386.68,371.45,379.91,400.96,372.07,361.73,334.6,342.18,305.6,335.82,301.19,318.62,317.39,346.35,330.18,305.92,315.39,295.98,315.26,290.29,283.68,277.06,259.49,248.12,232.19,232.68,220.23,200.36
"P/L Before Other Inc. , Int., Excpt. Items & Tax",242.39,202.21,229.42,249.88,259.11,289.75,332.93,265.53,245.28,119.14,90.75,52.84,75.78,23.69,95.67,69.08,165.45,238.56,206.62,26.21,120.68,116.4,108.9,101.22,120.14,95.93,113.2,132.67,158.29,151.27,140.66,14.62,92.93,115.65,153.9,155.49,157.93,170.66,167.99,193.87,157.41,147.43,140.8,107.0,135.01,133.9,145.39,129.1,119.78,81.86
Other Income,4.35,3.24,19.72,6.04,2.95,3.45,3.7,16.17,2.23,2.93,30.74,2.76,4.57,18.87,2.61,3.85,3.12,9.96,4.22,17.62,6.45,5.67,17.09,14.83,32.38,6.4,12.21,5.6,9.22,8.65,8.4,31.43,5.0,23.84,5.29,6.89,6.14,12.02,19.89,8.12,6.2,4.67,15.61,2.78,3.99,3.98,11.26,2.77,3.98,3.37
