Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,125.54,119.7,126.51,114.54,102.17,97.54,90.04,82.92,88.88,81.04,73.04,70.43,68.48,67.59,61.07,59.56,58.83,45.6,42.11,40.6,40.37,36.6,42.31,44.16,45.14,48.85,48.08,47.38,40.53,42.9,39.95,38.94,34.64,32.76,49.09,45.22,80.84,98.3,92.82,106.48,169.17,171.65,165.81,153.95,149.01,143.41,131.86,120.31,131.69,134.67
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.71,9.2,--,--,0.03,0.2,0.98,1.01,0.94,1.71,1.11,0.51,0.66,3.56,3.48,0.5
Total Income From Operations,125.54,119.7,126.51,114.54,102.17,97.54,90.04,82.92,88.88,81.04,73.04,70.43,68.48,67.59,61.07,59.56,58.83,45.6,42.11,40.6,40.37,36.6,42.31,44.16,45.14,48.85,48.08,47.38,40.53,42.9,39.95,38.94,34.64,32.92,49.8,54.42,80.84,98.3,92.85,106.68,170.15,172.66,166.75,155.66,150.12,143.92,132.52,123.87,135.17,135.17
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,86.54,79.9,86.99,81.87,67.42,62.78,64.04,59.93,58.83,50.5,53.71,49.55,49.31,45.15,48.97,44.63,41.75,33.28,35.94,30.23,31.31,30.81,31.84,29.68,32.61,34.15,35.16,32.61,28.59,30.16,29.09,25.83,23.05,26.17,25.63,23.08,53.08,56.74,53.89,51.25,93.19,100.63,92.88,90.24,86.38,84.05,78.1,76.72,77.38,82.98
Depreciation,3.42,2.37,3.97,3.98,3.34,2.96,2.86,2.64,2.8,2.95,3.73,3.55,3.65,3.1,2.98,2.69,2.43,3.15,2.64,2.57,2.42,2.81,2.94,2.96,2.88,2.79,3.51,2.9,2.65,2.78,2.85,2.91,2.97,2.97,3.23,2.87,3.14,3.09,3.16,5.5,7.67,6.61,6.36,6.38,6.61,6.58,6.32,6.15,5.61,5.58
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,10.76,43.42,17.48,10.77,17.04,18.19,12.62,13.59,13.87,11.0,17.04,11.78,14.01,8.14,4.83,7.82,9.43,6.74,5.88,6.43,6.5,8.07,10.92,10.93,12.99,8.35,7.04,9.61,8.68,8.47,8.03,7.98,6.92,8.81,15.63,12.17,31.9,36.0,35.77,37.7,49.41,60.35,52.47,48.68,44.15,41.44,45.47,45.82,47.36,47.74
"P/L Before Other Inc. , Int., Excpt. Items & Tax",24.82,-5.99,18.07,17.92,14.37,13.61,10.52,6.76,13.38,16.59,-1.44,5.55,1.51,11.2,4.29,4.42,5.22,2.43,-2.35,1.37,0.14,-5.09,-3.39,0.59,-3.34,3.56,2.37,2.26,0.61,1.49,-0.02,2.22,1.7,-5.03,5.31,16.3,-7.28,2.47,0.03,12.23,19.88,5.07,15.04,10.36,12.98,11.85,2.63,-4.82,4.82,-1.13
Other Income,24.44,4.6,56.47,2.97,23.55,8.45,38.29,1.81,29.09,5.66,35.15,3.47,30.25,8.49,28.91,5.89,3.6,20.12,4.09,7.06,15.49,12.69,16.69,3.99,4.65,12.93,7.93,9.08,3.13,7.74,3.27,9.09,2.38,3.75,2.15,2.98,5.03,2.13,3.78,5.53,0.21,4.24,12.0,6.66,6.27,1.58,1.44,16.61,3.11,24.86
"P/L Before Int., Excpt. Items & Tax",49.26,-1.39,74.54,20.89,37.92,22.06,48.81,8.57,42.47,22.25,33.71,9.02,31.76,19.69,33.2,10.31,8.82,22.55,1.74,8.43,15.63,7.6,13.3,4.58,1.31,16.49,10.3,11.34,3.74,9.23,3.25,11.31,4.08,-1.28,7.46,19.28,-2.25,4.6,3.81,17.76,20.09,9.31,27.04,17.02,19.25,13.43,4.07,11.79,7.93,23.73
Interest,0.25,1.0,1.33,1.36,0.56,--,0.04,0.08,0.09,0.06,0.12,0.17,0.11,0.1,0.23,0.1,0.25,0.09,0.12,0.12,0.14,0.07,0.14,0.1,0.09,0.04,0.06,0.08,0.07,0.05,0.04,0.03,0.06,0.06,0.02,0.03,0.11,0.02,0.04,0.07,0.02,0.07,0.1,0.08,0.05,0.12,0.06,0.04,0.08,0.04
P/L Before Exceptional Items & Tax,49.01,-2.39,73.21,19.53,37.36,22.06,48.77,8.49,42.38,22.19,33.59,8.85,31.65,19.59,32.97,10.21,8.57,22.46,1.62,8.31,15.49,7.53,13.16,4.48,1.22,16.45,10.24,11.26,3.67,9.18,3.21,11.28,4.02,-1.34,7.44,19.25,-2.36,4.58,3.77,17.69,20.07,9.24,26.94,16.94,19.2,13.31,4.01,11.75,7.85,23.69
Exceptional Items,--,--,--,--,--,--,--,--,19.77,7.61,36.9,-5.64,-6.83,1.34,4.83,--,--,--,-7.0,--,-0.31,-4.53,-1.99,--,--,--,--,--,--,--,--,--,-3.4,--,--,--,-0.63,0.05,-0.59,-1.83,-0.57,5.51,0.01,--,-15.55,--,--,--,--,--
P/L Before Tax,49.01,-2.39,73.21,19.53,37.36,22.06,48.77,8.49,62.15,29.8,70.49,3.21,24.82,20.93,37.8,10.21,8.57,22.46,-5.38,8.31,15.18,3.0,11.17,4.48,1.22,16.45,10.24,11.26,3.67,9.18,3.21,11.28,0.62,-1.34,7.44,19.25,-2.99,4.63,3.18,15.86,19.5,14.75,26.95,16.94,3.65,13.31,4.01,11.75,7.85,23.69
Tax,5.46,-1.04,9.2,5.16,0.06,5.63,3.63,-5.66,10.04,10.72,9.41,3.34,4.76,5.41,3.68,4.91,3.03,5.33,-1.07,10.21,3.13,0.15,1.71,1.39,-0.71,3.75,3.1,2.5,5.27,2.76,1.06,2.51,-5.21,-0.85,2.66,4.11,-0.69,1.67,1.27,5.26,-1.36,2.76,4.23,5.27,3.91,3.97,1.79,3.25,-1.18,4.4
P/L After Tax from Ordinary Activities,43.55,-1.35,64.01,14.37,37.3,16.43,45.14,14.15,52.11,19.08,61.08,-0.13,20.06,15.52,34.12,5.3,5.54,17.13,-4.31,-1.9,12.05,2.85,9.46,3.09,1.93,12.7,7.14,8.76,-1.6,6.42,2.15,8.77,5.83,-0.49,4.78,15.14,-2.3,2.96,1.91,10.6,20.86,11.99,22.72,11.67,-0.26,9.34,2.22,8.5,9.03,19.29
