Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4106.1,4534.71,4035.56,3991.74,3186.93,3312.48,2890.72,2536.43,2077.21,2171.51,1833.61,1652.86,1185.26,1347.76,1020.42,327.29,773.68,725.4,452.12,96.33,722.78,869.7,818.01,767.19,668.67,656.47,615.92,590.61,528.72,521.32,522.08,499.16,454.12,430.21,435.12,391.47,369.94,374.44,375.66,341.54,322.07,336.64,349.79,314.8,298.01,274.43,267.1,241.45,210.89,245.05
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.5,13.43,9.48,11.52,9.18,10.03,8.25,10.36,9.8,15.43,7.2,13.8,8.0,13.04,10.95,18.7,12.62
Total Income From Operations,4106.1,4534.71,4035.56,3991.74,3186.93,3312.48,2890.72,2536.43,2077.21,2171.51,1833.61,1652.86,1185.26,1347.76,1020.42,327.29,773.68,725.4,452.12,96.33,722.78,869.7,818.01,767.19,668.67,656.47,615.92,590.61,528.72,521.32,522.08,499.16,454.12,440.71,448.54,400.95,381.46,383.62,385.69,349.79,332.43,346.44,365.22,322.0,311.81,282.43,280.14,252.4,229.59,257.67
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.07,0.01,--,--,0.13,0.28,0.1,0.11,0.25,0.43,0.28,0.42,0.15,0.17,0.33,0.26,0.35,0.47
Purchase of Traded Goods,2594.3,2332.82,2662.99,2126.97,1966.64,1751.29,1741.29,1252.47,1121.02,1276.36,1507.69,822.88,745.83,692.52,629.59,260.29,487.02,227.54,121.43,18.87,433.71,431.17,464.75,352.3,408.35,381.64,367.21,221.61,295.96,284.1,259.02,214.7,213.14,183.94,279.18,180.76,205.29,172.2,214.6,144.35,166.71,152.09,216.36,138.74,179.65,125.9,169.27,114.68,121.91,140.22
Increase/Decrease in Stocks,-238.64,174.56,-410.87,19.42,-222.96,39.09,-141.64,154.5,108.82,-90.24,-545.79,14.86,-142.31,-35.31,-140.92,-108.32,-124.72,88.96,145.86,64.66,-46.73,-1.81,-38.01,8.36,-56.88,-73.32,-64.03,47.77,-33.18,-3.96,-8.57,9.68,19.5,8.47,-59.2,1.62,-9.1,0.3,-20.48,13.49,8.09,11.69,-23.19,17.25,-8.35,6.66,-21.67,3.53,1.68,-13.64
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,307.28,301.04,288.01,304.57,297.81,244.13,210.58,185.41,156.9,159.96,148.1,115.12,100.2,84.74,76.23,76.28,68.22,68.54,57.42,60.83,75.81,80.48,82.64,74.17,67.53,65.45,61.38,58.1,53.22,50.28,51.55,47.5,43.51,43.51,40.45,38.58,34.33,34.69,31.19,32.3,35.73,29.63,30.73,27.89,26.28,22.09,21.69,20.76,18.13,18.61
Depreciation,263.09,239.34,191.5,175.93,202.65,157.54,144.84,133.49,128.1,110.62,104.3,120.19,80.89,73.35,66.61,62.22,61.7,57.81,57.82,58.54,61.16,57.9,58.49,53.58,13.54,11.57,10.83,10.52,11.11,10.5,10.1,10.0,10.12,9.89,9.05,8.55,9.53,8.92,8.56,8.25,9.71,9.01,9.6,11.51,7.04,5.04,4.89,4.42,4.37,4.16
