Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,686.81,727.71,705.33,663.83,655.93,634.53,643.46,659.25,628.28,634.2,610.32,600.38,579.71,596.4,550.54,464.92,503.45,488.27,423.76,233.87,356.31,408.53,433.92,424.3,447.61,457.95,436.32,410.03,439.11,405.6,385.53,321.13,370.58,329.43,351.03,331.73,343.37,328.84,324.93,283.85,293.28,285.57,304.07,268.87,292.79,266.77,298.93,269.15,271.42,254.83
Other Operating Income,12.38,10.07,11.8,9.65,12.73,8.31,10.7,8.27,13.35,9.04,8.03,6.26,5.72,5.44,7.65,4.85,5.97,6.17,6.57,4.22,9.22,6.42,6.13,6.36,12.43,6.18,6.29,5.41,10.22,5.85,3.92,4.87,11.6,4.03,4.26,3.02,6.14,3.75,4.04,4.36,5.87,3.71,3.91,3.41,8.32,3.16,5.02,4.46,10.42,3.3
Total Income From Operations,699.19,737.78,717.13,673.48,668.66,642.84,654.16,667.52,641.63,643.24,618.35,606.64,585.43,601.84,558.19,469.77,509.42,494.44,430.33,238.09,365.53,414.95,440.05,430.66,460.04,464.13,442.61,415.44,449.33,411.45,389.45,326.0,382.18,333.46,355.29,334.75,349.51,332.59,328.97,288.21,299.15,289.28,307.98,272.28,301.11,269.93,303.95,273.61,281.84,258.13
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,291.34,310.34,294.01,262.5,255.51,245.03,261.88,267.5,253.23,245.56,255.4,244.87,239.73,239.78,225.99,187.01,202.85,188.06,142.47,66.56,142.05,149.02,166.16,169.5,176.24,189.45,173.9,159.45,157.03,159.7,137.55,125.34,131.13,121.87,132.26,126.81,115.93,134.17,126.61,111.9,103.9,117.51,121.9,109.53,112.49,111.27,120.36,114.97,102.87,88.18
Purchase of Traded Goods,30.21,23.93,33.3,22.96,22.25,16.62,24.63,27.57,18.16,20.06,17.74,15.86,25.8,19.75,9.07,18.94,13.62,18.12,11.26,10.04,11.28,12.3,21.54,17.48,20.35,22.0,18.62,18.55,17.39,14.27,12.15,27.11,20.83,18.01,25.09,17.88,29.08,17.64,14.77,14.62,27.0,13.15,14.91,7.06,12.56,19.88,19.49,10.58,12.63,15.33
Increase/Decrease in Stocks,-9.61,-10.47,-13.94,3.51,11.59,9.54,-12.36,-5.21,9.11,9.11,-16.19,-4.78,-22.03,4.97,-3.11,-14.47,-5.84,-0.77,28.71,33.79,-23.11,8.29,-7.27,-7.51,-8.49,-5.12,-5.58,-7.35,10.64,-2.39,20.71,-15.18,13.8,-9.23,-3.23,-0.14,6.04,-8.56,5.27,-9.71,-4.55,-11.83,-1.47,1.71,8.82,-13.91,0.71,-4.12,8.14,11.78
Power & Fuel,61.34,58.9,58.03,56.9,53.54,55.19,59.33,62.7,59.83,55.34,56.61,57.72,46.78,58.94,54.11,50.6,57.26,49.9,38.98,20.97,45.61,42.88,45.42,46.95,46.48,53.39,48.54,44.49,46.45,41.65,36.53,37.74,34.51,33.98,30.48,30.84,30.18,28.95,28.22,33.52,31.41,31.06,29.27,30.65,32.01,31.13,26.92,28.09,28.84,29.56
Employees Cost,71.14,77.06,72.84,69.27,66.66,62.85,64.67,64.2,51.12,63.38,62.2,60.2,45.89,57.46,57.83,53.68,48.57,53.13,48.32,46.15,41.02,52.66,52.74,49.47,43.91,43.1,47.49,47.62,44.31,45.65,42.66,41.58,37.37,39.49,38.59,37.82,32.94,37.76,37.23,14.64,34.21,33.2,30.64,31.54,32.44,30.99,32.47,29.95,28.71,27.91
Depreciation,20.58,20.37,20.06,19.62,19.14,18.2,18.04,17.27,23.3,17.17,17.2,16.82,16.08,16.21,16.73,16.02,16.19,15.78,15.35,14.11,16.19,16.55,17.0,17.24,17.71,18.9,19.12,19.67,19.14,18.58,18.25,17.92,16.85,16.86,16.81,16.42,15.94,15.85,15.73,30.17,15.9,14.16,14.69,14.08,12.63,12.25,12.19,12.07,11.03,11.84
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,162.48,150.26,142.9,141.16,130.33,129.88,135.66,129.19,113.73,135.57,131.32,130.34,157.43,120.03,119.23,92.23,95.35,94.42,84.19,51.16,79.48,87.56,94.43,93.7,98.37,88.91,86.69,83.88,91.78,88.4,73.51,72.14,86.51,79.97,75.38,70.66,80.1,72.02,67.81,64.16,72.57,67.48,68.07,59.13,65.27,64.34,59.94,56.91,60.59,56.28
"P/L Before Other Inc. , Int., Excpt. Items & Tax",71.71,107.39,109.93,97.56,109.64,105.53,102.31,104.3,113.15,97.05,94.07,85.61,75.75,84.7,78.34,65.76,81.42,75.8,61.05,-4.69,53.01,45.69,50.03,43.83,65.47,53.5,53.83,49.13,62.59,45.59,48.09,19.35,41.18,32.51,39.91,34.46,39.3,34.76,33.33,28.91,18.71,24.55,29.97,18.58,24.89,13.98,31.87,25.16,29.03,17.25
Other Income,9.28,2.11,5.62,21.86,14.63,4.66,8.32,17.85,8.3,5.66,5.41,12.53,16.04,3.37,7.17,15.37,10.56,8.82,7.69,15.3,21.87,3.94,3.53,17.99,7.65,-0.28,9.99,9.56,11.96,8.02,1.55,9.51,20.49,3.88,0.93,6.1,7.43,1.65,22.83,8.02,20.82,0.65,2.27,5.63,6.91,0.42,1.52,9.63,3.43,2.99
"P/L Before Int., Excpt. Items & Tax",80.99,109.5,115.55,119.42,124.27,110.19,110.63,122.15,121.45,102.71,99.48,98.14,91.79,88.07,85.51,81.13,91.98,84.62,68.74,10.61,74.88,49.63,53.56,61.82,73.12,53.22,63.82,58.69,74.55,53.61,49.64,28.86,61.67,36.39,40.84,40.56,46.73,36.41,56.16,36.93,39.53,25.2,32.24,24.21,31.8,14.4,33.39,34.79,32.46,20.24
Interest,0.16,0.01,--,--,0.17,0.16,1.36,2.46,4.32,4.77,3.53,2.42,0.89,0.05,--,0.03,0.19,0.06,0.01,0.01,0.32,0.02,0.01,--,0.77,0.06,0.05,0.06,0.58,0.17,0.52,0.2,2.04,2.04,2.47,2.21,3.04,2.32,1.97,1.57,2.43,2.03,1.83,2.41,3.67,3.21,3.1,2.96,3.84,4.71
P/L Before Exceptional Items & Tax,80.83,109.49,115.55,119.42,124.1,110.03,109.27,119.69,117.13,97.94,95.95,95.72,90.9,88.02,85.51,81.1,91.79,84.56,68.73,10.6,74.56,49.61,53.55,61.82,72.35,53.16,63.77,58.63,73.97,53.44,49.12,28.66,59.63,34.35,38.37,38.35,43.69,34.09,54.19,35.36,37.1,23.17,30.41,21.8,28.13,11.19,30.29,31.83,28.62,15.53
Exceptional Items,--,--,--,--,--,--,--,--,24.92,--,--,--,--,--,--,--,-11.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,86.92,--,--,--,--,0.1,0.87,--,--,--
P/L Before Tax,80.83,109.49,115.55,119.42,124.1,110.03,109.27,119.69,142.05,97.94,95.95,95.72,90.9,88.02,85.51,81.1,80.57,84.56,68.73,10.6,74.56,49.61,53.55,61.82,72.35,53.16,63.77,58.63,73.97,53.44,49.12,28.66,59.63,34.35,38.37,38.35,43.69,34.09,54.19,35.36,124.02,23.17,30.41,21.8,28.13,11.29,31.16,31.83,28.62,15.53
Tax,19.53,28.93,29.08,26.14,29.85,29.88,26.44,26.57,27.98,25.65,24.2,22.88,28.99,21.45,22.56,18.05,23.05,18.82,18.52,0.1,12.15,9.29,10.04,16.74,23.1,18.12,21.17,19.43,21.03,15.86,16.79,8.03,14.23,10.51,12.36,11.83,14.43,11.58,14.49,10.55,28.29,7.92,8.53,6.33,6.45,3.98,10.01,9.19,11.8,5.43
P/L After Tax from Ordinary Activities,61.3,80.56,86.47,93.28,94.25,80.15,82.83,93.12,114.07,72.29,71.75,72.84,61.91,66.57,62.95,63.05,57.52,65.74,50.21,10.5,62.41,40.32,43.51,45.08,49.25,35.04,42.6,39.2,52.94,37.58,32.33,20.63,45.4,23.84,26.01,26.52,29.26,22.51,39.7,24.81,95.73,15.25,21.88,15.47,21.68,7.31,21.15,22.64,16.82,10.1
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,61.3,80.56,86.47,93.28,94.25,80.15,82.83,93.12,114.07,72.29,71.75,72.84,61.91,66.57,62.95,63.05,57.52,65.74,50.21,10.5,62.41,40.32,43.51,45.08,49.25,35.04,42.6,39.2,52.94,37.58,32.33,20.63,45.4,23.84,26.01,26.52,29.26,22.51,39.7,24.81,95.73,15.25,21.88,15.47,21.68,7.31,21.15,22.64,16.82,10.1
Equity Share Capital,19.04,19.04,19.03,19.03,19.03,19.01,19.0,18.99,18.99,18.99,18.99,18.99,18.99,18.98,18.98,18.96,18.96,18.95,18.94,18.94,18.94,18.93,18.93,18.92,18.92,18.91,18.9,18.9,18.9,18.89,18.88,18.87,18.87,18.86,18.86,18.84,18.84,18.83,18.83,18.82,18.82,18.81,18.79,18.79,18.78,18.76,18.76,18.75,18.75,18.74
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.22,4.23,4.55,4.9,4.96,4.22,4.36,4.9,6.01,3.81,3.78,3.84,3.26,3.51,3.32,3.33,3.04,3.47,2.65,0.55,3.3,2.13,2.3,2.38,2.61,1.85,2.25,2.07,2.8,1.99,1.71,1.09,2.41,1.26,1.38,1.41,1.55,1.2,2.11,1.32,5.09,0.81,1.16,0.82,1.16,0.39,1.13,1.21,0.9,0.54
Diluted EPS,3.22,4.22,4.53,4.89,4.95,4.21,4.35,4.89,5.99,3.8,3.77,3.83,3.25,3.5,3.31,3.32,3.03,3.47,2.65,0.55,3.29,2.13,2.3,2.38,2.6,1.85,2.25,2.07,2.8,1.98,1.71,1.09,2.4,1.26,1.38,1.4,1.55,1.19,2.1,1.32,5.08,0.81,1.16,0.82,1.15,0.39,1.13,1.21,0.89,0.54
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.61,10.61,10.6,10.89,10.87,10.87,10.86,10.84,10.84,10.83,10.83,10.83
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.36,56.35,56.34,57.9,57.86,57.85,57.83,57.79,57.79,57.77,57.77,57.79
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.1,8.1,8.08,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.77
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98.56,98.56,98.32,98.25,98.25,98.22,98.22,98.22,98.22,98.22,98.22,98.22
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43.01,43.02,42.93,41.36,41.4,41.4,41.42,41.46,41.46,41.48,41.48,41.46
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
